#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 522.000000 0.131629 2.992592 -1.676445
 523.000000 0.138925 2.921735 -2.651095
 524.000000 0.135519 3.013365 -3.070179
 525.000000 0.140489 2.931548 -2.792288
 526.000000 0.127384 2.998669 -2.684494
 527.000000 0.161154 2.906571 -2.127282
 528.000000 0.131799 2.917046 -1.555950
 529.000000 0.136323 2.985604 -2.310941
 530.000000 0.135106 2.794775 -1.717421
 531.000000 0.133439 2.893506 -1.748351
 532.000000 0.116019 2.919459 -0.774616
 533.000000 0.131983 2.887388 -1.888503
 534.000000 0.141288 2.946191 -1.266106
 535.000000 0.056157 2.747537 -1.820144
 536.000000 0.060418 2.575074 -1.537193
 537.000000 0.062957 2.541068 -1.380751
 538.000000 0.056208 2.569994 -1.787063
 539.000000 0.053378 2.676983 -1.628941
 540.000000 0.061285 2.445267 -1.555271
 541.000000 0.055960 2.618611 -1.193431
 542.000000 0.047003 2.755320 -1.377013
 543.000000 0.062385 2.691269 -1.953408
 544.000000 0.055741 2.634842 -1.923386
 545.000000 0.051828 2.707273 -1.512687
 546.000000 0.060979 2.810684 -1.567766
 547.000000 0.058063 2.608169 -1.835236
 548.000000 0.052023 2.870551 -1.922419
 549.000000 0.054937 2.884954 -1.770580
 550.000000 0.056890 2.483989 -1.605164
 551.000000 0.047978 2.727257 -2.088755
 552.000000 0.065651 2.823973 -2.053165
 553.000000 0.061430 2.496530 -1.820992
 554.000000 0.066090 2.725420 -1.884420
 555.000000 0.050594 2.654030 -1.601675
 556.000000 0.054909 2.814007 -1.595209
 557.000000 0.074523 2.673322 -1.825147
 558.000000 0.072140 2.759757 -2.758871
 559.000000 0.071575 2.663449 -1.999091
 560.000000 0.059097 2.736755 -1.568261
 561.000000 0.048424 2.507390 -1.431902
 562.000000 0.073621 2.806195 -1.914695
 563.000000 0.043113 2.906156 -1.485184
 564.000000 0.060289 2.421790 -1.998533
 565.000000 0.042537 2.476957 -1.666288
 566.000000 0.042912 2.465216 -1.121844
 567.000000 0.061735 2.479591 -1.388572
 568.000000 0.045442 2.339464 -1.804145
 569.000000 0.043293 2.680593 -1.252170
 570.000000 0.060050 2.761570 -1.567537
 571.000000 0.048375 2.777815 -1.752476
 572.000000 0.058260 2.621175 -2.073797
 573.000000 0.065000 2.640015 -1.276442
 574.000000 0.065655 2.648551 -1.652310
 575.000000 0.070839 2.666814 -1.463781
 576.000000 0.074243 2.566769 -1.602131
 577.000000 0.067825 2.704004 -1.866366
 578.000000 0.077124 2.759248 -1.895663
 579.000000 0.047399 2.841415 -1.635455
 580.000000 0.063886 2.628505 -2.390778
 581.000000 0.067514 2.713038 -1.342809
 582.000000 0.052897 2.794338 -1.879939
 583.000000 0.075987 2.773910 -1.696151
 584.000000 0.071454 2.856054 -2.027741
 585.000000 0.049263 2.631531 -1.478674
 586.000000 0.057737 2.928349 -1.712526
 587.000000 0.057926 2.906927 -2.393315
 588.000000 0.074759 2.765490 -1.442593
 589.000000 0.076802 2.803518 -1.977598
 590.000000 0.068825 3.013881 -2.173151
 591.000000 0.056511 2.496775 -1.645834
 592.000000 0.076706 2.882481 -1.853251
 593.000000 0.095740 2.728572 -1.527984
 594.000000 0.057245 2.887503 -0.991473
 595.000000 0.071933 2.672442 -1.051493
 596.000000 0.072276 2.842604 -1.182136
 597.000000 0.077272 2.944376 -1.658717
 598.000000 0.081142 3.006143 -1.655770
 599.000000 0.050662 3.024546 -1.798732
 600.000000 0.056059 2.864231 -2.004443
 601.000000 0.053541 2.769786 -1.870070
 602.000000 0.066082 2.800979 -1.100345
 603.000000 0.049537 2.692499 -1.636374
 604.000000 0.071227 2.861302 -2.477935
 605.000000 0.050907 2.729994 -1.381915
 606.000000 0.076862 2.942511 -1.938000
 607.000000 0.070446 2.842198 -1.960857
 608.000000 0.080134 2.915052 -2.232884
 609.000000 0.038412 2.872416 -2.256489
 610.000000 0.084033 2.707140 -2.441201
 611.000000 0.081954 2.816545 -2.660984
 612.000000 0.075794 2.715069 -2.283685
 613.000000 0.055844 2.733469 -1.719523
 614.000000 0.054171 2.638084 -2.044675
 615.000000 0.050342 2.788569 -2.141291
 616.000000 0.057182 2.609055 -2.056927
 617.000000 0.040686 2.787010 -2.458108
 618.000000 0.031213 2.036721 -1.762005
 619.000000 0.032234 1.504158 -1.150340
 620.000000 0.035437 1.547715 -1.480958
 621.000000 0.030251 1.638110 -1.448550
 622.000000 0.016486 1.469705 -1.190774
