#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 226.000000 0.232055 1.649774 -2.327829
 227.000000 0.178855 1.593272 -2.336615
 228.000000 0.202475 1.470231 -2.350922
 229.000000 0.238434 1.542724 -2.361503
 230.000000 0.228221 1.479832 -2.340789
 231.000000 0.229757 1.544090 -2.253531
 232.000000 0.234239 1.490309 -2.492483
 233.000000 0.238747 1.378932 -2.370756
 234.000000 0.220952 1.581728 -2.468648
 235.000000 0.217882 1.556820 -2.366079
 236.000000 0.219724 1.405271 -2.319550
 237.000000 0.219614 1.641634 -2.306491
 238.000000 0.218490 1.578624 -2.420947
 239.000000 0.243294 1.593962 -2.416852
 240.000000 0.256456 1.615814 -2.381744
 241.000000 0.209916 1.603080 -2.490640
 242.000000 0.252243 1.598198 -2.381665
 243.000000 0.241689 1.725711 -2.443925
 244.000000 0.187952 1.607927 -2.360748
 245.000000 0.168751 1.442450 -2.326448
 246.000000 0.217163 1.504213 -2.536940
 247.000000 0.215019 1.467479 -2.483947
 248.000000 0.211397 1.409254 -2.366497
 249.000000 0.221331 1.518236 -2.508454
 250.000000 0.230217 1.424979 -2.255462
 251.000000 0.212888 1.511409 -2.307356
 252.000000 0.184890 1.520837 -2.269721
 253.000000 0.212796 1.587785 -2.343123
 254.000000 0.198669 1.399058 -2.284371
 255.000000 0.194007 1.482869 -2.320705
 256.000000 0.200007 1.470214 -2.320045
 257.000000 0.233098 1.604402 -2.291975
 258.000000 0.214942 1.423506 -2.289374
 259.000000 0.220014 1.630371 -2.356287
 260.000000 0.227750 1.483474 -2.383542
 261.000000 0.240325 1.507595 -2.298861
 262.000000 0.207518 1.448379 -2.332776
 263.000000 0.237928 1.430247 -2.218192
 264.000000 0.205703 1.437404 -2.354698
 265.000000 0.216487 1.367996 -2.449337
 266.000000 0.207494 1.413832 -2.324759
 267.000000 0.204655 1.369422 -2.315422
 268.000000 0.213103 1.302861 -2.320725
 269.000000 0.203483 1.233178 -2.359739
 270.000000 0.209630 1.333904 -2.387756
 271.000000 0.227038 1.451593 -2.274726
 272.000000 0.201803 1.201677 -2.345317
 273.000000 0.240136 1.258009 -2.332497
 274.000000 0.245134 1.270293 -2.368163
 275.000000 0.243611 1.491066 -2.185700
 276.000000 0.272790 1.402582 -2.253480
 277.000000 0.266771 1.317606 -2.259893
 278.000000 0.263975 1.392922 -2.288181
 279.000000 0.274796 1.337927 -2.254534
 280.000000 0.269169 1.406650 -2.285034
 281.000000 0.249135 1.331962 -2.407039
 282.000000 0.259072 1.515872 -2.243595
 283.000000 0.305609 1.533828 -2.325543
 284.000000 0.291005 1.620459 -2.364085
 285.000000 0.264253 1.599979 -2.261869
 286.000000 0.289429 1.534316 -2.362475
 287.000000 0.288185 1.605933 -2.336849
 288.000000 0.272190 1.556683 -2.361167
 289.000000 0.260679 1.548750 -2.330740
 290.000000 0.283684 1.527238 -2.255765
 291.000000 0.249382 1.438544 -2.329382
 292.000000 0.307403 1.570732 -2.293947
 293.000000 0.277543 1.516015 -2.268627
 294.000000 0.259072 1.456130 -2.286640
 295.000000 0.290225 1.489915 -2.323977
 296.000000 0.273995 1.250129 -2.367892
 297.000000 0.255427 1.418456 -2.217958
 298.000000 0.287908 1.572325 -2.290023
 299.000000 0.280428 1.506149 -2.116457
 300.000000 0.271219 1.566018 -2.274277
 301.000000 0.265717 1.463180 -2.183074
 302.000000 0.261164 1.438680 -2.268635
 303.000000 0.264803 1.290987 -2.178242
 304.000000 0.305206 1.202049 -2.248876
 305.000000 0.282930 1.378515 -2.129941
 306.000000 0.277184 1.325920 -2.157915
 307.000000 0.253452 1.380937 -2.167571
 308.000000 0.278905 1.381129 -2.168367
 309.000000 0.287990 1.341794 -2.298953
 310.000000 0.267134 1.306113 -2.202887
 311.000000 0.313975 1.310134 -2.291234
 312.000000 0.296299 1.346827 -2.196296
 313.000000 0.282391 1.389256 -2.396620
 314.000000 0.308822 1.272513 -2.371004
 315.000000 0.294887 1.382867 -2.484711
 316.000000 0.303222 1.354498 -2.352863
 317.000000 0.321893 1.217016 -2.353692
 318.000000 0.319595 1.414656 -2.286675
 319.000000 0.300247 1.384426 -2.194226
 320.000000 0.303920 1.236743 -2.267243
 321.000000 0.284976 1.233122 -2.218591
 322.000000 0.317577 1.235751 -2.298124
 323.000000 0.276411 1.250433 -2.270015
 324.000000 0.316250 1.243265 -2.252850
 325.000000 0.297741 1.211537 -2.158509
 326.000000 0.320114 1.210664 -2.183868
 327.000000 0.289788 1.206417 -2.227328
 328.000000 0.281803 1.247211 -2.355828
 329.000000 0.283560 1.207490 -2.337057
 330.000000 0.280004 1.224836 -2.466747
 331.000000 0.261528 1.245532 -2.197014
 332.000000 0.274545 1.250353 -2.299291
 333.000000 0.271444 1.440773 -2.243654
 334.000000 0.260679 1.375667 -2.267490
 335.000000 0.257286 1.570998 -2.370073
 336.000000 0.256474 1.651210 -2.370420
 337.000000 0.293578 1.565339 -2.412862
 338.000000 0.291183 1.588784 -2.124116
 339.000000 0.271221 1.619992 -2.469855
 340.000000 0.238587 1.596971 -2.360605
 341.000000 0.247091 1.684700 -2.361491
 342.000000 0.265208 1.762526 -2.490819
 343.000000 0.264233 1.696039 -2.384270
 344.000000 0.242623 1.669917 -2.414610
 345.000000 0.255780 1.688145 -2.395917
 346.000000 0.273916 1.664657 -2.322126
 347.000000 0.240251 1.537269 -2.333253
 348.000000 0.256046 1.596554 -2.196873
 349.000000 0.248064 1.641214 -2.390832
 350.000000 0.240827 1.462061 -2.345086
 351.000000 0.252201 1.631059 -2.368721
 352.000000 0.243412 1.627843 -2.330720
 353.000000 0.240640 1.596401 -2.361933
 354.000000 0.254311 1.661473 -2.395022
 355.000000 0.270066 1.529582 -2.355144
 356.000000 0.290189 1.607667 -2.378054
 357.000000 0.258920 1.718995 -2.391809
 358.000000 0.256159 1.600734 -2.315226
 359.000000 0.253474 1.676749 -2.470931
 360.000000 0.216464 1.411302 -2.328217
 361.000000 0.262404 1.614384 -2.308418
 362.000000 0.267442 1.657593 -2.352358
 363.000000 0.268697 1.494301 -2.313946
 364.000000 0.289561 1.444335 -2.327841
 365.000000 0.261801 1.487632 -2.229455
 366.000000 0.269420 1.470966 -2.343262
 367.000000 0.254890 1.564521 -2.343150
 368.000000 0.265806 1.548022 -2.212387
 369.000000 0.255076 1.439709 -2.231184
 370.000000 0.261253 1.490918 -2.258587
 371.000000 0.257677 1.515126 -2.207094
 372.000000 0.206655 1.334339 -2.374194
 373.000000 0.239041 1.321274 -2.286789
 374.000000 0.239796 1.465761 -2.242718
 375.000000 0.269505 1.449600 -2.228099
 376.000000 0.250992 1.324778 -2.247022
 377.000000 0.243972 1.420872 -2.306907
 378.000000 0.250178 1.430880 -2.480534
 379.000000 0.253089 1.325594 -2.373125
 380.000000 0.277362 1.404640 -2.322612
 381.000000 0.244825 1.365467 -2.220239
 382.000000 0.263830 1.541038 -2.338616
 383.000000 0.270546 1.387327 -2.243725
 384.000000 0.260333 1.290275 -2.380950
 385.000000 0.252161 1.347486 -2.187671
 386.000000 0.264654 1.278632 -2.290393
 387.000000 0.277517 1.432717 -2.259825
 388.000000 0.280759 1.352386 -2.256312
 389.000000 0.265103 1.367764 -2.302126
 390.000000 0.275432 1.374383 -2.238280
 391.000000 0.233115 1.378965 -2.363752
 392.000000 0.258778 1.475427 -2.277798
 393.000000 0.241647 1.623343 -2.302331
 394.000000 0.228806 1.596481 -2.280796
 395.000000 0.219748 1.432972 -2.237532
 396.000000 0.221350 1.558406 -2.263993
 397.000000 0.197388 1.514036 -2.295676
 398.000000 0.205026 1.467957 -2.292260
 399.000000 0.211568 1.584137 -2.318678
 400.000000 0.192865 1.624011 -2.395865
 401.000000 0.195788 1.549121 -2.388774
 402.000000 0.208581 1.551113 -2.228521
 403.000000 0.203622 1.536625 -2.326371
 404.000000 0.182748 1.583359 -2.393476
 405.000000 0.223021 1.630653 -2.161491
 406.000000 0.212637 1.566324 -2.237605
 407.000000 0.267675 1.489240 -2.396473
 408.000000 0.214395 1.544158 -2.245902
 409.000000 0.256021 1.710580 -2.246562
 410.000000 0.245033 1.627471 -2.213203
 411.000000 0.210108 1.563688 -2.254997
 412.000000 0.229659 1.622383 -2.200617
 413.000000 0.243529 1.683630 -2.362641
 414.000000 0.261196 1.756329 -2.205550
 415.000000 0.260691 1.668919 -2.289189
 416.000000 0.245872 1.577499 -2.272327
 417.000000 0.243778 1.674661 -2.229632
 418.000000 0.250623 1.770402 -2.367062
 419.000000 0.253151 1.682358 -2.331919
 420.000000 0.252679 1.710541 -2.211210
 421.000000 0.246409 1.756341 -2.328283
 422.000000 0.204945 1.604141 -2.220291
 423.000000 0.212946 1.708804 -2.327404
 424.000000 0.182834 1.699183 -2.233093
 425.000000 0.222323 1.577640 -2.311611
 426.000000 0.270671 1.687021 -2.193888
 427.000000 0.256027 1.662041 -2.270849
 428.000000 0.255985 1.709772 -2.146306
 429.000000 0.211263 1.842878 -2.412519
 430.000000 0.220386 1.660273 -2.296563
 431.000000 0.197157 1.623457 -2.364633
 432.000000 0.211364 1.717682 -2.219138
 433.000000 0.223818 1.885711 -2.243656
 434.000000 0.198087 1.885440 -2.262878
 435.000000 0.177956 1.942133 -2.220452
 436.000000 0.204857 1.884308 -2.200720
 437.000000 0.197047 1.689828 -2.257932
 438.000000 0.197513 1.802273 -2.153692
 439.000000 0.197451 1.874927 -2.172798
 440.000000 0.193975 1.792365 -2.215656
 441.000000 0.214389 1.768123 -2.297193
 442.000000 0.175041 1.831140 -2.350130
 443.000000 0.182173 1.923348 -2.161904
 444.000000 0.199885 1.960220 -2.539458
 445.000000 0.215090 1.919244 -2.305292
 446.000000 0.239796 1.945663 -2.221582
 447.000000 0.242555 2.034253 -2.371312
 448.000000 0.206255 1.820458 -2.130259
 449.000000 0.178398 1.913135 -2.096891
 450.000000 0.171130 2.058049 -2.243360
 451.000000 0.161487 1.971056 -2.372912
 452.000000 0.242624 2.010171 -2.286735
 453.000000 0.171853 2.062706 -2.214906
 454.000000 0.228677 2.057406 -2.262331
 455.000000 0.221462 2.106746 -2.279403
 456.000000 0.231832 2.019338 -2.315938
 457.000000 0.216219 1.988264 -2.321155
 458.000000 0.235537 1.918362 -2.231932
 459.000000 0.168780 1.893416 -2.303782
 460.000000 0.198811 1.931312 -2.276024
 461.000000 0.216051 1.998319 -2.588947
 462.000000 0.254190 2.097621 -2.343871
 463.000000 0.242096 2.140925 -2.411353
 464.000000 0.241056 2.118925 -2.579432
 465.000000 0.236086 1.952472 -2.329712
 466.000000 0.223874 1.976472 -2.310585
 467.000000 0.239287 2.044069 -2.367762
 468.000000 0.244948 2.065265 -2.432885
 469.000000 0.245678 1.950505 -2.437256
 470.000000 0.240268 1.919645 -2.440682
 471.000000 0.234609 1.989889 -2.394703
 472.000000 0.228345 2.153731 -2.371510
 473.000000 0.197801 2.073953 -2.187786
 474.000000 0.197620 2.048278 -2.471971
 475.000000 0.243747 2.031806 -2.181682
 476.000000 0.225907 2.096508 -2.207149
 477.000000 0.206238 2.065561 -2.304646
 478.000000 0.272716 1.934144 -2.157581
 479.000000 0.241373 1.949835 -2.151542
 480.000000 0.268074 2.115163 -2.255418
 481.000000 0.251941 2.044486 -2.285176
 482.000000 0.273092 1.986062 -2.223919
 483.000000 0.264698 1.989918 -2.093777
 484.000000 0.281617 2.034139 -2.248482
 485.000000 0.270077 1.944839 -2.137033
 486.000000 0.305159 1.898340 -2.177333
 487.000000 0.306480 1.866390 -2.189036
 488.000000 0.261503 1.936333 -2.217084
 489.000000 0.294241 1.916361 -2.314919
 490.000000 0.287588 1.846222 -2.263825
 491.000000 0.294406 1.948022 -2.255941
 492.000000 0.291498 1.952358 -2.234711
 493.000000 0.258431 2.028881 -2.322063
 494.000000 0.243627 2.111731 -2.448001
 495.000000 0.261062 2.006285 -2.234801
 496.000000 0.240438 2.103714 -2.420933
 497.000000 0.243010 2.134696 -2.357108
 498.000000 0.244268 1.998631 -2.287872
 499.000000 0.275935 1.835296 -2.277344
 500.000000 0.284286 1.932973 -2.264577
 501.000000 0.318085 1.940486 -2.375704
 502.000000 0.270935 2.017477 -2.450676
 503.000000 0.295807 1.985961 -2.288495
 504.000000 0.280019 2.011847 -2.307471
 505.000000 0.278057 2.059375 -2.257342
 506.000000 0.303386 1.946244 -2.289264
 507.000000 0.290006 1.985599 -2.337096
 508.000000 0.277570 2.048951 -2.170255
 509.000000 0.272798 1.979704 -2.362190
 510.000000 0.274059 1.954935 -2.381520
 511.000000 0.216880 1.824448 -2.371690
 512.000000 0.224492 1.785054 -2.332151
 513.000000 0.265805 1.924930 -2.336194
 514.000000 0.256720 1.795185 -2.369486
 515.000000 0.267145 1.853126 -2.382693
 516.000000 0.254893 1.877007 -2.436084
 517.000000 0.246298 1.913390 -2.506672
 518.000000 0.256726 1.775666 -2.401880
 519.000000 0.261980 1.839536 -2.388176
 520.000000 0.236251 1.891983 -2.263680
 521.000000 0.250159 1.793262 -2.322214
 522.000000 0.260417 1.775927 -2.396556
 523.000000 0.265167 1.797646 -2.395232
 524.000000 0.270990 1.920124 -2.370591
 525.000000 0.272106 1.967257 -2.377477
 526.000000 0.258968 1.902363 -2.336684
 527.000000 0.262667 1.854535 -2.330441
 528.000000 0.264030 1.698600 -2.334358
 529.000000 0.226585 1.933629 -2.315775
 530.000000 0.258086 1.983940 -2.283162
 531.000000 0.238778 1.802299 -2.388245
 532.000000 0.240330 1.833354 -2.301786
 533.000000 0.244354 1.693065 -2.408059
 534.000000 0.235821 1.634730 -2.292687
 535.000000 0.263354 1.770607 -2.219227
 536.000000 0.242969 1.856046 -2.323214
 537.000000 0.221293 1.751362 -2.392134
 538.000000 0.234227 1.774908 -2.328028
 539.000000 0.221812 1.736007 -2.263090
 540.000000 0.219806 1.651130 -2.209736
 541.000000 0.278877 1.860272 -2.264163
 542.000000 0.215549 1.630818 -2.269210
 543.000000 0.255590 1.731816 -2.329286
 544.000000 0.242197 1.663322 -2.271479
 545.000000 0.261225 1.824284 -2.352178
 546.000000 0.269875 1.821115 -2.317110
 547.000000 0.254711 1.789172 -2.283231
 548.000000 0.248487 1.772989 -2.333269
 549.000000 0.253092 1.928342 -2.354399
 550.000000 0.254000 1.937931 -2.149238
 551.000000 0.217790 1.762435 -2.198430
 552.000000 0.228576 1.877148 -2.133833
 553.000000 0.250232 1.902888 -2.232802
 554.000000 0.228225 1.709776 -2.259386
 555.000000 0.268996 1.656228 -2.298620
 556.000000 0.269061 1.813258 -2.226723
 557.000000 0.287731 1.724500 -2.291153
 558.000000 0.281742 1.779938 -2.354812
 559.000000 0.265622 1.718830 -2.313844
 560.000000 0.234377 1.783787 -2.177479
 561.000000 0.249475 1.716565 -2.277747
 562.000000 0.220593 1.792638 -2.263907
 563.000000 0.190054 1.638234 -2.331044
 564.000000 0.238096 1.697405 -2.208519
 565.000000 0.252825 1.760404 -2.184086
 566.000000 0.252122 1.696149 -2.222349
 567.000000 0.230438 1.639309 -2.206017
 568.000000 0.207937 1.598030 -2.296910
 569.000000 0.216529 1.658182 -2.248244
 570.000000 0.205722 1.485879 -2.295035
 571.000000 0.243865 1.668136 -2.398061
 572.000000 0.243694 1.616220 -2.264539
 573.000000 0.243752 1.607258 -2.321663
 574.000000 0.234830 1.755218 -2.326919
 575.000000 0.265642 1.875842 -2.392376
 576.000000 0.257496 1.793203 -2.346934
 577.000000 0.252424 1.854922 -2.371343
 578.000000 0.227315 1.793654 -2.287002
 579.000000 0.238425 1.675961 -2.332830
 580.000000 0.245382 1.749438 -2.387720
 581.000000 0.263707 1.811056 -2.300700
 582.000000 0.214083 1.682538 -2.288700
 583.000000 0.232073 1.703129 -2.362090
 584.000000 0.263329 1.688542 -2.297072
 585.000000 0.232091 1.608469 -2.280050
 586.000000 0.253188 1.876906 -2.278710
 587.000000 0.239949 1.694480 -2.379509
 588.000000 0.229014 1.610629 -2.248151
 589.000000 0.219033 1.685264 -2.166122
 590.000000 0.223163 1.730724 -2.180922
 591.000000 0.256976 1.846417 -2.288173
 592.000000 0.243624 1.792804 -2.242516
 593.000000 0.275821 1.878602 -2.299922
 594.000000 0.235888 1.858546 -2.214559
 595.000000 0.222929 1.885659 -2.367940
 596.000000 0.236273 1.815468 -2.296468
 597.000000 0.235434 1.879182 -2.242355
 598.000000 0.173887 1.810182 -2.234010
 599.000000 0.222180 1.809000 -2.317811
 600.000000 0.219196 1.779449 -2.353014
 601.000000 0.246247 1.782584 -2.334317
 602.000000 0.224171 1.836177 -2.285530
 603.000000 0.188941 1.623792 -2.123141
 604.000000 0.182491 1.715565 -2.284855
 605.000000 0.203637 1.606640 -2.354420
 606.000000 0.185143 1.688771 -2.309977
 607.000000 0.169624 1.575987 -2.228981
 608.000000 0.195404 1.614518 -2.291354
 609.000000 0.200967 1.686584 -2.379028
 610.000000 0.239548 1.707223 -2.335471
 611.000000 0.260224 1.928915 -2.446969
 612.000000 0.224495 1.883991 -2.344145
 613.000000 0.234612 1.869649 -2.382789
 614.000000 0.242690 1.832575 -2.343709
 615.000000 0.276753 1.855391 -2.265711
 616.000000 0.300071 1.952479 -2.305712
 617.000000 0.249721 1.948210 -2.271374
 618.000000 0.274192 1.818346 -2.312643
 619.000000 0.273700 1.851002 -2.304655
 620.000000 0.253442 1.796001 -2.272934
 621.000000 0.270057 1.927498 -2.194615
 622.000000 0.262223 1.820678 -2.334187
 623.000000 0.258331 1.796748 -2.190584
 624.000000 0.290836 1.829756 -2.251554
 625.000000 0.319157 1.794889 -2.275665
 626.000000 0.331497 1.784470 -2.277348
 627.000000 0.274757 1.676905 -2.085943
 628.000000 0.263998 1.679833 -2.179138
 629.000000 0.277734 1.781290 -2.095791
