#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 94.000000 0.303629 1.962825 -2.617849
 95.000000 0.293103 1.996121 -2.545013
 96.000000 0.339621 1.972185 -2.506376
 97.000000 0.290364 1.858240 -2.371193
 98.000000 0.314417 1.755104 -2.461616
 99.000000 0.287689 1.725971 -2.469677
 100.000000 0.281985 1.662859 -2.216279
 101.000000 0.288155 1.771402 -2.274809
 102.000000 0.288443 1.750590 -2.331727
 103.000000 0.311531 1.759594 -2.239998
 104.000000 0.305276 1.773364 -2.232091
 105.000000 0.310400 1.696756 -2.276556
 106.000000 0.296193 1.679355 -2.364609
 107.000000 0.294856 1.715359 -2.232358
 108.000000 0.297431 1.778289 -2.266696
 109.000000 0.282804 1.741804 -2.218157
 110.000000 0.304958 1.761169 -2.294084
 111.000000 0.293198 1.786455 -2.247482
 112.000000 0.295700 1.794180 -2.248681
 113.000000 0.297430 1.796390 -2.314881
 114.000000 0.323984 1.677459 -2.340453
 115.000000 0.331553 1.717774 -2.330607
 116.000000 0.270251 1.653994 -2.234311
 117.000000 0.291829 1.616806 -2.253052
 118.000000 0.295667 1.668970 -2.208560
 119.000000 0.307900 1.595279 -2.201309
 120.000000 0.324589 1.662346 -2.283637
 121.000000 0.305552 1.630794 -2.318694
 122.000000 0.336977 1.659860 -2.286979
 123.000000 0.336698 1.720782 -2.352048
 124.000000 0.306163 1.741928 -2.339594
 125.000000 0.303422 1.713756 -2.398409
 126.000000 0.313325 1.748748 -2.348204
 127.000000 0.295564 1.717002 -2.264438
 128.000000 0.321352 1.820383 -2.336209
 129.000000 0.319094 1.774501 -2.295640
 130.000000 0.307055 1.593146 -2.301301
 131.000000 0.308607 1.678141 -2.153811
 132.000000 0.329936 1.649038 -2.230680
 133.000000 0.355217 1.674301 -2.218256
 134.000000 0.373996 1.686473 -2.212251
 135.000000 0.375162 1.707548 -2.268223
 136.000000 0.377834 1.769316 -2.313921
 137.000000 0.366379 1.755557 -2.299379
 138.000000 0.351971 1.653463 -2.259937
 139.000000 0.348184 1.683492 -2.207941
 140.000000 0.368976 1.736969 -2.294577
 141.000000 0.347539 1.657577 -2.322425
 142.000000 0.355205 1.735245 -2.209733
 143.000000 0.386485 1.677848 -2.150065
 144.000000 0.388210 1.680905 -2.243993
 145.000000 0.343893 1.744960 -2.218132
 146.000000 0.395610 1.808654 -2.256739
 147.000000 0.373357 1.703019 -2.130030
 148.000000 0.373591 1.680632 -2.262357
 149.000000 0.371793 1.689457 -2.120001
 150.000000 0.382768 1.733334 -2.220012
 151.000000 0.353677 1.767018 -2.080442
 152.000000 0.355531 1.716375 -2.074436
 153.000000 0.352853 1.807706 -2.223440
 154.000000 0.360627 1.799439 -2.169039
 155.000000 0.357643 1.784967 -2.186553
 156.000000 0.378382 1.686527 -2.146499
 157.000000 0.352629 1.691249 -2.207064
 158.000000 0.379292 1.817982 -2.255389
 159.000000 0.378161 1.715334 -2.150441
 160.000000 0.371518 1.760438 -2.105734
 161.000000 0.390956 1.730894 -2.208606
 162.000000 0.377396 1.738214 -2.229016
 163.000000 0.374204 1.634958 -2.231189
 164.000000 0.359461 1.638526 -2.270385
 165.000000 0.361844 1.844358 -2.256301
 166.000000 0.369019 1.758095 -2.225220
 167.000000 0.376714 1.781619 -2.196343
 168.000000 0.378325 1.774098 -2.097897
 169.000000 0.376842 1.789992 -2.194111
 170.000000 0.384922 1.811601 -2.193239
 171.000000 0.364359 1.685721 -2.246611
 172.000000 0.379581 1.760423 -2.198810
 173.000000 0.380333 1.765067 -2.201231
 174.000000 0.395418 1.677322 -2.262128
 175.000000 0.391675 1.787426 -2.313200
 176.000000 0.392635 1.718365 -2.219682
 177.000000 0.375038 1.674093 -2.256164
 178.000000 0.377946 1.709042 -2.191848
 179.000000 0.398197 1.797599 -2.167385
 180.000000 0.363245 1.734460 -2.286757
 181.000000 0.345504 1.812185 -2.207615
 182.000000 0.371937 1.716600 -2.227584
 183.000000 0.380791 1.738103 -2.163982
 184.000000 0.361463 1.680916 -2.154753
 185.000000 0.354741 1.785748 -2.135738
 186.000000 0.370672 1.736503 -2.280453
 187.000000 0.385500 1.690367 -2.228284
 188.000000 0.368110 1.682759 -2.259964
 189.000000 0.372724 1.627279 -2.151974
 190.000000 0.372735 1.675562 -2.163294
 191.000000 0.366355 1.716005 -2.148625
 192.000000 0.362578 1.625456 -2.199452
 193.000000 0.364643 1.628003 -2.185228
 194.000000 0.359931 1.670265 -2.102187
 195.000000 0.370087 1.724803 -2.175394
 196.000000 0.378345 1.718659 -2.220906
 197.000000 0.383695 1.709750 -2.260737
 198.000000 0.387681 1.754104 -2.289539
 199.000000 0.384319 1.734899 -2.243002
 200.000000 0.353552 1.696247 -2.238548
 201.000000 0.386107 1.797790 -2.261822
 202.000000 0.371230 1.747568 -2.225482
 203.000000 0.381150 1.735940 -2.214542
 204.000000 0.377417 1.737993 -2.222105
 205.000000 0.369015 1.757406 -2.130173
 206.000000 0.368946 1.778645 -2.215598
 207.000000 0.377598 1.857064 -2.229648
 208.000000 0.380953 1.794125 -2.273013
 209.000000 0.378583 1.749658 -2.254849
 210.000000 0.370041 1.839383 -2.223120
 211.000000 0.362585 1.734015 -2.146114
 212.000000 0.382407 1.806735 -2.142357
 213.000000 0.400012 1.804240 -2.218794
 214.000000 0.377339 1.765894 -2.094630
 215.000000 0.372763 1.792207 -2.128152
 216.000000 0.375277 1.771789 -2.176882
 217.000000 0.387491 1.800954 -2.129558
 218.000000 0.367198 1.746418 -2.171173
 219.000000 0.380915 1.787960 -2.219332
 220.000000 0.357897 1.788853 -2.107382
 221.000000 0.376959 1.812473 -2.174492
 222.000000 0.381355 1.792809 -2.166674
 223.000000 0.371987 1.847851 -2.138260
 224.000000 0.375490 1.818177 -2.156707
 225.000000 0.401888 1.869167 -2.184114
 226.000000 0.396931 1.931530 -2.231863
 227.000000 0.390042 1.930491 -2.166827
 228.000000 0.375280 1.875424 -2.098566
 229.000000 0.379562 1.844668 -2.139791
 230.000000 0.379338 1.863891 -2.174342
 231.000000 0.381401 1.909553 -2.137739
 232.000000 0.385056 1.860836 -2.144246
 233.000000 0.385990 1.861530 -2.070229
 234.000000 0.388722 1.783837 -2.111644
 235.000000 0.369916 1.861505 -2.093679
 236.000000 0.383786 1.779303 -2.124149
 237.000000 0.365221 1.732833 -2.176115
 238.000000 0.386902 1.788799 -2.169313
 239.000000 0.370304 1.749994 -2.139529
 240.000000 0.351617 1.859274 -2.215357
 241.000000 0.385924 1.810846 -2.210155
 242.000000 0.376944 1.903952 -2.157507
 243.000000 0.356675 1.871925 -2.166024
 244.000000 0.381896 1.879173 -2.222185
 245.000000 0.351509 1.893561 -2.152347
 246.000000 0.367561 1.926685 -2.198458
 247.000000 0.383599 1.832387 -2.168859
 248.000000 0.390817 1.816452 -2.226138
 249.000000 0.379676 1.880429 -2.206188
 250.000000 0.385408 1.844921 -2.134703
 251.000000 0.348423 1.754182 -2.125477
 252.000000 0.358426 1.749347 -2.119545
 253.000000 0.333010 1.718403 -2.171219
 254.000000 0.311926 1.711959 -2.167175
 255.000000 0.347431 1.730323 -2.146495
 256.000000 0.345482 1.844492 -2.117146
 257.000000 0.354995 1.813741 -2.170325
 258.000000 0.345425 1.817252 -2.116509
 259.000000 0.352754 1.740882 -2.226362
 260.000000 0.286542 1.807223 -2.185300
 261.000000 0.294048 1.871052 -2.162638
 262.000000 0.316743 1.842793 -2.171368
 263.000000 0.301165 1.838604 -2.196990
 264.000000 0.281765 1.806968 -2.157376
 265.000000 0.283926 1.744276 -2.209514
 266.000000 0.297079 1.847845 -2.228593
 267.000000 0.287515 1.795502 -2.184638
 268.000000 0.303421 1.734252 -2.176594
 269.000000 0.259488 1.719825 -2.112437
 270.000000 0.257152 1.682152 -2.235895
 271.000000 0.270952 1.718733 -2.125481
 272.000000 0.325299 1.711301 -2.267894
 273.000000 0.307701 1.735800 -2.182290
 274.000000 0.309541 1.825582 -2.291035
 275.000000 0.312344 1.785550 -2.183924
 276.000000 0.290311 1.683975 -2.241940
 277.000000 0.299158 1.767988 -2.189151
 278.000000 0.286440 1.792279 -2.227445
 279.000000 0.309372 1.794996 -2.240593
 280.000000 0.302802 1.813497 -2.169398
 281.000000 0.293531 1.759493 -2.205827
 282.000000 0.272949 1.829502 -2.215359
 283.000000 0.272271 1.817996 -2.284033
 284.000000 0.295876 1.808478 -2.209099
 285.000000 0.290319 1.871837 -2.236119
 286.000000 0.280213 1.877329 -2.217514
 287.000000 0.295701 1.897765 -2.290868
 288.000000 0.279446 1.891469 -2.316232
 289.000000 0.280649 1.868696 -2.286946
 290.000000 0.312640 1.788012 -2.283620
 291.000000 0.293926 1.888142 -2.326120
 292.000000 0.307137 1.970841 -2.278362
 293.000000 0.314925 1.985834 -2.255095
 294.000000 0.284613 1.929707 -2.375724
 295.000000 0.301956 1.986280 -2.259635
 296.000000 0.271271 1.903577 -2.244204
 297.000000 0.302269 1.837580 -2.180370
 298.000000 0.325836 1.837245 -2.318062
 299.000000 0.311028 1.863559 -2.372418
 300.000000 0.283393 1.858860 -2.263991
 301.000000 0.315023 1.920525 -2.253823
 302.000000 0.342958 1.924292 -2.275737
 303.000000 0.343315 1.907854 -2.240939
 304.000000 0.325633 2.002115 -2.304637
 305.000000 0.334946 1.944495 -2.195910
 306.000000 0.290651 1.996360 -2.140080
 307.000000 0.309134 1.994262 -2.254385
 308.000000 0.332611 1.946890 -2.261544
 309.000000 0.322378 1.840628 -2.192594
 310.000000 0.319533 1.911306 -2.230422
 311.000000 0.306239 1.769382 -2.222549
 312.000000 0.319510 1.909239 -2.226936
 313.000000 0.304085 1.977692 -2.282874
 314.000000 0.328716 1.922869 -2.319839
 315.000000 0.309381 1.934094 -2.311505
 316.000000 0.320308 1.963351 -2.325152
 317.000000 0.343126 1.847808 -2.295064
 318.000000 0.295503 1.895565 -2.266245
 319.000000 0.320554 1.946909 -2.384358
 320.000000 0.301860 1.966594 -2.381267
 321.000000 0.293985 1.979925 -2.336787
 322.000000 0.314153 1.906428 -2.389984
 323.000000 0.290079 2.066516 -2.393052
 324.000000 0.315808 1.985091 -2.405079
 325.000000 0.316167 1.951623 -2.439308
 326.000000 0.300012 1.876743 -2.388228
 327.000000 0.280953 1.919010 -2.326887
 328.000000 0.324578 1.893517 -2.376419
 329.000000 0.284056 1.974041 -2.311428
 330.000000 0.240793 1.890165 -2.169885
 331.000000 0.254967 1.963701 -2.203500
 332.000000 0.272861 1.916528 -2.139122
 333.000000 0.277740 1.872859 -2.222994
 334.000000 0.285779 1.819579 -2.174282
 335.000000 0.283251 1.773085 -2.211884
 336.000000 0.279562 1.926852 -2.249008
 337.000000 0.273813 1.866363 -2.261567
 338.000000 0.294988 1.800375 -2.207455
 339.000000 0.264080 1.919116 -2.169039
 340.000000 0.308358 1.968965 -2.206044
 341.000000 0.308016 1.892114 -2.185220
 342.000000 0.311215 1.878388 -2.195064
 343.000000 0.276001 1.947455 -2.198297
 344.000000 0.280739 1.837291 -2.160756
 345.000000 0.294603 1.908150 -2.204919
 346.000000 0.323866 1.952904 -2.280958
 347.000000 0.327417 1.867835 -2.213588
 348.000000 0.282356 1.944954 -2.245517
 349.000000 0.328724 1.915612 -2.343999
 350.000000 0.322667 1.857367 -2.264829
 351.000000 0.341509 1.797479 -2.205317
 352.000000 0.335984 1.803926 -2.278626
 353.000000 0.318414 1.737089 -2.210700
 354.000000 0.324627 1.784395 -2.262425
 355.000000 0.338811 1.767110 -2.271076
 356.000000 0.334932 1.707251 -2.272670
 357.000000 0.309019 1.808946 -2.346268
 358.000000 0.309705 1.751591 -2.334012
 359.000000 0.311861 1.907187 -2.352495
 360.000000 0.333666 1.805863 -2.313819
 361.000000 0.330167 1.860686 -2.328765
 362.000000 0.342681 1.958714 -2.322438
 363.000000 0.350081 1.932981 -2.239491
 364.000000 0.320256 1.980445 -2.277639
 365.000000 0.320957 1.907907 -2.382116
 366.000000 0.357559 1.889180 -2.300221
 367.000000 0.335114 1.827892 -2.377791
 368.000000 0.333703 1.920098 -2.419588
 369.000000 0.338019 1.869012 -2.369549
 370.000000 0.350113 1.853326 -2.344863
 371.000000 0.342286 1.842858 -2.338674
 372.000000 0.329444 1.907118 -2.400393
 373.000000 0.327225 1.851683 -2.338262
 374.000000 0.321367 1.936371 -2.511969
 375.000000 0.332539 1.954044 -2.368729
 376.000000 0.337980 1.927747 -2.460958
 377.000000 0.303591 1.916978 -2.323975
 378.000000 0.315432 1.865078 -2.383631
 379.000000 0.296242 1.913610 -2.284576
 380.000000 0.291016 1.972179 -2.350566
 381.000000 0.329915 1.924357 -2.345910
 382.000000 0.305198 1.853314 -2.319443
 383.000000 0.309538 1.924677 -2.326567
 384.000000 0.329934 2.012521 -2.379819
 385.000000 0.318209 1.877523 -2.344776
 386.000000 0.313230 1.929360 -2.398357
 387.000000 0.299672 1.876361 -2.333703
 388.000000 0.307633 1.814917 -2.367179
 389.000000 0.303881 1.850567 -2.338505
 390.000000 0.320993 1.860312 -2.387927
 391.000000 0.307200 1.846346 -2.417890
 392.000000 0.307029 1.952068 -2.476525
 393.000000 0.292312 1.899106 -2.421622
 394.000000 0.293128 2.070697 -2.301626
 395.000000 0.307160 1.868341 -2.318925
 396.000000 0.270610 1.949848 -2.365578
 397.000000 0.293598 1.911469 -2.320977
 398.000000 0.288466 1.891942 -2.313475
 399.000000 0.312903 1.814994 -2.387347
 400.000000 0.281340 1.900808 -2.328627
 401.000000 0.272244 1.806902 -2.255514
 402.000000 0.302488 1.925187 -2.325102
 403.000000 0.321277 1.783588 -2.332395
 404.000000 0.305302 1.885481 -2.276206
 405.000000 0.258333 1.882030 -2.297723
 406.000000 0.296315 1.841005 -2.284888
 407.000000 0.314106 1.841759 -2.365577
 408.000000 0.290750 1.957161 -2.374149
 409.000000 0.280950 1.945720 -2.311612
 410.000000 0.286431 1.790174 -2.442862
 411.000000 0.328319 1.897350 -2.407619
 412.000000 0.316470 1.917183 -2.448517
 413.000000 0.294841 1.946784 -2.405459
 414.000000 0.304390 1.894710 -2.371091
 415.000000 0.296727 1.786998 -2.294950
 416.000000 0.333400 1.883905 -2.377522
 417.000000 0.300232 1.821815 -2.425456
 418.000000 0.299382 1.795502 -2.420817
 419.000000 0.304532 1.901272 -2.510555
 420.000000 0.311679 1.754555 -2.411211
 421.000000 0.307626 1.816643 -2.382952
 422.000000 0.303950 1.806190 -2.451680
 423.000000 0.276460 1.822784 -2.365216
 424.000000 0.307854 1.888884 -2.363590
 425.000000 0.308523 1.914447 -2.421816
 426.000000 0.323474 1.746404 -2.333812
 427.000000 0.294059 1.835869 -2.344009
 428.000000 0.318480 1.845689 -2.392852
 429.000000 0.310034 1.891188 -2.407561
 430.000000 0.319858 1.918938 -2.427118
 431.000000 0.324717 1.864958 -2.414178
 432.000000 0.357803 1.880330 -2.450675
 433.000000 0.325367 1.875745 -2.442367
 434.000000 0.341866 1.897607 -2.490896
 435.000000 0.324460 1.876388 -2.500089
 436.000000 0.345777 1.954713 -2.520199
 437.000000 0.320688 1.885219 -2.531821
 438.000000 0.324789 1.970394 -2.579261
 439.000000 0.318630 2.046181 -2.469499
 440.000000 0.342792 1.955981 -2.573273
 441.000000 0.341299 2.080613 -2.538415
 442.000000 0.293245 1.996543 -2.461476
 443.000000 0.320223 2.118299 -2.519392
 444.000000 0.283275 2.078694 -2.408665
 445.000000 0.290913 2.053469 -2.368851
 446.000000 0.286866 2.043831 -2.332594
 447.000000 0.280204 1.949285 -2.456131
 448.000000 0.337251 2.093808 -2.532158
 449.000000 0.329416 2.105341 -2.506496
 450.000000 0.317658 2.103416 -2.430949
 451.000000 0.299956 1.957147 -2.486331
 452.000000 0.325497 2.015094 -2.417565
 453.000000 0.306884 1.912840 -2.391965
 454.000000 0.322882 1.933334 -2.518912
 455.000000 0.315939 1.983579 -2.410209
 456.000000 0.321888 1.877104 -2.351500
 457.000000 0.315469 1.913186 -2.400081
 458.000000 0.294147 1.856114 -2.357503
 459.000000 0.310903 1.894382 -2.394289
 460.000000 0.307641 1.895543 -2.401583
 461.000000 0.323930 1.838521 -2.461247
 462.000000 0.301444 2.000552 -2.451428
 463.000000 0.308079 1.932044 -2.509891
 464.000000 0.291480 1.952828 -2.456697
 465.000000 0.305216 1.947994 -2.441222
 466.000000 0.317761 1.918988 -2.412821
 467.000000 0.293334 1.924083 -2.416245
 468.000000 0.302987 1.948665 -2.457136
 469.000000 0.321036 1.859151 -2.374203
 470.000000 0.326934 1.922067 -2.383030
 471.000000 0.319680 1.838561 -2.343576
 472.000000 0.325440 1.836306 -2.403875
 473.000000 0.305700 1.908295 -2.344725
 474.000000 0.303334 2.000329 -2.400514
 475.000000 0.304993 1.937694 -2.365017
 476.000000 0.304603 1.966117 -2.342814
 477.000000 0.302997 2.029833 -2.452474
 478.000000 0.305403 2.026043 -2.292604
 479.000000 0.290954 1.993193 -2.294866
 480.000000 0.300596 1.923618 -2.297537
 481.000000 0.318825 2.063546 -2.420766
 482.000000 0.300460 1.975722 -2.386225
 483.000000 0.306888 1.932311 -2.367346
 484.000000 0.276496 1.931687 -2.381520
 485.000000 0.267861 1.865715 -2.437447
 486.000000 0.315329 1.897223 -2.358557
 487.000000 0.301755 1.879773 -2.443216
 488.000000 0.318892 1.764291 -2.370496
 489.000000 0.304617 1.789904 -2.391993
 490.000000 0.313984 1.842605 -2.370405
 491.000000 0.307833 1.842793 -2.377694
 492.000000 0.329245 1.882921 -2.468279
 493.000000 0.327858 1.930418 -2.427837
 494.000000 0.314741 1.837834 -2.406415
 495.000000 0.315292 1.860876 -2.329986
 496.000000 0.306591 1.753858 -2.383168
 497.000000 0.292789 1.909145 -2.477595
 498.000000 0.301668 1.803788 -2.410404
 499.000000 0.316341 1.907853 -2.414435
 500.000000 0.303498 1.925086 -2.423491
 501.000000 0.325569 1.951901 -2.381019
 502.000000 0.319639 1.926147 -2.429800
 503.000000 0.318545 1.967294 -2.418940
 504.000000 0.312700 1.927891 -2.400777
 505.000000 0.310722 1.980514 -2.411345
 506.000000 0.301034 1.990284 -2.480836
 507.000000 0.310604 1.865736 -2.464211
 508.000000 0.277005 1.937277 -2.371876
 509.000000 0.311394 1.901776 -2.369371
 510.000000 0.309288 1.954386 -2.395514
 511.000000 0.309527 1.979937 -2.345242
 512.000000 0.290807 1.932614 -2.326794
 513.000000 0.303567 1.945689 -2.352121
 514.000000 0.313614 1.920476 -2.406025
 515.000000 0.318561 1.945897 -2.426362
 516.000000 0.316511 1.966771 -2.421255
 517.000000 0.312907 1.927054 -2.408075
 518.000000 0.310621 1.917336 -2.377665
 519.000000 0.294907 1.823279 -2.322796
 520.000000 0.278592 2.016120 -2.334508
 521.000000 0.284670 1.931703 -2.256992
 522.000000 0.299506 1.855434 -2.383002
 523.000000 0.287251 1.831690 -2.330800
 524.000000 0.303433 1.890665 -2.314614
 525.000000 0.291846 1.959835 -2.308547
 526.000000 0.303256 1.950517 -2.355374
 527.000000 0.307917 1.932054 -2.255444
 528.000000 0.308847 1.946851 -2.242337
 529.000000 0.293541 1.933510 -2.254289
 530.000000 0.293554 1.833141 -2.261056
 531.000000 0.328742 1.934735 -2.334087
 532.000000 0.302343 1.909723 -2.289130
 533.000000 0.290699 1.852703 -2.186389
 534.000000 0.294189 1.901070 -2.326014
 535.000000 0.309816 1.977287 -2.344682
 536.000000 0.275669 1.854365 -2.242209
 537.000000 0.236228 1.931525 -2.259500
 538.000000 0.241102 1.842887 -2.151575
 539.000000 0.269368 1.706583 -2.121989
 540.000000 0.258419 1.824775 -2.154691
 541.000000 0.227141 1.785290 -2.050281
 542.000000 0.260265 1.841276 -2.075953
 543.000000 0.260256 1.825370 -2.231198
 544.000000 0.271363 1.856909 -2.161887
 545.000000 0.289873 1.921499 -2.222889
 546.000000 0.300568 1.898680 -2.281055
 547.000000 0.299095 1.887576 -2.315265
 548.000000 0.249645 1.863842 -2.252766
 549.000000 0.247891 1.942143 -2.249914
 550.000000 0.280428 1.990398 -2.341904
 551.000000 0.287814 2.002179 -2.284785
 552.000000 0.295543 2.038574 -2.255864
 553.000000 0.307710 1.882479 -2.310339
 554.000000 0.285737 1.952730 -2.279553
 555.000000 0.290391 1.936577 -2.206645
 556.000000 0.259474 1.988839 -2.284334
 557.000000 0.300039 1.919030 -2.272645
 558.000000 0.296991 1.948467 -2.224527
 559.000000 0.307087 1.906756 -2.262666
 560.000000 0.277961 1.950368 -2.223994
 561.000000 0.292830 1.938588 -2.274233
 562.000000 0.277274 1.897431 -2.247935
 563.000000 0.303661 1.947913 -2.258870
 564.000000 0.267336 1.960379 -2.168093
 565.000000 0.317799 2.100456 -2.235952
 566.000000 0.298134 2.050435 -2.159120
 567.000000 0.275467 1.928303 -2.224357
 568.000000 0.272635 1.892783 -2.228563
 569.000000 0.294979 1.842197 -2.171531
 570.000000 0.260512 1.784281 -2.151403
 571.000000 0.286931 1.833000 -2.293936
 572.000000 0.271052 1.855386 -2.139460
 573.000000 0.283115 1.850694 -2.218322
 574.000000 0.253279 1.831680 -2.181837
 575.000000 0.258583 1.772776 -2.146083
 576.000000 0.265863 1.710300 -2.213010
 577.000000 0.293364 1.726840 -2.221061
 578.000000 0.247565 1.675206 -2.058177
 579.000000 0.244869 1.634562 -2.134449
 580.000000 0.264122 1.630425 -2.097496
 581.000000 0.262108 1.601616 -2.195690
 582.000000 0.262771 1.812569 -2.173479
 583.000000 0.288917 1.679982 -2.196343
 584.000000 0.269854 1.749159 -2.182736
 585.000000 0.277340 1.703876 -2.177687
 586.000000 0.315541 1.729842 -2.188624
 587.000000 0.275251 1.726401 -2.201338
 588.000000 0.250526 1.684995 -2.145508
 589.000000 0.257688 1.746540 -2.203460
 590.000000 0.241802 1.740065 -2.144490
 591.000000 0.233052 1.787028 -2.162411
 592.000000 0.254022 1.787131 -2.291945
 593.000000 0.266813 1.717224 -2.291849
 594.000000 0.255897 1.890867 -2.168345
 595.000000 0.266676 1.874587 -2.265320
 596.000000 0.223761 1.995066 -2.161233
 597.000000 0.210658 1.990137 -2.024273
 598.000000 0.233750 1.959397 -2.167076
 599.000000 0.276129 1.944176 -2.162265
 600.000000 0.260347 2.017052 -2.249644
 601.000000 0.227476 1.932841 -2.093783
 602.000000 0.251362 1.969402 -2.245144
 603.000000 0.274599 2.000987 -2.406381
 604.000000 0.274883 2.000736 -2.424066
 605.000000 0.300234 1.949037 -2.267583
 606.000000 0.300946 1.928698 -2.256269
 607.000000 0.309391 1.974277 -2.370139
 608.000000 0.290205 2.083154 -2.402419
 609.000000 0.286564 2.129244 -2.495252
 610.000000 0.271334 2.026553 -2.550320
 611.000000 0.268397 2.006511 -2.442154
 612.000000 0.285537 2.004159 -2.411950
 613.000000 0.285256 1.977572 -2.351023
 614.000000 0.266557 2.006384 -2.332627
 615.000000 0.279558 1.967329 -2.341623
 616.000000 0.271166 2.064796 -2.403624
 617.000000 0.289747 2.032886 -2.403397
 618.000000 0.290623 1.998232 -2.337288
 619.000000 0.289338 1.970721 -2.373246
 620.000000 0.315822 1.961656 -2.332867
 621.000000 0.323837 2.003416 -2.510573
 622.000000 0.307009 2.010246 -2.341702
 623.000000 0.286625 1.973093 -2.327944
 624.000000 0.294970 2.054416 -2.364788
 625.000000 0.282984 2.009808 -2.445278
 626.000000 0.311335 2.001530 -2.356253
 627.000000 0.305279 1.998586 -2.393163
 628.000000 0.314447 2.058606 -2.418890
 629.000000 0.310678 1.933698 -2.325612
