#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 80.000000 0.210299 1.094140 -2.614677
 81.000000 0.209762 1.347064 -2.656746
 82.000000 0.213583 1.310379 -2.739350
 83.000000 0.228877 1.068332 -2.768408
 84.000000 0.222181 0.932486 -2.775007
 85.000000 0.244423 1.024048 -2.599083
 86.000000 0.224386 1.012893 -2.664671
 87.000000 0.263071 1.068406 -2.677656
 88.000000 0.250050 1.034937 -2.555438
 89.000000 0.228135 1.030614 -2.766501
 90.000000 0.216146 1.106501 -2.571099
 91.000000 0.253660 1.101290 -2.785036
 92.000000 0.262664 1.368698 -2.716584
 93.000000 0.241651 1.173065 -2.689466
 94.000000 0.256838 1.073510 -2.627830
 95.000000 0.241088 1.195969 -2.599994
 96.000000 0.274234 1.211831 -2.555905
 97.000000 0.271689 1.240296 -2.548919
 98.000000 0.263309 1.380800 -2.504105
 99.000000 0.217000 1.451821 -2.467998
 100.000000 0.206479 1.323570 -2.345296
 101.000000 0.244527 1.426217 -2.588744
 102.000000 0.191736 1.322675 -2.423533
 103.000000 0.232433 1.285111 -2.511374
 104.000000 0.239087 1.296981 -2.584763
 105.000000 0.246352 1.227212 -2.523905
 106.000000 0.223813 1.345983 -2.274562
 107.000000 0.254617 1.321267 -2.350433
 108.000000 0.256291 1.275789 -2.525321
 109.000000 0.248032 1.233111 -2.604089
 110.000000 0.229401 1.225891 -2.660098
 111.000000 0.221888 1.368177 -2.547229
 112.000000 0.256694 1.310654 -2.500922
 113.000000 0.282155 1.374845 -2.463869
 114.000000 0.251759 1.366661 -2.475081
 115.000000 0.273502 1.324349 -2.405255
 116.000000 0.220514 1.301324 -2.597513
 117.000000 0.288714 1.328838 -2.462000
 118.000000 0.250874 1.351124 -2.399113
 119.000000 0.270893 1.366164 -2.588442
 120.000000 0.241221 1.279832 -2.608877
 121.000000 0.240508 1.219065 -2.639426
 122.000000 0.254736 1.356623 -2.457689
 123.000000 0.289127 1.371960 -2.536718
 124.000000 0.276989 1.155013 -2.442135
 125.000000 0.264790 1.381638 -2.300095
 126.000000 0.241671 1.198600 -2.363823
 127.000000 0.240739 1.181031 -2.334643
 128.000000 0.227772 1.343626 -2.448551
 129.000000 0.263823 1.275207 -2.622875
 130.000000 0.256891 1.385887 -2.472298
 131.000000 0.252701 1.386202 -2.539977
 132.000000 0.254232 1.311034 -2.450585
 133.000000 0.236464 1.318264 -2.358963
 134.000000 0.274256 1.343017 -2.481947
 135.000000 0.249331 1.299433 -2.489104
 136.000000 0.250523 1.301809 -2.501396
 137.000000 0.249877 1.373080 -2.463599
 138.000000 0.220587 1.286804 -2.453556
 139.000000 0.282726 1.465650 -2.668587
 140.000000 0.252532 1.365454 -2.651837
 141.000000 0.278040 1.457821 -2.665685
 142.000000 0.276743 1.278508 -2.514511
 143.000000 0.294127 1.414849 -2.558119
 144.000000 0.270471 1.374827 -2.476808
 145.000000 0.272682 1.409231 -2.515294
 146.000000 0.274675 1.317047 -2.585201
 147.000000 0.281658 1.450873 -2.472573
 148.000000 0.284904 1.371222 -2.511950
 149.000000 0.258796 1.364995 -2.478301
 150.000000 0.248702 1.390896 -2.390846
 151.000000 0.251413 1.301314 -2.562111
 152.000000 0.220580 1.155495 -2.590306
 153.000000 0.256706 1.352077 -2.394075
 154.000000 0.278999 1.475014 -2.495645
 155.000000 0.242806 1.330999 -2.696941
 156.000000 0.254994 1.376205 -2.525883
 157.000000 0.245582 1.325811 -2.588252
 158.000000 0.221240 1.290188 -2.673655
 159.000000 0.218925 1.385875 -2.550682
 160.000000 0.223661 1.165324 -2.515236
 161.000000 0.253648 1.352500 -2.575594
 162.000000 0.239315 1.378165 -2.581688
 163.000000 0.235789 1.303969 -2.621760
 164.000000 0.227001 1.095008 -2.540855
 165.000000 0.278462 1.199112 -2.533126
 166.000000 0.259597 1.281459 -2.436847
 167.000000 0.260786 1.416796 -2.694177
 168.000000 0.231347 1.271249 -2.574377
 169.000000 0.250933 1.412785 -2.453385
 170.000000 0.271890 1.485322 -2.377740
 171.000000 0.240915 1.304244 -2.300296
 172.000000 0.257188 1.409725 -2.398232
 173.000000 0.240580 1.430622 -2.304514
 174.000000 0.246911 1.291944 -2.370550
 175.000000 0.255877 1.359974 -2.462368
 176.000000 0.287901 1.338176 -2.493633
 177.000000 0.280536 1.248084 -2.553968
 178.000000 0.274917 1.460721 -2.451620
 179.000000 0.247819 1.399714 -2.329116
 180.000000 0.254819 1.400892 -2.522126
 181.000000 0.240487 1.443741 -2.479638
 182.000000 0.259088 1.409951 -2.413350
 183.000000 0.260174 1.325233 -2.360371
 184.000000 0.259571 1.429293 -2.335110
 185.000000 0.247991 1.482887 -2.348898
 186.000000 0.219766 1.489603 -2.295402
 187.000000 0.235553 1.518752 -2.439730
 188.000000 0.257884 1.442429 -2.353727
 189.000000 0.278818 1.390011 -2.571597
 190.000000 0.274465 1.462689 -2.473069
 191.000000 0.266589 1.452673 -2.424030
 192.000000 0.253437 1.370938 -2.397116
 193.000000 0.228574 1.371957 -2.317545
 194.000000 0.241262 1.349323 -2.430693
 195.000000 0.232035 1.414038 -2.502325
 196.000000 0.249204 1.403130 -2.464874
 197.000000 0.265965 1.435990 -2.541997
 198.000000 0.293514 1.495293 -2.426718
 199.000000 0.269041 1.432222 -2.325530
 200.000000 0.252240 1.437690 -2.319820
 201.000000 0.224931 1.371399 -2.481261
 202.000000 0.263866 1.396903 -2.451951
 203.000000 0.249275 1.407190 -2.440776
 204.000000 0.250324 1.423104 -2.354253
 205.000000 0.237591 1.337478 -2.425017
 206.000000 0.228312 1.335361 -2.497629
 207.000000 0.226725 1.418857 -2.477138
 208.000000 0.258212 1.393178 -2.359419
 209.000000 0.267587 1.530513 -2.278266
 210.000000 0.264421 1.492690 -2.562982
 211.000000 0.246197 1.620690 -2.562071
 212.000000 0.262547 1.446088 -2.576741
 213.000000 0.281403 1.456533 -2.384044
 214.000000 0.308999 1.394827 -2.339558
 215.000000 0.295675 1.415617 -2.429088
 216.000000 0.265460 1.346611 -2.209858
 217.000000 0.302507 1.386804 -2.359796
 218.000000 0.293905 1.260139 -2.498217
 219.000000 0.275647 1.379475 -2.279148
 220.000000 0.277523 1.331283 -2.375984
 221.000000 0.209628 1.422699 -2.535619
 222.000000 0.257157 1.562462 -2.471867
 223.000000 0.267869 1.466173 -2.438082
 224.000000 0.241189 1.375991 -2.417402
 225.000000 0.237333 1.356012 -2.617485
 226.000000 0.268168 1.264908 -2.441499
 227.000000 0.221349 1.305125 -2.516864
 228.000000 0.222969 1.234337 -2.426234
 229.000000 0.259937 1.375428 -2.486486
 230.000000 0.274113 1.260932 -2.379774
 231.000000 0.251865 1.427628 -2.361033
 232.000000 0.287890 1.403861 -2.354366
 233.000000 0.287993 1.355217 -2.477136
 234.000000 0.251747 1.367849 -2.499480
 235.000000 0.247727 1.391162 -2.387702
 236.000000 0.288843 1.438875 -2.465438
 237.000000 0.284783 1.507470 -2.425080
 238.000000 0.243168 1.448085 -2.414913
 239.000000 0.269870 1.457237 -2.355427
 240.000000 0.275451 1.436933 -2.449340
 241.000000 0.301565 1.448194 -2.553457
 242.000000 0.248663 1.456170 -2.604244
 243.000000 0.240808 1.430169 -2.549785
 244.000000 0.236431 1.466974 -2.446667
 245.000000 0.250424 1.437990 -2.560957
 246.000000 0.273407 1.441420 -2.559102
 247.000000 0.245214 1.464971 -2.430981
 248.000000 0.265841 1.571815 -2.395504
 249.000000 0.239481 1.521027 -2.499134
 250.000000 0.236433 1.482676 -2.290840
 251.000000 0.228869 1.537588 -2.375202
 252.000000 0.216039 1.566476 -2.355519
 253.000000 0.220691 1.512545 -2.351749
 254.000000 0.241201 1.485263 -2.427030
 255.000000 0.267720 1.569311 -2.508195
 256.000000 0.235396 1.521720 -2.558002
 257.000000 0.245718 1.425213 -2.555814
 258.000000 0.261209 1.393728 -2.591785
 259.000000 0.271675 1.460596 -2.348319
 260.000000 0.229505 1.378116 -2.353167
 261.000000 0.264645 1.323253 -2.434297
 262.000000 0.251385 1.320352 -2.515477
 263.000000 0.227634 1.385296 -2.722954
 264.000000 0.277391 1.357094 -2.525082
 265.000000 0.259206 1.407468 -2.632273
 266.000000 0.229132 1.429511 -2.407437
 267.000000 0.223641 1.378247 -2.368566
 268.000000 0.236363 1.415690 -2.239152
 269.000000 0.257087 1.378084 -2.439698
 270.000000 0.235984 1.351122 -2.448315
 271.000000 0.244786 1.394571 -2.482047
 272.000000 0.219341 1.346836 -2.566294
 273.000000 0.238287 1.229944 -2.554649
 274.000000 0.217048 1.330537 -2.413130
 275.000000 0.234585 1.345976 -2.345162
 276.000000 0.251180 1.489785 -2.386908
 277.000000 0.240240 1.365651 -2.297568
 278.000000 0.287915 1.437115 -2.370202
 279.000000 0.249414 1.434107 -2.415378
 280.000000 0.276468 1.510242 -2.422736
 281.000000 0.269485 1.530828 -2.460017
 282.000000 0.274955 1.515299 -2.492508
 283.000000 0.262985 1.429864 -2.485202
 284.000000 0.272536 1.506726 -2.460897
 285.000000 0.250503 1.441763 -2.495926
 286.000000 0.267711 1.445452 -2.490944
 287.000000 0.238529 1.438963 -2.572932
 288.000000 0.259757 1.466047 -2.574114
 289.000000 0.233452 1.470310 -2.601206
 290.000000 0.265786 1.489581 -2.547259
 291.000000 0.257973 1.426709 -2.574621
 292.000000 0.259867 1.487899 -2.722844
 293.000000 0.270288 1.337137 -2.694770
 294.000000 0.300749 1.501902 -2.713233
 295.000000 0.255569 1.390966 -2.717853
 296.000000 0.266673 1.435746 -2.586150
 297.000000 0.286727 1.436570 -2.697062
 298.000000 0.261956 1.525274 -2.532506
 299.000000 0.244795 1.505732 -2.597770
 300.000000 0.270957 1.244628 -2.531235
 301.000000 0.247328 1.328393 -2.584524
 302.000000 0.248516 1.402905 -2.583492
 303.000000 0.241212 1.284284 -2.618153
 304.000000 0.214399 1.375524 -2.455244
 305.000000 0.265484 1.538629 -2.557044
 306.000000 0.245675 1.495312 -2.652997
 307.000000 0.246689 1.348264 -2.495152
 308.000000 0.254335 1.460199 -2.488928
 309.000000 0.264218 1.528153 -2.516970
 310.000000 0.283894 1.645318 -2.546306
 311.000000 0.280479 1.626337 -2.540655
 312.000000 0.301747 1.557157 -2.511844
 313.000000 0.263616 1.713864 -2.624508
 314.000000 0.245068 1.613949 -2.586351
 315.000000 0.257046 1.498188 -2.584508
 316.000000 0.231904 1.501781 -2.651608
 317.000000 0.286309 1.553156 -2.857934
 318.000000 0.298710 1.356682 -2.827427
 319.000000 0.307213 1.339360 -2.617373
 320.000000 0.259372 1.333406 -2.865497
 321.000000 0.246264 1.367847 -2.586850
 322.000000 0.242666 1.430740 -2.641065
 323.000000 0.235016 1.357241 -2.610880
 324.000000 0.275314 1.427609 -2.633783
 325.000000 0.240743 1.514351 -2.520304
 326.000000 0.265798 1.306022 -2.510537
 327.000000 0.248978 1.250919 -2.543627
 328.000000 0.263591 1.574206 -2.491164
 329.000000 0.245474 1.468469 -2.397365
 330.000000 0.235977 1.586812 -2.420888
 331.000000 0.255302 1.426852 -2.441876
 332.000000 0.247450 1.469779 -2.477414
 333.000000 0.244560 1.616840 -2.488117
 334.000000 0.262842 1.667803 -2.545802
 335.000000 0.262173 1.642724 -2.670804
 336.000000 0.253055 1.625992 -2.493213
 337.000000 0.239724 1.608788 -2.498601
 338.000000 0.236178 1.543631 -2.570395
 339.000000 0.281659 1.659637 -2.567535
 340.000000 0.243302 1.502019 -2.514005
 341.000000 0.217306 1.523578 -2.513322
 342.000000 0.245104 1.386218 -2.743294
 343.000000 0.222939 1.375709 -2.626550
 344.000000 0.241463 1.390506 -3.012071
 345.000000 0.277849 1.365034 -2.850178
 346.000000 0.273783 1.471926 -2.640135
 347.000000 0.254935 1.620653 -2.642237
 348.000000 0.257772 1.466617 -2.628055
 349.000000 0.271814 1.560330 -2.543291
 350.000000 0.241157 1.675270 -2.567065
 351.000000 0.251925 1.648508 -2.730605
 352.000000 0.282242 1.653360 -2.674117
 353.000000 0.259937 1.716582 -2.550543
 354.000000 0.252188 1.638122 -2.633659
 355.000000 0.278765 1.667060 -2.567561
 356.000000 0.230788 1.575064 -2.761950
 357.000000 0.212976 1.500389 -2.659237
 358.000000 0.210692 1.625028 -2.532137
 359.000000 0.227234 1.639575 -2.514213
 360.000000 0.245197 1.445770 -2.568805
 361.000000 0.244835 1.529222 -2.467008
 362.000000 0.247816 1.579473 -2.588446
 363.000000 0.248961 1.422978 -2.408766
 364.000000 0.262148 1.593133 -2.470605
 365.000000 0.237373 1.543286 -2.577993
 366.000000 0.256945 1.581968 -2.609455
 367.000000 0.258626 1.492297 -2.616323
 368.000000 0.237339 1.531740 -2.546696
 369.000000 0.230933 1.547471 -2.616764
 370.000000 0.236294 1.539911 -2.589300
 371.000000 0.219293 1.411978 -2.448572
 372.000000 0.251875 1.412019 -2.519072
 373.000000 0.242504 1.324687 -2.601243
 374.000000 0.277786 1.562436 -2.603184
 375.000000 0.240231 1.573478 -2.647141
 376.000000 0.248171 1.564406 -2.586340
 377.000000 0.271291 1.639058 -2.733170
 378.000000 0.264493 1.439965 -2.572103
 379.000000 0.242212 1.546067 -2.596799
 380.000000 0.225865 1.648569 -2.551635
 381.000000 0.249096 1.441793 -2.542735
 382.000000 0.246695 1.489039 -2.646498
 383.000000 0.271920 1.333049 -2.661230
 384.000000 0.266664 1.487204 -2.542842
 385.000000 0.245129 1.605779 -2.627242
 386.000000 0.245234 1.425927 -2.614087
 387.000000 0.233294 1.430950 -2.489301
 388.000000 0.225403 1.350571 -2.482350
 389.000000 0.246267 1.359907 -2.652319
 390.000000 0.225817 1.498536 -2.547709
 391.000000 0.231112 1.484067 -2.598000
 392.000000 0.254730 1.465104 -2.600776
 393.000000 0.269101 1.506163 -2.507181
 394.000000 0.277384 1.559712 -2.670069
 395.000000 0.285619 1.401697 -2.409679
 396.000000 0.258234 1.358374 -2.431795
 397.000000 0.260530 1.398700 -2.476267
 398.000000 0.281196 1.467791 -2.586685
 399.000000 0.257608 1.458247 -2.563884
 400.000000 0.252503 1.487756 -2.447855
 401.000000 0.217839 1.535153 -2.566357
 402.000000 0.254444 1.464138 -2.620724
 403.000000 0.243680 1.486508 -2.529554
 404.000000 0.242997 1.415110 -2.520244
 405.000000 0.261818 1.251548 -2.433493
 406.000000 0.252697 1.343621 -2.319453
 407.000000 0.249258 1.431904 -2.303481
 408.000000 0.264285 1.417377 -2.325916
 409.000000 0.263968 1.420443 -2.376970
 410.000000 0.256969 1.464947 -2.563501
 411.000000 0.288034 1.474461 -2.512547
 412.000000 0.270484 1.443246 -2.473417
 413.000000 0.284014 1.465277 -2.603997
 414.000000 0.270376 1.475002 -2.600101
 415.000000 0.244601 1.375720 -2.581889
 416.000000 0.256015 1.444389 -2.709341
 417.000000 0.258744 1.355957 -2.701397
 418.000000 0.255342 1.469429 -2.665685
 419.000000 0.244806 1.495755 -2.751141
 420.000000 0.284569 1.588801 -2.729628
 421.000000 0.261971 1.568233 -2.685926
 422.000000 0.302662 1.546447 -2.604512
 423.000000 0.285474 1.426688 -2.598743
 424.000000 0.299044 1.469727 -2.672993
 425.000000 0.277615 1.581095 -2.680716
 426.000000 0.288336 1.494174 -2.691815
 427.000000 0.297355 1.554195 -2.714131
 428.000000 0.258967 1.505832 -2.595307
 429.000000 0.264730 1.488556 -2.596847
 430.000000 0.257386 1.542175 -2.591888
 431.000000 0.270979 1.547586 -2.762502
 432.000000 0.280233 1.558281 -2.591708
 433.000000 0.292255 1.483496 -2.686694
 434.000000 0.293429 1.598382 -2.746111
 435.000000 0.274339 1.530536 -2.776966
 436.000000 0.263514 1.551531 -2.578535
 437.000000 0.253044 1.587722 -2.598483
 438.000000 0.263955 1.483259 -2.608430
 439.000000 0.240025 1.537398 -2.669458
 440.000000 0.251317 1.505464 -2.673272
 441.000000 0.208925 1.433751 -2.697740
 442.000000 0.225212 1.382339 -2.791588
 443.000000 0.207489 1.371875 -2.778659
 444.000000 0.204339 1.394313 -2.700026
 445.000000 0.200327 1.225001 -2.776684
 446.000000 0.218618 1.444850 -2.734870
 447.000000 0.264344 1.550315 -2.727502
 448.000000 0.264847 1.475141 -2.737788
 449.000000 0.216985 1.404723 -2.787325
 450.000000 0.230240 1.572404 -2.632741
 451.000000 0.298627 1.427246 -2.760031
 452.000000 0.272696 1.458872 -2.733006
 453.000000 0.285288 1.400242 -2.807012
 454.000000 0.264154 1.597580 -2.617177
 455.000000 0.261014 1.384316 -2.651550
 456.000000 0.257540 1.481309 -2.482082
 457.000000 0.245111 1.494130 -2.428646
 458.000000 0.252872 1.485411 -2.553274
 459.000000 0.252370 1.451108 -2.457612
 460.000000 0.281017 1.506332 -2.566357
 461.000000 0.246772 1.450671 -2.540936
 462.000000 0.263410 1.429104 -2.523481
 463.000000 0.228242 1.406065 -2.380234
 464.000000 0.264138 1.511100 -2.440961
 465.000000 0.237335 1.361705 -2.512527
 466.000000 0.232487 1.403874 -2.519135
 467.000000 0.243822 1.261258 -2.537757
 468.000000 0.249069 1.402818 -2.547295
 469.000000 0.247484 1.395436 -2.619038
 470.000000 0.254112 1.413518 -2.377799
 471.000000 0.257789 1.588473 -2.548996
 472.000000 0.273779 1.615166 -2.542746
 473.000000 0.232727 1.522053 -2.454534
 474.000000 0.235647 1.549056 -2.583262
 475.000000 0.256350 1.563638 -2.591317
 476.000000 0.217905 1.446854 -2.565598
 477.000000 0.247821 1.339525 -2.709967
 478.000000 0.259945 1.543554 -2.645822
 479.000000 0.247180 1.647894 -2.681320
 480.000000 0.223679 1.527671 -2.633136
 481.000000 0.294186 1.516676 -2.589218
 482.000000 0.253691 1.576735 -2.710525
 483.000000 0.245860 1.424881 -2.628656
 484.000000 0.254950 1.353817 -2.648555
 485.000000 0.216338 1.564979 -2.441172
 486.000000 0.203291 1.525390 -2.436882
 487.000000 0.198679 1.597050 -2.484184
 488.000000 0.257770 1.526712 -2.650385
 489.000000 0.219997 1.643133 -2.713141
 490.000000 0.235149 1.535525 -2.501753
 491.000000 0.270706 1.444664 -2.575747
 492.000000 0.247940 1.415791 -2.681224
 493.000000 0.237511 1.601841 -2.675635
 494.000000 0.268055 1.510879 -2.720866
 495.000000 0.216577 1.658537 -2.671580
 496.000000 0.236847 1.529737 -2.552672
 497.000000 0.213860 1.448699 -2.582719
 498.000000 0.208114 1.599746 -2.655637
 499.000000 0.269426 1.576266 -2.683334
 500.000000 0.300953 1.790060 -2.594314
 501.000000 0.292640 1.664096 -2.657418
 502.000000 0.261462 1.559347 -2.605396
 503.000000 0.264597 1.714550 -2.461369
 504.000000 0.251961 1.596683 -2.628449
 505.000000 0.268359 1.430270 -2.673023
 506.000000 0.271125 1.634613 -2.591208
 507.000000 0.228994 1.692005 -2.611200
 508.000000 0.256697 1.730349 -2.614486
 509.000000 0.237278 1.694852 -2.641788
 510.000000 0.242459 1.653557 -2.627366
 511.000000 0.231500 1.603705 -2.598878
 512.000000 0.259191 1.583011 -2.710912
 513.000000 0.257428 1.533887 -2.650358
 514.000000 0.242118 1.482239 -2.609238
 515.000000 0.237135 1.590721 -2.515655
 516.000000 0.252004 1.604404 -2.514087
 517.000000 0.269053 1.581875 -2.669335
 518.000000 0.248225 1.553942 -2.571773
 519.000000 0.256165 1.529572 -2.638425
 520.000000 0.257826 1.614260 -2.677642
 521.000000 0.249737 1.739549 -2.579186
 522.000000 0.270467 1.735159 -2.677060
 523.000000 0.301800 1.575331 -2.822468
 524.000000 0.251214 1.694328 -2.730888
 525.000000 0.247750 1.590663 -2.654913
 526.000000 0.264595 1.637278 -2.601328
 527.000000 0.263031 1.674801 -2.521108
 528.000000 0.262752 1.477980 -2.499952
 529.000000 0.280807 1.668760 -2.621224
 530.000000 0.258937 1.519275 -2.583036
 531.000000 0.269560 1.679073 -2.601996
 532.000000 0.305317 1.642529 -2.586259
 533.000000 0.251552 1.370728 -2.550320
 534.000000 0.260036 1.254481 -2.806643
 535.000000 0.288810 1.345581 -2.798093
 536.000000 0.257799 1.497922 -2.734105
 537.000000 0.256352 1.457567 -2.687912
 538.000000 0.274594 1.433866 -2.753905
 539.000000 0.278431 1.662368 -2.886971
 540.000000 0.260250 1.422577 -2.905652
 541.000000 0.271968 1.426295 -2.642036
 542.000000 0.269633 1.361644 -2.792293
 543.000000 0.255808 1.556816 -2.678918
 544.000000 0.276796 1.555829 -2.652139
 545.000000 0.255121 1.590934 -2.567646
 546.000000 0.270896 1.627428 -2.734085
 547.000000 0.233166 1.567528 -2.606058
 548.000000 0.231190 1.569941 -2.468241
 549.000000 0.241897 1.666334 -2.610221
 550.000000 0.240710 1.676527 -2.645902
 551.000000 0.211435 1.732540 -2.522933
 552.000000 0.211022 1.694992 -2.522269
 553.000000 0.246694 1.660384 -2.519313
 554.000000 0.231962 1.700981 -2.493336
 555.000000 0.232723 1.613295 -2.480456
 556.000000 0.248155 1.596488 -2.548680
 557.000000 0.218632 1.540598 -2.519533
 558.000000 0.235130 1.548253 -2.553927
 559.000000 0.239668 1.605279 -2.736882
 560.000000 0.232017 1.568535 -2.539133
 561.000000 0.245220 1.680421 -2.630335
 562.000000 0.236966 1.749852 -2.516776
 563.000000 0.249543 1.651300 -2.578089
 564.000000 0.240066 1.708610 -2.471319
 565.000000 0.277740 1.638013 -2.595334
 566.000000 0.265299 1.526803 -2.581273
 567.000000 0.247254 1.568994 -2.473385
 568.000000 0.249951 1.506364 -2.426019
 569.000000 0.243467 1.626337 -2.541845
 570.000000 0.266257 1.523725 -2.510066
 571.000000 0.243702 1.639829 -2.460583
 572.000000 0.221807 1.630176 -2.500227
 573.000000 0.226076 1.720357 -2.517483
 574.000000 0.248400 1.468532 -2.428998
 575.000000 0.256385 1.555666 -2.435730
 576.000000 0.264272 1.564557 -2.412022
 577.000000 0.271611 1.617252 -2.494051
 578.000000 0.272195 1.575681 -2.529701
 579.000000 0.233505 1.497285 -2.366355
 580.000000 0.269256 1.577816 -2.358729
 581.000000 0.232131 1.497350 -2.478521
 582.000000 0.245767 1.415338 -2.605552
 583.000000 0.222352 1.617627 -2.453320
 584.000000 0.229228 1.710746 -2.534107
 585.000000 0.259313 1.715164 -2.585555
 586.000000 0.268102 1.697310 -2.536514
 587.000000 0.273560 1.650049 -2.526137
 588.000000 0.281799 1.593378 -2.519270
 589.000000 0.264426 1.714403 -2.600497
 590.000000 0.213321 1.596414 -2.715070
 591.000000 0.246764 1.601555 -2.532488
 592.000000 0.247118 1.572883 -2.461788
 593.000000 0.260248 1.464474 -2.448917
 594.000000 0.245507 1.514455 -2.515036
 595.000000 0.252399 1.568335 -2.484817
 596.000000 0.268955 1.576433 -2.603074
 597.000000 0.260521 1.561226 -2.636822
 598.000000 0.242271 1.531900 -2.587666
 599.000000 0.279518 1.632164 -2.679432
 600.000000 0.303237 1.587733 -2.505426
 601.000000 0.248205 1.599150 -2.578727
 602.000000 0.224294 1.651475 -2.539943
 603.000000 0.230418 1.697646 -2.628352
 604.000000 0.245816 1.687914 -2.595004
 605.000000 0.277146 1.630523 -2.528874
 606.000000 0.269600 1.650290 -2.511034
 607.000000 0.265405 1.658054 -2.511385
 608.000000 0.265738 1.585889 -2.453502
 609.000000 0.268081 1.639233 -2.518168
 610.000000 0.262744 1.614206 -2.516737
 611.000000 0.264744 1.607162 -2.565019
 612.000000 0.249577 1.781685 -2.642886
 613.000000 0.259025 1.676733 -2.555670
 614.000000 0.280292 1.629666 -2.517984
 615.000000 0.276414 1.587131 -2.557520
 616.000000 0.226124 1.455765 -2.621040
 617.000000 0.264120 1.707212 -2.481631
 618.000000 0.248210 1.632355 -2.514079
 619.000000 0.228320 1.586305 -2.285092
 620.000000 0.228827 1.596903 -2.502051
 621.000000 0.231988 1.622759 -2.479437
 622.000000 0.299414 1.575687 -2.531645
 623.000000 0.244617 1.552052 -2.474768
 624.000000 0.286801 1.720884 -2.638607
 625.000000 0.306635 1.701836 -2.636400
 626.000000 0.281903 1.712244 -2.553754
 627.000000 0.293984 1.754068 -2.571034
 628.000000 0.301109 1.682219 -2.672374
 629.000000 0.303320 1.701333 -2.521178
