#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 186.000000 1.396470 0.837439 -2.997142
 187.000000 1.419135 0.815083 -2.883629
 188.000000 1.407612 0.737724 -2.885664
 189.000000 1.379208 0.761222 -2.852316
 190.000000 1.309195 0.799448 -2.823214
 191.000000 1.271206 0.816257 -2.761596
 192.000000 1.210312 0.843844 -2.734365
 193.000000 1.147710 0.951884 -2.770408
 194.000000 1.238662 0.874914 -2.764956
 195.000000 1.221931 0.880758 -2.890691
 196.000000 1.160827 0.875868 -3.040305
 197.000000 1.144900 0.884796 -3.094608
 198.000000 1.196940 0.876971 3.112171
 199.000000 1.294819 0.944906 2.993011
 200.000000 1.329208 0.899468 3.055648
 201.000000 1.285472 0.852392 2.974762
 202.000000 1.249788 0.856141 2.896122
 203.000000 1.219960 0.825338 2.894565
 204.000000 1.269469 0.734522 2.941816
 205.000000 1.246838 0.779589 2.884632
 206.000000 1.260653 0.738053 2.941542
 207.000000 1.228968 0.798874 3.006748
 208.000000 1.200271 0.690009 -3.137664
 209.000000 1.187174 0.676885 3.037576
 210.000000 1.069295 0.792670 3.024791
 211.000000 1.116316 0.783771 3.104541
 212.000000 1.087182 0.742119 -3.118681
 213.000000 1.080781 0.694707 3.126129
 214.000000 1.087506 0.754637 3.112512
 215.000000 0.981435 0.766469 -3.063751
 216.000000 1.051274 0.813014 -3.091110
 217.000000 1.040347 0.873567 -3.009120
 218.000000 1.045651 0.856532 -3.017794
 219.000000 1.126244 0.829680 -3.077902
 220.000000 1.024561 0.921905 3.133923
 221.000000 1.012660 0.935329 3.089423
 222.000000 1.003307 0.949789 3.120102
 223.000000 0.988435 0.955825 -3.098283
 224.000000 0.951999 0.943853 3.136030
 225.000000 1.079552 0.913433 3.068671
 226.000000 1.055877 0.935324 2.987781
 227.000000 1.059317 0.932804 3.012157
 228.000000 0.992679 0.996157 3.025154
 229.000000 1.020972 1.009123 3.029787
 230.000000 1.002033 0.970507 3.069820
 231.000000 1.013355 0.987695 3.050033
 232.000000 0.973144 1.073825 3.071353
 233.000000 1.079726 1.062361 -3.066164
 234.000000 1.069466 1.066534 -3.023727
 235.000000 1.066855 1.124001 -3.003162
 236.000000 1.091956 1.067715 -3.027966
 237.000000 1.128990 0.969819 -2.958064
 238.000000 1.078855 0.968893 -3.012843
 239.000000 1.084264 0.977070 -3.060669
 240.000000 1.123970 0.936089 -3.020933
 241.000000 1.155091 0.844421 -2.966623
 242.000000 1.147159 0.932372 -2.863139
 243.000000 1.238508 0.903485 -2.865534
 244.000000 1.224587 0.894337 -2.783526
 245.000000 1.139678 0.875488 -2.774946
 246.000000 1.121097 0.877224 -2.716427
 247.000000 1.088343 0.860231 -2.797277
 248.000000 1.065574 0.852915 -2.813572
 249.000000 1.117556 0.782995 -2.837180
 250.000000 1.139711 0.766344 -2.782531
 251.000000 1.185441 0.790306 -2.580670
 252.000000 1.141183 0.828518 -2.607129
 253.000000 1.172249 0.816699 -2.502198
 254.000000 1.144271 0.812456 -2.491998
 255.000000 1.159595 0.842689 -2.618823
 256.000000 1.111014 0.869823 -2.584747
 257.000000 1.099002 0.900225 -2.494276
 258.000000 1.142776 0.863537 -2.540794
 259.000000 1.108561 0.841639 -2.481039
 260.000000 1.163181 0.829035 -2.591870
 261.000000 1.182104 0.804081 -2.516434
 262.000000 1.154162 0.763070 -2.515950
 263.000000 1.184888 0.750492 -2.551336
 264.000000 1.176433 0.748629 -2.662927
 265.000000 1.161664 0.775108 -2.677641
 266.000000 1.157223 0.792048 -2.746632
 267.000000 1.183821 0.785848 -2.766985
 268.000000 1.153469 0.770740 -2.772519
 269.000000 1.133199 0.734449 -2.811300
 270.000000 1.184936 0.732660 -2.642672
 271.000000 1.179665 0.799257 -2.575925
 272.000000 1.216521 0.777697 -2.551082
 273.000000 1.178909 0.828551 -2.541173
 274.000000 1.208552 0.786904 -2.575409
 275.000000 1.172153 0.850777 -2.645780
 276.000000 1.220640 0.790806 -2.678786
 277.000000 1.148528 0.817765 -2.651795
 278.000000 1.185358 0.883015 -2.639313
 279.000000 1.151319 0.892741 -2.752043
 280.000000 1.124863 0.898603 -2.739208
 281.000000 1.152889 0.810744 -2.823306
 282.000000 1.147810 0.746084 -2.695242
 283.000000 1.123873 0.680600 -2.623948
 284.000000 1.136769 0.767220 -2.691377
 285.000000 1.155452 0.758702 -2.634951
 286.000000 1.137881 0.774343 -2.525229
 287.000000 1.190237 0.669512 -2.458601
 288.000000 1.164618 0.780641 -2.507725
 289.000000 1.153223 0.701193 -2.609933
 290.000000 1.129382 0.673229 -2.598307
 291.000000 1.135516 0.689258 -2.594737
 292.000000 1.139653 0.702668 -2.643957
 293.000000 1.181754 0.698745 -2.643376
 294.000000 1.192508 0.618766 -2.532147
 295.000000 1.189265 0.554656 -2.406562
 296.000000 1.246735 0.495493 -2.539057
 297.000000 1.165564 0.504058 -2.509279
 298.000000 1.253807 0.556544 -2.448736
 299.000000 1.248118 0.558688 -2.262473
 300.000000 1.229718 0.658826 -2.289082
 301.000000 1.277110 0.626846 -2.237029
 302.000000 1.215868 0.619177 -2.287768
 303.000000 1.155754 0.625593 -2.350010
 304.000000 1.188900 0.755923 -2.376168
 305.000000 1.207913 0.714925 -2.554078
 306.000000 1.159357 0.722405 -2.510824
 307.000000 1.180513 0.743842 -2.479592
 308.000000 1.197027 0.757002 -2.403001
 309.000000 1.208369 0.712079 -2.461330
 310.000000 1.245687 0.722006 -2.475669
 311.000000 1.213688 0.708953 -2.551388
 312.000000 1.199797 0.717571 -2.459965
 313.000000 1.235457 0.696054 -2.403656
 314.000000 1.229467 0.658382 -2.360986
 315.000000 1.238323 0.649147 -2.219948
 316.000000 1.177553 0.633153 -2.299319
 317.000000 1.235016 0.654334 -2.270674
 318.000000 1.124748 0.701695 -2.176609
 319.000000 1.139383 0.701279 -2.218753
 320.000000 1.124453 0.709608 -2.306751
 321.000000 1.067785 0.719072 -2.202195
 322.000000 1.073430 0.738846 -2.165715
 323.000000 1.134281 0.774670 -2.123758
 324.000000 1.122470 0.743164 -2.240980
 325.000000 1.145530 0.848768 -2.275394
 326.000000 1.085019 0.931214 -2.305826
 327.000000 1.056127 1.015581 -2.389005
 328.000000 1.023557 0.952606 -2.310007
 329.000000 1.074917 0.951363 -2.331474
 330.000000 1.054620 0.963069 -2.307736
 331.000000 1.071102 0.984466 -2.322720
 332.000000 1.055733 0.979973 -2.387290
 333.000000 1.054809 0.960974 -2.383899
 334.000000 1.049690 0.946980 -2.414184
 335.000000 1.077676 0.990627 -2.495158
 336.000000 1.117180 1.061776 -2.459203
 337.000000 1.099115 1.037944 -2.510958
 338.000000 1.137587 0.992727 -2.588065
 339.000000 1.124616 0.980976 -2.538508
 340.000000 1.191090 1.012238 -2.530831
 341.000000 1.277426 0.976252 -2.496688
 342.000000 1.206839 0.951634 -2.512603
 343.000000 1.145482 0.986906 -2.529987
 344.000000 1.173671 0.972223 -2.567958
 345.000000 1.137939 0.975229 -2.603757
 346.000000 1.170874 0.989882 -2.594729
 347.000000 1.152849 0.895697 -2.522730
 348.000000 1.174358 0.914158 -2.490953
 349.000000 1.125798 0.913526 -2.519686
 350.000000 1.072213 0.915458 -2.557091
 351.000000 1.209110 0.863411 -2.526921
 352.000000 1.291019 0.897660 -2.507359
 353.000000 1.231467 0.890672 -2.400953
 354.000000 1.376133 0.894088 -2.322806
 355.000000 1.392016 0.904415 -2.337552
 356.000000 1.341655 0.887638 -2.332748
 357.000000 1.395396 0.882126 -2.287981
 358.000000 1.446414 0.892506 -2.281833
 359.000000 1.455250 0.965109 -2.230230
 360.000000 1.401884 0.966361 -2.266841
 361.000000 1.362788 0.898476 -2.309647
 362.000000 1.343395 0.867996 -2.210397
 363.000000 1.328235 0.881639 -2.336045
 364.000000 1.287961 0.869863 -2.334664
 365.000000 1.238288 0.869218 -2.359586
 366.000000 1.216103 0.872751 -2.376153
 367.000000 1.252134 0.898474 -2.376676
 368.000000 1.255412 0.920534 -2.307123
 369.000000 1.328378 0.959901 -2.265246
 370.000000 1.278291 0.956554 -2.256624
 371.000000 1.306666 0.854960 -2.139336
 372.000000 1.297249 0.780579 -2.230377
 373.000000 1.231045 0.802148 -2.184397
 374.000000 1.239319 0.778449 -2.243359
 375.000000 1.104205 0.800507 -2.269061
 376.000000 1.088404 0.820971 -2.377939
 377.000000 1.102556 0.745195 -2.323098
 378.000000 1.088830 0.770609 -2.294872
 379.000000 1.086361 0.776863 -2.346306
 380.000000 1.094495 0.863919 -2.355879
 381.000000 1.108308 0.840065 -2.382072
 382.000000 1.086796 0.827588 -2.302123
 383.000000 1.127277 0.838554 -2.361862
 384.000000 1.144919 0.818685 -2.347167
 385.000000 1.113720 0.855551 -2.410366
 386.000000 1.014842 0.876405 -2.335326
 387.000000 1.055318 0.881818 -2.447166
 388.000000 1.015833 0.901683 -2.434933
 389.000000 0.988059 0.888722 -2.474350
 390.000000 0.985306 1.021447 -2.484190
 391.000000 0.968097 0.977578 -2.409781
 392.000000 0.931246 0.998964 -2.484445
 393.000000 1.009851 0.878978 -2.423927
 394.000000 0.914134 0.864930 -2.440374
 395.000000 0.895501 0.901399 -2.403376
 396.000000 0.998016 0.873338 -2.383043
 397.000000 1.002204 0.925021 -2.423970
 398.000000 1.024710 0.920075 -2.359183
 399.000000 1.045174 0.925030 -2.309030
 400.000000 1.078646 0.834536 -2.335502
 401.000000 1.051090 0.897748 -2.344294
 402.000000 1.061797 0.980967 -2.336666
 403.000000 1.088398 1.018253 -2.293019
 404.000000 1.056365 0.960098 -2.324530
 405.000000 1.046800 0.950863 -2.275100
 406.000000 1.040776 0.938229 -2.268257
 407.000000 1.037275 0.943831 -2.233502
 408.000000 0.979759 0.983496 -2.266189
 409.000000 0.982428 0.989956 -2.281951
 410.000000 1.020225 0.963462 -2.310241
 411.000000 0.969745 1.002487 -2.243766
 412.000000 0.953335 0.907615 -2.267201
 413.000000 0.924120 0.882479 -2.295901
 414.000000 0.996146 0.845893 -2.241781
 415.000000 0.963191 0.868000 -2.252366
 416.000000 0.949563 0.875492 -2.342698
 417.000000 0.916967 0.911741 -2.342874
 418.000000 0.956362 0.848032 -2.273273
 419.000000 0.949068 0.832429 -2.384228
 420.000000 0.977115 0.833120 -2.349371
 421.000000 0.917228 0.801465 -2.268831
 422.000000 0.912520 0.860895 -2.340194
 423.000000 0.923390 0.863968 -2.357864
 424.000000 0.916742 0.832333 -2.280192
 425.000000 0.933637 0.942099 -2.366340
 426.000000 0.937120 0.857270 -2.445997
 427.000000 0.947198 0.815983 -2.419879
 428.000000 0.956310 0.873822 -2.386881
 429.000000 0.983482 0.900357 -2.432239
 430.000000 1.042164 0.861695 -2.347556
 431.000000 1.030311 0.851394 -2.254977
 432.000000 1.032492 0.840487 -2.339801
 433.000000 0.964526 0.867802 -2.367224
 434.000000 1.008155 0.828525 -2.183427
 435.000000 0.978533 0.839329 -2.312028
 436.000000 0.950504 0.875687 -2.381440
 437.000000 0.956877 0.850561 -2.450089
 438.000000 1.004443 0.865673 -2.468548
 439.000000 0.959440 0.856017 -2.462393
 440.000000 1.041267 0.909315 -2.317565
 441.000000 0.996660 0.920935 -2.442729
 442.000000 0.972715 0.895146 -2.393176
 443.000000 1.057746 0.960670 -2.441552
 444.000000 1.005829 0.990115 -2.408364
 445.000000 1.046325 0.954140 -2.411070
 446.000000 1.049605 0.948976 -2.427788
 447.000000 1.024815 0.987030 -2.423859
 448.000000 1.037619 1.019288 -2.462847
 449.000000 1.032346 1.020687 -2.456326
 450.000000 1.007223 1.128964 -2.564021
 451.000000 0.980939 1.093761 -2.450246
 452.000000 0.912728 1.172278 -2.486454
 453.000000 0.947647 1.144679 -2.477578
 454.000000 1.013105 1.086687 -2.527707
 455.000000 0.972273 1.151927 -2.476728
 456.000000 1.005163 1.128047 -2.502483
 457.000000 0.960640 1.127788 -2.503707
 458.000000 1.013043 1.128864 -2.607752
 459.000000 0.968316 1.123673 -2.597287
 460.000000 0.978502 1.065095 -2.538480
 461.000000 1.000185 1.048097 -2.568735
 462.000000 1.045892 1.001182 -2.526253
 463.000000 0.994461 1.019839 -2.505230
 464.000000 0.964783 1.055264 -2.552462
 465.000000 0.971179 1.044208 -2.558308
 466.000000 0.998940 1.028625 -2.600527
 467.000000 0.987272 1.041340 -2.612237
 468.000000 0.987908 1.050674 -2.583299
 469.000000 1.008849 1.130362 -2.470511
 470.000000 0.954246 1.058259 -2.515284
 471.000000 1.009355 1.082199 -2.471364
 472.000000 1.029567 1.104948 -2.396378
 473.000000 0.996272 1.054401 -2.413966
 474.000000 1.022971 1.141569 -2.314579
 475.000000 0.924156 1.066734 -2.439144
 476.000000 0.978967 1.054592 -2.369971
 477.000000 0.918303 1.075567 -2.384728
 478.000000 0.987274 1.133701 -2.350332
 479.000000 0.949491 1.031762 -2.321874
 480.000000 0.929278 0.960697 -2.264577
 481.000000 0.961583 0.932872 -2.303140
 482.000000 1.015519 0.978220 -2.272580
 483.000000 0.986572 1.024638 -2.209232
 484.000000 1.001412 0.989721 -2.272332
 485.000000 1.001894 1.018588 -2.201324
 486.000000 1.026517 0.954014 -2.127180
 487.000000 0.995625 0.957748 -2.117163
 488.000000 0.974000 0.884658 -2.154816
 489.000000 1.011165 0.870825 -2.164655
 490.000000 1.001391 0.886507 -2.173521
 491.000000 0.997894 0.922401 -2.213582
 492.000000 1.012083 0.925885 -2.167721
 493.000000 1.018360 0.985232 -2.195748
 494.000000 0.995004 0.966763 -2.275122
 495.000000 0.957088 1.028440 -2.217064
 496.000000 1.012038 1.011771 -2.251518
 497.000000 1.004925 1.021189 -2.271080
 498.000000 0.980090 0.971019 -2.202505
 499.000000 0.967700 0.981815 -2.138825
 500.000000 0.981313 1.051625 -2.206744
 501.000000 0.971627 1.056964 -2.159304
 502.000000 0.998265 1.052891 -2.155403
 503.000000 0.995419 1.034461 -2.136613
 504.000000 0.982227 1.018651 -2.150828
 505.000000 0.985060 1.001234 -2.133225
 506.000000 1.002496 1.062065 -2.147493
 507.000000 0.986081 0.976829 -2.193609
 508.000000 1.062126 0.950446 -2.178966
 509.000000 1.037369 0.900080 -2.171077
 510.000000 0.987900 0.901208 -2.210479
 511.000000 1.061946 0.901556 -2.204904
 512.000000 1.018578 0.924710 -2.155552
 513.000000 1.055387 0.897631 -2.192443
 514.000000 1.016176 0.881972 -2.160472
 515.000000 1.052447 0.879559 -2.114597
 516.000000 1.078858 0.939915 -2.196773
 517.000000 1.110502 0.960617 -2.215124
 518.000000 1.062751 0.996203 -2.177529
 519.000000 1.086772 1.026633 -2.079608
 520.000000 1.116101 0.884173 -2.062802
 521.000000 1.125140 0.971102 -2.064862
 522.000000 1.235864 0.961029 -2.073044
 523.000000 1.149211 0.916939 -2.171292
 524.000000 1.177022 0.843331 -2.310002
 525.000000 1.133245 0.836141 -2.270304
 526.000000 1.100546 0.783635 -2.250141
 527.000000 1.145650 0.757857 -2.264120
 528.000000 1.170665 0.816353 -2.304773
 529.000000 1.198989 0.724253 -2.260323
 530.000000 1.247353 0.728585 -2.323677
 531.000000 1.203973 0.772092 -2.410642
 532.000000 1.110051 0.838002 -2.499027
 533.000000 1.227480 0.825559 -2.520145
 534.000000 1.172610 0.897424 -2.518593
 535.000000 1.200102 0.800936 -2.419382
 536.000000 1.244860 0.787524 -2.491864
 537.000000 1.203914 0.830810 -2.493538
 538.000000 1.210246 0.792535 -2.528651
 539.000000 1.181401 0.740595 -2.474429
 540.000000 1.178782 0.734944 -2.442465
 541.000000 1.125669 0.802320 -2.442178
 542.000000 1.173406 0.837134 -2.430715
 543.000000 1.132029 0.815039 -2.501852
 544.000000 1.050760 0.848222 -2.520909
 545.000000 1.052652 0.843054 -2.557093
 546.000000 1.055043 0.821182 -2.435997
 547.000000 1.094430 0.801433 -2.534022
 548.000000 1.048654 0.762955 -2.648560
 549.000000 0.979008 0.794937 -2.636775
 550.000000 1.084814 0.830443 -2.580544
 551.000000 1.077780 0.834396 -2.601172
 552.000000 1.089556 0.869670 -2.723927
 553.000000 1.035958 0.819026 -2.656993
 554.000000 1.068238 0.821176 -2.649553
 555.000000 1.118146 0.826587 -2.616322
 556.000000 1.031756 0.817834 -2.590242
 557.000000 1.020441 0.796687 -2.625665
 558.000000 1.018706 0.823310 -2.610106
 559.000000 1.074649 0.716459 -2.680684
 560.000000 1.063019 0.564285 -2.780996
 561.000000 1.061675 0.495131 -2.884675
 562.000000 1.006656 0.561104 -2.740434
 563.000000 0.987525 0.604808 -2.752610
 564.000000 0.975097 0.671354 -2.697513
 565.000000 0.978007 0.581513 -2.686295
 566.000000 1.043071 0.517444 -2.656549
 567.000000 0.983587 0.603088 -2.665679
 568.000000 1.067547 0.656156 -2.622199
 569.000000 1.099346 0.662609 -2.557149
 570.000000 1.081966 0.718687 -2.509490
 571.000000 1.075017 0.764405 -2.520232
 572.000000 1.088215 0.745452 -2.550066
 573.000000 1.064011 0.699863 -2.631092
 574.000000 0.990131 0.665015 -2.615794
 575.000000 0.995855 0.658943 -2.616612
 576.000000 1.098377 0.694197 -2.543906
 577.000000 1.024998 0.697681 -2.656949
 578.000000 1.028825 0.635226 -2.774257
 579.000000 1.097217 0.647406 -2.587126
 580.000000 1.068157 0.604560 -2.354596
 581.000000 1.025968 0.625004 -2.502966
 582.000000 1.113840 0.656604 -2.515078
 583.000000 1.104980 0.710167 -2.573878
 584.000000 1.110879 0.750952 -2.508960
 585.000000 1.072711 0.694372 -2.478118
 586.000000 1.036114 0.709914 -2.438157
 587.000000 1.078855 0.639273 -2.417565
 588.000000 1.122518 0.621059 -2.397228
 589.000000 1.129567 0.634269 -2.407024
 590.000000 1.110032 0.660717 -2.442702
 591.000000 1.056679 0.628688 -2.661156
 592.000000 1.003518 0.676483 -2.678089
 593.000000 1.115669 0.574518 -2.585354
 594.000000 1.106136 0.622717 -2.591410
 595.000000 1.074954 0.618153 -2.513725
 596.000000 1.029848 0.533554 -2.421456
 597.000000 1.030934 0.616914 -2.574511
 598.000000 1.105145 0.662888 -2.492685
 599.000000 1.052741 0.628289 -2.598373
 600.000000 0.994276 0.684826 -2.493551
 601.000000 0.987845 0.653274 -2.474104
 602.000000 0.963695 0.649255 -2.717570
 603.000000 0.940104 0.614099 -2.605493
 604.000000 0.949220 0.721656 -2.594387
 605.000000 0.947996 0.674884 -2.697539
 606.000000 0.971788 0.840250 -2.592915
 607.000000 1.027728 0.854738 -2.487593
 608.000000 1.017462 0.801659 -2.520695
 609.000000 0.948553 0.752207 -2.585708
 610.000000 0.983824 0.759461 -2.598804
 611.000000 1.020586 0.730774 -2.570771
 612.000000 1.002591 0.722887 -2.525796
 613.000000 1.009010 0.731976 -2.450020
 614.000000 1.015615 0.784509 -2.466408
 615.000000 1.020672 0.797193 -2.498249
 616.000000 0.999788 0.733340 -2.601603
 617.000000 0.997205 0.725951 -2.540784
 618.000000 0.941588 0.825017 -2.561939
 619.000000 1.027231 0.807030 -2.527131
 620.000000 1.043283 0.767006 -2.540344
 621.000000 0.988756 0.793532 -2.595277
 622.000000 0.978352 0.863307 -2.449457
 623.000000 0.953758 0.796479 -2.565039
 624.000000 1.016781 0.863541 -2.445255
 625.000000 1.009511 0.871134 -2.561377
 626.000000 1.001494 0.888221 -2.636869
 627.000000 0.978947 0.832060 -2.590354
 628.000000 1.023081 0.754100 -2.592792
 629.000000 0.968598 0.768191 -2.598092
 630.000000 0.998106 0.673322 -2.524459
 631.000000 1.009470 0.772684 -2.644369
