0	14.89818196982194
1	14.899397398345926
2	15.047557290493401
3	15.012657160961895
4	14.4212138528282
5	14.709463212120024
6	14.353108332236955
7	14.622214778699362
8	14.58876204666033
9	14.46217604371683
10	14.489311050713406
11	14.684481059460422
12	14.78280692925012
13	14.534741479373784
14	14.39633452358344
15	14.279486949386424
16	14.25158265997071
17	14.461098754367983
18	14.373271324016422
19	14.244204852097418
20	14.43822521758419
21	14.880530039935977
22	14.17595007234206
23	14.62278239259078
24	14.282088486983161
25	14.415123711988333
26	14.839120160007099
27	14.525103119357459
28	14.84550946687078
29	14.484291428467534
30	14.39792961599304
31	14.437823916031412
32	14.604510877301104
33	14.401931542829198
34	14.585717775168698
35	14.250260644423086
36	14.713131426533156
37	14.858222602901465
38	14.76594934435106
39	15.037937082093007
40	14.435950209563083
41	14.457636389824163
42	14.355874606152264
43	14.447031139190555
44	14.628503197441724
45	14.55697823442735
46	14.672225239540046
47	14.394580993213983
48	14.904954921365219
49	14.62165377350055
50	14.829844227256427
51	14.825829293945434
52	14.687239494728306
53	15.048528528049527
54	14.690796608562685
55	14.533484378324225
56	14.05511903013627
57	14.913889322746554
58	14.919613803925952
59	14.984586689809856
60	14.744302464027594
61	14.215596825044457
62	14.4719179045144
63	14.559827602243816
64	14.648396276506395
65	14.542804057906288
66	14.296719251981768
67	14.705794019665369
68	14.399826392508952
69	14.792523042321974
70	14.462091935598814
71	14.737574351399791
72	14.610273813137523
73	14.820197675537157
74	14.697557620379362
75	14.265689827840026
76	14.462740052345023
77	14.75514506898739
78	14.374343993950063
79	14.860861224229643
80	14.731137593590807
81	14.425657971329938
82	14.467598297071087
83	14.751957069465373
84	14.38774196509068
85	14.313663491298858
86	14.58151294057846
87	14.358092547222105
88	14.430906157892647
89	14.075560153561861
90	14.02697196625975
91	14.249031376460344
92	14.283409059774453
93	14.42948872697016
94	14.31310241138417
95	14.357576385123915
96	14.831694927500681
97	14.356599551895199
98	14.54636538701059
99	14.729246386651255
100	14.393721780735538
101	14.420194384318537
102	14.622028423040657
103	14.625090324861352
104	14.37468610995858
105	14.449008097512907
106	14.201104852065587
107	14.187089455721468
108	14.507428814665309
109	14.487761408553407
110	14.395555695482809
111	14.331405841859603
112	14.316200623867312
113	14.529025353555271
114	14.67683786502235
115	14.485178167952595
116	14.825736098894996
117	14.335506593156413
118	13.976422456384794
119	14.49864598389053
120	14.565898300825385
121	14.27295598020063
122	14.35846111621644
123	13.966549157060715
124	14.167866985662727
125	14.240122980158699
126	14.45062270991305
127	14.284131906496778
128	14.461560075492457
129	14.107842338406241
130	14.448469051271125
131	14.787770224878894
132	14.24780712398642
133	14.636286302127262
134	14.366830299126752
135	14.588243912376257
136	14.3775499339361
137	14.357746637378105
138	14.42720184405988
139	14.320463493873484
140	14.629073578104329
141	14.614465139948221
142	14.77635745462132
143	14.539174152670958
144	14.600228086408427
145	14.317397121486614
146	14.59058664871927
147	14.45031188560785
148	14.25565659047377
149	14.744874782177357
150	14.645677333730678
151	14.365267617549755
152	14.876045576188078
153	14.621720583520588
154	14.5555455971171
155	14.366420605399277
156	14.721985110515794
157	14.516915698759798
158	14.180368160850664
159	14.38876498954738
160	14.437098220276388
161	14.580035411774906
162	14.73216174363473
163	14.325405619385641
164	14.597496988892289
165	14.377949766962624
166	14.197951253584483
167	14.241489694425292
168	14.530147529436249
169	14.227607186496344
170	14.495613534683518
171	14.582299775138818
172	14.412317953063463
173	14.693096841806474
174	14.42702802088969
175	14.693777990801243
176	14.15815252249227
177	14.528883157561042
178	14.355983152894908
179	14.515914829684194
180	14.70993120146183
181	14.184252839293013
182	14.064429680024528
183	14.324087281553304
184	14.51421447520663
185	14.578921762580938
186	14.532539322696891
187	14.544121446527623
188	14.625190953218263
189	14.52342461483335
190	14.178405330537965
