#! FIELDS z_axis.lp dist.ld f_reweighted
#! SET normalisation  1.000000
#! SET min_z_axis.lp 0.0
#! SET max_z_axis.lp 5.0
#! SET nbins_z_axis.lp  50
#! SET periodic_z_axis.lp false
#! SET min_dist.ld 0.0
#! SET max_dist.ld 1.4
#! SET nbins_dist.ld  50
#! SET periodic_dist.ld false
 0.000000 0.000000 inf
 0.100000 0.000000 inf
 0.200000 0.000000 inf
 0.300000 0.000000 inf
 0.400000 0.000000 inf
 0.500000 0.000000 inf
 0.600000 0.000000 45.649555
 0.700000 0.000000 12.865541
 0.800000 0.000000 31.365170
 0.900000 0.000000 inf
 1.000000 0.000000 inf
 1.100000 0.000000 inf
 1.200000 0.000000 84.105454
 1.300000 0.000000 85.455932
 1.400000 0.000000 inf
 1.500000 0.000000 inf
 1.600000 0.000000 inf
 1.700000 0.000000 inf
 1.800000 0.000000 inf
 1.900000 0.000000 inf
 2.000000 0.000000 inf
 2.100000 0.000000 inf
 2.200000 0.000000 inf
 2.300000 0.000000 105.414461
 2.400000 0.000000 104.775553
 2.500000 0.000000 105.995791
 2.600000 0.000000 106.027663
 2.700000 0.000000 105.186465
 2.800000 0.000000 105.156367
 2.900000 0.000000 100.716089
 3.000000 0.000000 104.832009
 3.100000 0.000000 102.474952
 3.200000 0.000000 101.225907
 3.300000 0.000000 106.624382
 3.400000 0.000000 103.103192
 3.500000 0.000000 106.815133
 3.600000 0.000000 104.113108
 3.700000 0.000000 104.622105
 3.800000 0.000000 106.505823
 3.900000 0.000000 106.245931
 4.000000 0.000000 103.486108
 4.100000 0.000000 106.684355
 4.200000 0.000000 99.124006
 4.300000 0.000000 106.102478
 4.400000 0.000000 105.320599
 4.500000 0.000000 100.715603
 4.600000 0.000000 107.599319
 4.700000 0.000000 104.799262
 4.800000 0.000000 103.029916
 4.900000 0.000000 104.237802
 5.000000 0.000000 106.451194

 0.000000 0.028000 inf
 0.100000 0.028000 inf
 0.200000 0.028000 inf
 0.300000 0.028000 inf
 0.400000 0.028000 inf
 0.500000 0.028000 inf
 0.600000 0.028000 inf
 0.700000 0.028000 6.389827
 0.800000 0.028000 18.485373
 0.900000 0.028000 inf
 1.000000 0.028000 inf
 1.100000 0.028000 inf
 1.200000 0.028000 81.154950
 1.300000 0.028000 inf
 1.400000 0.028000 inf
 1.500000 0.028000 inf
 1.600000 0.028000 inf
 1.700000 0.028000 92.736221
 1.800000 0.028000 92.628064
 1.900000 0.028000 97.548297
 2.000000 0.028000 inf
 2.100000 0.028000 inf
 2.200000 0.028000 inf
 2.300000 0.028000 99.054194
