#! FIELDS d1 file.free der_d1
#! SET min_d1 -0.0243436
#! SET max_d1 0.333721
#! SET nbins_d1  146
#! SET periodic_d1 false
   -0.024343600   86.088557887   -0.463021942
   -0.021874189   86.079069000  -10.854827069
   -0.019404778   86.017329973  -44.831490481
   -0.016935367   85.816304773 -128.713519440
   -0.014465956   85.307207879 -304.257678144
   -0.011996545   84.196039573 -623.616824161
   -0.009527134   82.068734277 -1130.758649425
   -0.007057723   78.474625126 -1802.922840736
   -0.004588312   73.115173574 -2536.499118282
   -0.002118901   66.032087690 -3165.786162153
    0.000350510   57.714433690 -3512.785277067
    0.002819921   48.986926416 -3493.063412937
    0.005289332   40.724032245 -3154.541905204
    0.007758743   33.546170660 -2644.200366655
    0.010228154   27.660457218 -2133.443882368
    0.012697566   22.913224553 -1736.986413828
    0.015166977   18.968330301 -1479.598021196
    0.017636388   15.514966348 -1331.211570648
    0.020105799   12.353214193 -1233.604915518
    0.022575210    9.429074083 -1131.581510519
    0.025044621    6.790302802 -999.045119925
    0.027514032    4.519949084 -834.981373765
    0.029983443    2.686753768 -647.752710962
    0.032452854    1.332832205 -447.953641102
    0.034922265    0.463824878 -257.174886010
    0.037391676    0.042506991  -87.833139118
    0.039861087    0.000000000   50.261362739
    0.042330498    0.277595642  171.812245871
    0.044799909    0.862451834  302.666802540
    0.047269320    1.788817983  454.186562291
    0.049738731    3.122691694  628.002529020
    0.052208142    4.884480073  796.141682433
    0.054677553    7.024382189  929.458602897
    0.057146964    9.420513655  998.301545289
    0.059616375   11.895413074  994.562573673
    0.062085786   14.279985650  926.863594217
    0.064555197   16.448601241  825.919218593
    0.067024608   18.359761787  726.221574259
    0.069494019   20.061667064  659.325843971
    0.071963430   21.659242081  643.100975804
    0.074432841   23.266605789  663.059185677
    0.076902252   24.950094013  701.531437128
    0.079371663   26.729080299  740.856239059
    0.081841074   28.624728784  797.751348170
    0.084310486   30.683252793  875.526327423
    0.086779897   32.949161068  960.540011234
    0.089249308   35.420961258 1036.831137915
    0.091718719   38.040530752 1079.813325988
    0.094188130   40.734396190 1098.854571143
    0.096657541   43.470391768 1118.786122420
    0.099126952   46.280794497 1159.403654917
    0.101596363   49.206009326 1206.919596092
    0.104065774   52.222562511 1226.901158918
    0.106535185   55.212095825 1180.909710136
    0.109004596   57.992131174 1058.618001224
    0.111474007   60.398054080  883.503738953
    0.113943418   62.341880819  691.846408271
    0.116412829   63.847001553  534.924166223
    0.118882240   65.024775295  426.753113364
    0.121351651   65.989636713  358.568711679
    0.123821062   66.797499773  291.787706371
    0.126290473   67.407614426  194.865525797
    0.128759884   67.726989581   59.549876706
    0.131229295   67.699348438  -78.674379242
    0.133698706   67.383584794 -162.154239508
    0.136168117   66.976795723 -149.610711617
    0.138637528   66.716292432  -50.883128116
    0.141106939   66.745826293   72.222937702
    0.143576350   67.018752125  134.615420331
    0.146045761   67.341666132  111.914762861
    0.148515172   67.532217388   40.616804559
    0.150984583   67.558810672   -9.813726320
    0.153453994   67.553578846   19.292222040
    0.155923406   67.714042118  117.732725230
    0.158392817   68.140243385  225.275931696
    0.160862228   68.810096870  312.147051273
    0.163331639   69.659518964  375.564456815
    0.165801050   70.671873748  447.754436941
    0.168270461   71.892558512  543.307387341
    0.170739872   73.358008716  641.615780414
    0.173209283   75.034991984  709.109089461
    0.175678694   76.814574169  722.962459799
    0.178148105   78.561291686  683.655934103
    0.180617516   80.158699535  605.400349107
    0.183086927   81.531666562  504.634957145
    0.185556338   82.637806903  388.952197789
    0.188025749   83.453265986  272.488871135
    0.190495160   84.000879261  175.872311845
    0.192964571   84.348456304  113.677211783
    0.195433982   84.597367187   93.382885702
    0.197903393   84.831890595   99.965977567
    0.200372804   85.092934619  109.936411400
    0.202842215   85.366603302  109.399536305
    0.205311626   85.619636003   93.137351425
    0.207781037   85.817423009   66.076074919
    0.210250448   85.949370107   41.305978749
    0.212719859   86.026183173   22.121417783
    0.215189270   86.064719673   10.234364554
    0.217658681   86.081490921    4.112041859
    0.220128092   86.087849899    1.439984291
    0.222597503   86.088557893   -0.000000000
    0.225066914   86.088557893   -0.000000000
    0.227536326   86.088557893   -0.000000000
    0.230005737   86.088557893   -0.000000000
    0.232475148   86.088557893   -0.000000000
    0.234944559   86.088557893   -0.000000000
    0.237413970   86.088557893   -0.000000000
    0.239883381   86.088557893   -0.000000000
    0.242352792   86.088557893   -0.000000000
    0.244822203   86.088557893   -0.000000000
    0.247291614   86.088557893   -0.000000000
    0.249761025   86.088557893   -0.000000000
    0.252230436   86.088557893   -0.000000000
    0.254699847   86.088557893   -0.000000000
    0.257169258   86.088557893   -0.000000000
    0.259638669   86.088557893   -0.000000000
    0.262108080   86.088557893   -0.000000000
    0.264577491   86.088557893   -0.000000000
    0.267046902   86.088557893   -0.000000000
    0.269516313   86.088557893   -0.000000000
    0.271985724   86.088557893   -0.000000000
    0.274455135   86.088557893   -0.000000000
    0.276924546   86.088557893   -0.000000000
    0.279393957   86.088557893   -0.000000000
    0.281863368   86.088557893   -0.000000000
    0.284332779   86.088557893   -0.000000000
    0.286802190   86.088557893   -0.000000000
    0.289271601   86.088557893   -0.000000000
    0.291741012   86.088557893   -0.000000000
    0.294210423   86.088557893   -0.000000000
    0.296679834   86.088557893   -0.000000000
    0.299149246   86.088557893   -0.000000000
    0.301618657   86.088557893   -0.000000000
    0.304088068   86.088557893   -0.000000000
    0.306557479   86.088557893   -0.000000000
    0.309026890   86.088557893   -0.000000000
    0.311496301   86.088557893   -0.000000000
    0.313965712   86.088557893   -0.000000000
