#! FIELDS time rho rmsd Rg c
 0.000000 0.296388 0.080214 0.637529 15.572805
 1.000000 0.320673 0.086745 0.629579 15.698601
 2.000000 0.331957 0.094189 0.627152 15.796021
 3.000000 0.305415 0.078260 0.624399 16.816219
 4.000000 0.319414 0.087498 0.642390 15.408778
 5.000000 0.313126 0.083095 0.636452 15.925735
 6.000000 0.327868 0.088698 0.632830 15.611523
 7.000000 0.313845 0.083792 0.623622 16.371624
 8.000000 0.346043 0.089549 0.625952 15.855463
 9.000000 0.317299 0.083864 0.617680 16.244846
 10.000000 0.331859 0.093539 0.625752 15.582598
 11.000000 0.299426 0.092737 0.632865 15.419190
 12.000000 0.319834 0.091793 0.627590 16.037001
 13.000000 0.283810 0.086180 0.627328 16.344023
 14.000000 0.343959 0.095661 0.631699 15.436849
 15.000000 0.349130 0.087007 0.628094 14.916766
 16.000000 0.324298 0.088786 0.626151 16.160675
 17.000000 0.322492 0.087907 0.628026 16.437864
 18.000000 0.326506 0.078914 0.629619 15.915198
 19.000000 0.301138 0.089335 0.628784 16.686424
 20.000000 0.324926 0.080134 0.633649 15.377722
 21.000000 0.318693 0.081197 0.632336 15.736817
 22.000000 0.312427 0.074720 0.634952 15.602075
 23.000000 0.315426 0.078268 0.635537 16.053563
 24.000000 0.295503 0.084532 0.634921 16.858367
 25.000000 0.315801 0.080708 0.630584 16.332496
 26.000000 0.328482 0.089099 0.636656 15.030624
 27.000000 0.311809 0.076835 0.642009 15.631216
 28.000000 0.316668 0.085222 0.635410 15.048316
 29.000000 0.281021 0.080864 0.632922 14.714013
 30.000000 0.305512 0.101226 0.642747 14.747119
 31.000000 0.354725 0.081699 0.630819 13.908277
 32.000000 0.319541 0.081599 0.636265 15.101780
 33.000000 0.353439 0.099719 0.651819 13.695989
 34.000000 0.337264 0.099799 0.639735 13.592835
 35.000000 0.307570 0.072369 0.643472 14.518363
 36.000000 0.326846 0.098725 0.634276 13.507114
 37.000000 0.334689 0.086850 0.639123 14.468521
 38.000000 0.290757 0.078760 0.634842 13.752316
 39.000000 0.325632 0.097973 0.628576 13.669103
 40.000000 0.309828 0.081568 0.626176 14.485785
 41.000000 0.302750 0.097846 0.631601 14.194444
 42.000000 0.355617 0.100822 0.630118 15.263776
 43.000000 0.315997 0.086660 0.634756 15.349058
 44.000000 0.307057 0.089014 0.629702 14.161315
 45.000000 0.298505 0.084892 0.636038 14.384458
 46.000000 0.327451 0.086738 0.635830 13.914075
 47.000000 0.321176 0.090361 0.625192 15.068655
 48.000000 0.335490 0.089617 0.628423 14.618741
 49.000000 0.361840 0.111142 0.645641 14.608723
 50.000000 0.361469 0.107459 0.653981 14.218426
 51.000000 0.365537 0.124424 0.655040 13.786466
 52.000000 0.356937 0.112290 0.641887 14.667670
 53.000000 0.381703 0.118898 0.639585 13.947692
 54.000000 0.339995 0.110155 0.637538 13.646874
 55.000000 0.375815 0.129607 0.652193 13.432051
 56.000000 0.347633 0.131230 0.649042 14.393926
 57.000000 0.356669 0.139441 0.639029 14.325948
 58.000000 0.378980 0.112616 0.639020 13.616811
 59.000000 0.358346 0.128397 0.662514 13.407118
 60.000000 0.361722 0.115562 0.648320 13.988489
 61.000000 0.411886 0.123114 0.653457 13.090665
 62.000000 0.307070 0.102486 0.647699 14.347447
 63.000000 0.350876 0.099995 0.635622 14.865093
 64.000000 0.352362 0.109108 0.650381 14.780910
 65.000000 0.353959 0.108838 0.644572 14.345828
 66.000000 0.330946 0.123944 0.638965 15.172723
 67.000000 0.308102 0.090795 0.646621 14.359786
 68.000000 0.311653 0.090632 0.630741 16.946357
 69.000000 0.330434 0.092208 0.631539 15.882507
 70.000000 0.306273 0.082201 0.636420 15.072498
 71.000000 0.331015 0.098050 0.648732 15.304389
 72.000000 0.295075 0.095425 0.638215 15.239658
 73.000000 0.321114 0.099914 0.651274 14.865376
 74.000000 0.286621 0.090957 0.634526 15.547435
 75.000000 0.311898 0.087636 0.639187 15.207125
 76.000000 0.294561 0.089473 0.649800 16.402763
 77.000000 0.284003 0.093659 0.640727 16.244592
 78.000000 0.276582 0.078170 0.629699 16.396229
 79.000000 0.364768 0.091768 0.642359 14.254768
 80.000000 0.296052 0.100346 0.641429 14.856840
 81.000000 0.291221 0.082266 0.649405 15.463215
 82.000000 0.266995 0.103015 0.641874 15.289871
 83.000000 0.276200 0.092142 0.635088 16.147904
 84.000000 0.294603 0.090534 0.645559 15.259346
 85.000000 0.323754 0.105781 0.647365 14.332267
 86.000000 0.333683 0.090470 0.640159 14.012711
 87.000000 0.305001 0.108544 0.645580 15.255272
 88.000000 0.346935 0.099578 0.642794 13.848130
 89.000000 0.338202 0.088401 0.636307 14.989030
 90.000000 0.314356 0.095428 0.641526 15.175336
 91.000000 0.314391 0.080669 0.636956 15.470019
 92.000000 0.293537 0.092607 0.638571 16.009463
 93.000000 0.287805 0.119118 0.653451 13.601350
 94.000000 0.322380 0.120837 0.655286 13.422433
 95.000000 0.303080 0.101088 0.641962 15.565721
 96.000000 0.308157 0.093833 0.647286 15.716358
 97.000000 0.295821 0.098303 0.647116 14.954320
 98.000000 0.297876 0.109319 0.649298 15.000366
 99.000000 0.281272 0.100911 0.642407 15.532616
 100.000000 0.305225 0.097795 0.640082 16.117503
 101.000000 0.322470 0.093408 0.642212 14.809375
 102.000000 0.321673 0.086409 0.632358 15.149906
 103.000000 0.342640 0.080713 0.628245 15.879377
 104.000000 0.316972 0.102139 0.641842 15.058311
 105.000000 0.290990 0.100609 0.638998 15.435509
 106.000000 0.262260 0.098891 0.636297 16.105784
 107.000000 0.307458 0.098777 0.630148 15.540986
 108.000000 0.302758 0.089039 0.633114 16.305166
 109.000000 0.322534 0.101424 0.648151 14.994848
 110.000000 0.293356 0.118185 0.640626 15.316670
 111.000000 0.314303 0.112172 0.639566 14.314641
 112.000000 0.279251 0.086779 0.631234 16.025552
 113.000000 0.327722 0.093331 0.639944 14.797862
 114.000000 0.333838 0.092856 0.639472 14.582649
 115.000000 0.306661 0.091288 0.638791 14.620400
 116.000000 0.338871 0.080007 0.633815 13.507502
 117.000000 0.308112 0.078855 0.637826 14.501441
 118.000000 0.323648 0.086158 0.634389 15.296612
 119.000000 0.339025 0.087643 0.633757 14.149810
 120.000000 0.350315 0.085271 0.640454 13.980046
 121.000000 0.330760 0.075930 0.636275 13.709511
 122.000000 0.322106 0.090856 0.641559 13.189527
 123.000000 0.330940 0.082339 0.635141 13.998067
 124.000000 0.310487 0.086309 0.639913 14.210305
 125.000000 0.302235 0.100425 0.642895 14.135593
 126.000000 0.333553 0.098949 0.641838 14.215804
 127.000000 0.319729 0.092431 0.633549 14.970038
 128.000000 0.304905 0.100550 0.639700 15.386878
 129.000000 0.295312 0.107054 0.641123 15.699483
 130.000000 0.318547 0.094946 0.640180 15.359199
 131.000000 0.304109 0.093293 0.644577 15.153910
 132.000000 0.316787 0.097002 0.643780 15.365783
 133.000000 0.327656 0.122024 0.640766 14.455191
 134.000000 0.310130 0.087798 0.641852 16.035975
 135.000000 0.348524 0.090836 0.645768 15.663174
 136.000000 0.329009 0.094177 0.648976 15.557645
 137.000000 0.309013 0.081357 0.647053 14.675895
 138.000000 0.366281 0.082430 0.640022 15.302836
 139.000000 0.329756 0.080829 0.645840 14.482874
 140.000000 0.322903 0.084249 0.632338 16.287068
 141.000000 0.266172 0.075032 0.636936 15.857099
 142.000000 0.294537 0.103516 0.637952 15.840134
 143.000000 0.333117 0.079033 0.635297 14.942410
 144.000000 0.305359 0.078597 0.622426 16.951801
 145.000000 0.343357 0.084600 0.637846 15.318313
 146.000000 0.340356 0.084176 0.626356 17.227013
 147.000000 0.345879 0.094242 0.636977 15.165139
 148.000000 0.326636 0.098041 0.639934 15.583745
 149.000000 0.326286 0.087030 0.641475 15.800426
 150.000000 0.307245 0.097906 0.636745 15.325151
 151.000000 0.333170 0.100431 0.635130 14.921219
 152.000000 0.326838 0.092989 0.630597 15.121879
 153.000000 0.329589 0.099707 0.636628 14.537690
 154.000000 0.316416 0.109790 0.642000 14.532728
 155.000000 0.341057 0.107318 0.637240 14.495111
 156.000000 0.276470 0.107409 0.628654 15.876609
 157.000000 0.277935 0.107108 0.622285 16.686055
 158.000000 0.314175 0.087824 0.634763 15.165006
 159.000000 0.323067 0.106452 0.626147 15.464484
 160.000000 0.312064 0.104817 0.631063 15.312846
 161.000000 0.339568 0.097705 0.625142 15.307724
 162.000000 0.302604 0.089887 0.635048 15.749762
 163.000000 0.277284 0.091132 0.627484 16.030709
 164.000000 0.295794 0.094007 0.624262 16.576661
 165.000000 0.287359 0.106622 0.624950 15.916858
 166.000000 0.309081 0.095098 0.629883 15.885642
 167.000000 0.270539 0.093477 0.623399 16.828103
 168.000000 0.285840 0.087813 0.633664 15.963522
 169.000000 0.267919 0.094385 0.633413 16.045993
 170.000000 0.292428 0.095289 0.629209 16.205440
 171.000000 0.300515 0.091746 0.634118 15.553872
 172.000000 0.290306 0.093749 0.629384 16.503060
 173.000000 0.270437 0.098867 0.633811 16.513712
 174.000000 0.309137 0.094402 0.633408 15.334646
 175.000000 0.295598 0.111855 0.631416 15.492264
 176.000000 0.293061 0.088459 0.628980 16.254039
 177.000000 0.291607 0.102249 0.635180 15.764357
 178.000000 0.286513 0.099658 0.642053 15.662448
 179.000000 0.280129 0.086340 0.634571 15.460082
 180.000000 0.318435 0.091694 0.639935 14.887014
 181.000000 0.305476 0.093338 0.630375 16.073764
 182.000000 0.287600 0.087215 0.628656 15.275489
 183.000000 0.282909 0.095270 0.626657 16.095485
 184.000000 0.290906 0.104070 0.631650 15.658640
 185.000000 0.293214 0.081366 0.626438 15.715777
 186.000000 0.283926 0.094667 0.630122 16.342341
 187.000000 0.308257 0.097899 0.632335 14.820339
 188.000000 0.293223 0.086334 0.631434 16.472536
 189.000000 0.322061 0.093993 0.645494 13.869074
 190.000000 0.322805 0.111423 0.646457 14.592605
 191.000000 0.341959 0.101441 0.642924 14.286759
 192.000000 0.358052 0.082164 0.635838 15.220598
 193.000000 0.326642 0.103818 0.635761 15.509331
 194.000000 0.303998 0.080919 0.625195 16.056490
 195.000000 0.311938 0.100898 0.633975 14.994602
 196.000000 0.278173 0.090394 0.630220 16.085667
 197.000000 0.311526 0.092379 0.632655 15.654947
 198.000000 0.319085 0.085924 0.636894 16.252777
 199.000000 0.329063 0.093720 0.631065 15.372949
 200.000000 0.369411 0.094903 0.629619 14.464811
 201.000000 0.315183 0.069621 0.635311 15.997933
 202.000000 0.299277 0.099784 0.633005 16.258349
 203.000000 0.299547 0.085624 0.631783 15.956826
 204.000000 0.321889 0.107572 0.630722 14.999278
 205.000000 0.292729 0.095872 0.632654 15.419731
 206.000000 0.365039 0.089418 0.630262 15.128382
 207.000000 0.310786 0.092540 0.638071 15.954242
 208.000000 0.333516 0.090274 0.629975 14.994201
 209.000000 0.313298 0.085896 0.627408 15.865412
 210.000000 0.284001 0.100270 0.630249 16.754772
 211.000000 0.354321 0.116109 0.634891 14.758716
 212.000000 0.293007 0.100350 0.636321 15.488911
 213.000000 0.322458 0.090047 0.632794 14.350747
 214.000000 0.360828 0.085031 0.633040 14.955667
 215.000000 0.336645 0.088854 0.631156 15.463627
 216.000000 0.344403 0.100990 0.632257 15.866407
 217.000000 0.329530 0.098454 0.629429 15.395526
 218.000000 0.350108 0.089204 0.634075 13.997958
 219.000000 0.333128 0.070463 0.622136 15.809312
 220.000000 0.310803 0.093278 0.627968 15.656587
 221.000000 0.331388 0.076555 0.622382 16.054652
 222.000000 0.337724 0.083522 0.629774 14.872174
 223.000000 0.330938 0.085497 0.634654 14.938064
 224.000000 0.359419 0.074754 0.627511 14.610178
 225.000000 0.373002 0.082856 0.632125 14.882428
 226.000000 0.344235 0.072761 0.622109 14.570850
 227.000000 0.386660 0.076839 0.634591 13.645511
 228.000000 0.328934 0.067156 0.632729 14.110301
 229.000000 0.319574 0.093452 0.637055 14.310350
 230.000000 0.334638 0.059366 0.622343 13.800178
 231.000000 0.344049 0.066453 0.619572 14.105425
 232.000000 0.308156 0.070330 0.628853 14.933423
 233.000000 0.385129 0.072915 0.628862 13.161304
 234.000000 0.308553 0.077852 0.635461 14.590085
 235.000000 0.403873 0.097636 0.632001 13.037285
 236.000000 0.349883 0.090773 0.632866 13.589187
 237.000000 0.348340 0.068611 0.623216 13.816620
 238.000000 0.320188 0.068257 0.631974 15.016063
 239.000000 0.311951 0.080074 0.627476 15.283959
 240.000000 0.357894 0.079993 0.634786 13.687841
 241.000000 0.369764 0.073192 0.634316 14.455746
 242.000000 0.409870 0.097019 0.636956 13.189147
 243.000000 0.400214 0.101369 0.639739 13.225304
 244.000000 0.399276 0.103166 0.638456 14.285881
 245.000000 0.389671 0.088918 0.635077 13.028148
 246.000000 0.334113 0.079398 0.625629 14.597856
 247.000000 0.334600 0.066517 0.627044 15.155981
 248.000000 0.330460 0.088395 0.621356 14.791441
 249.000000 0.325803 0.074562 0.630672 14.273850
 250.000000 0.380165 0.088963 0.622673 14.024938
 251.000000 0.356270 0.058743 0.621630 14.243671
 252.000000 0.359882 0.063257 0.625714 14.312407
 253.000000 0.427693 0.068529 0.630289 12.530613
 254.000000 0.397940 0.057858 0.622228 13.340710
 255.000000 0.416773 0.059488 0.628048 13.610089
 256.000000 0.393801 0.060359 0.630072 13.074806
 257.000000 0.442395 0.080524 0.641687 12.616196
 258.000000 0.421137 0.085235 0.638884 13.156506
 259.000000 0.466982 0.089277 0.638812 12.704048
 260.000000 0.413844 0.078243 0.630383 14.029650
 261.000000 0.437175 0.084197 0.634435 13.309332
 262.000000 0.403697 0.092985 0.630116 12.979970
