#! FIELDS distance ffd1 dffd1_distance
#! SET normalisation  1.000000
#! SET min_distance 0
#! SET max_distance 0.5
#! SET nbins_distance  100
#! SET periodic_distance false
 0.000000 1.199914 -0.102504
 0.005000 1.199434 -0.089617
 0.010000 1.199018 -0.076730
 0.015000 1.198667 -0.063844
 0.020000 1.198380 -0.050957
 0.025000 1.198157 -0.038070
 0.030000 1.197999 -0.025183
 0.035000 1.197905 -0.012296
 0.040000 1.197876 0.000591
 0.045000 1.197911 0.013478
 0.050000 1.198011 0.026364
 0.055000 1.198175 0.039251
 0.060000 1.198403 0.052138
 0.065000 1.198696 0.065025
 0.070000 1.199054 0.077912
 0.075000 1.199475 0.090799
 0.080000 1.199962 0.103686
 0.085000 1.200512 0.116572
 0.090000 1.201127 0.129459
 0.095000 1.201807 0.142346
 0.100000 1.202551 0.155233
 0.105000 1.203359 0.168120
 0.110000 1.204232 0.181007
 0.115000 1.205169 0.193894
 0.120000 1.206171 0.206780
 0.125000 1.207237 0.219667
 0.130000 1.208368 0.232554
 0.135000 1.209563 0.245441
 0.140000 1.210822 0.258328
 0.145000 1.212146 0.271215
 0.150000 1.213534 0.284102
 0.155000 1.214987 0.296988
 0.160000 1.216504 0.309875
 0.165000 1.218086 0.322762
 0.170000 1.219732 0.335649
 0.175000 1.221442 0.348536
 0.180000 1.223217 0.361423
 0.185000 1.225056 0.374310
 0.190000 1.226960 0.387196
 0.195000 1.228928 0.400083
 0.200000 1.230961 0.412970
 0.205000 1.233058 0.425857
 0.210000 1.235220 0.438744
 0.215000 1.237446 0.451631
 0.220000 1.239736 0.464518
 0.225000 1.242091 0.477404
 0.230000 1.244510 0.490291
 0.235000 1.246994 0.503178
 0.240000 1.249542 0.516065
 0.245000 1.252154 0.528952
 0.250000 1.254831 0.541839
 0.255000 1.257573 0.554726
 0.260000 1.260379 0.567612
 0.265000 1.263249 0.580499
 0.270000 1.266184 0.593386
 0.275000 1.269183 0.606273
 0.280000 1.272246 0.619160
 0.285000 1.275374 0.632047
 0.290000 1.278567 0.644934
 0.295000 1.281824 0.657820
 0.300000 1.285145 0.670707
 0.305000 1.288531 0.683594
 0.310000 1.291981 0.696481
 0.315000 1.295495 0.709368
 0.320000 1.299075 0.722255
 0.325000 1.302718 0.735142
 0.330000 1.306426 0.748029
 0.335000 1.310198 0.760915
 0.340000 1.314035 0.773802
 0.345000 1.317936 0.786689
 0.350000 1.321902 0.799576
 0.355000 1.325932 0.812463
 0.360000 1.330027 0.825350
 0.365000 1.334186 0.838237
 0.370000 1.338409 0.851123
 0.375000 1.342697 0.864010
 0.380000 1.347049 0.876897
 0.385000 1.351466 0.889784
 0.390000 1.355947 0.902671
 0.395000 1.360493 0.915558
 0.400000 1.365103 0.928445
 0.405000 1.369777 0.941331
 0.410000 1.374516 0.954218
 0.415000 1.379319 0.967105
 0.420000 1.384187 0.979992
 0.425000 1.389119 0.992879
 0.430000 1.394116 1.005766
 0.435000 1.399177 1.018653
 0.440000 1.404302 1.031539
 0.445000 1.409492 1.044426
 0.450000 1.414746 1.057313
 0.455000 1.420065 1.070200
 0.460000 1.425448 1.083087
 0.465000 1.430896 1.095974
 0.470000 1.436408 1.108861
 0.475000 1.441985 1.121747
 0.480000 1.447626 1.134634
 0.485000 1.453331 1.147521
 0.490000 1.459101 1.160408
 0.495000 1.464935 1.173295
 0.500000 1.470834 1.186182
