#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 570.000000 0.038471 0.078822 1.153751
 571.000000 0.043451 0.108185 -0.074202
 572.000000 0.044706 0.518257 -0.836623
 573.000000 0.043302 0.071856 0.084642
 574.000000 0.046432 0.166908 -1.999707
 575.000000 0.040507 0.125592 2.384672
 576.000000 0.059560 0.119962 -1.879984
 577.000000 0.046539 0.102390 -0.678082
 578.000000 0.054738 0.158081 -3.067753
 579.000000 0.041241 0.591903 0.438250
 580.000000 0.037655 0.268310 2.995753
 581.000000 0.038510 0.050548 2.954538
 582.000000 0.037976 0.373980 2.032838
 583.000000 0.061548 0.221554 3.129257
 584.000000 0.060867 0.424696 1.230703
 585.000000 0.038323 0.307355 -1.199834
 586.000000 0.026960 1.039167 -0.956701
 587.000000 0.029691 0.815499 -0.661977
 588.000000 0.028387 1.159119 -0.682574
 589.000000 0.034309 0.582330 -0.598954
 590.000000 0.036563 0.617121 -1.262732
 591.000000 0.032632 0.079847 -0.088392
 592.000000 0.052601 0.368106 2.140597
 593.000000 0.043044 0.258313 1.321475
 594.000000 0.044556 0.699675 1.086773
 595.000000 0.052132 0.091639 -1.684926
 596.000000 0.052739 0.113225 1.116025
 597.000000 0.055181 0.899241 2.308350
 598.000000 0.043483 1.046874 1.892903
 599.000000 0.041933 0.841807 2.076644
 600.000000 0.042558 1.131180 2.169371
 601.000000 0.041802 1.138798 2.255183
 602.000000 0.042669 1.236637 2.570140
 603.000000 0.064666 1.160027 2.069846
 604.000000 0.040813 0.554880 1.806170
 605.000000 0.054307 0.976140 1.683692
 606.000000 0.039654 0.830501 1.370312
 607.000000 0.040521 0.127711 0.440363
 608.000000 0.061406 0.800599 1.474200
 609.000000 0.058203 0.349121 2.186687
 610.000000 0.067153 0.697870 1.510918
 611.000000 0.063454 0.694856 1.381013
 612.000000 0.051882 0.575833 2.081699
 613.000000 0.038486 0.229675 1.426626
 614.000000 0.057552 0.600950 2.006045
 615.000000 0.023523 1.017065 2.164898
 616.000000 0.054633 0.447524 1.084410
 617.000000 0.063196 0.903133 1.676371
 618.000000 0.047435 0.764093 1.320488
 619.000000 0.036490 0.803686 0.747693
 620.000000 0.039635 0.784727 1.833782
 621.000000 0.050191 0.284431 1.725327
 622.000000 0.040036 0.746527 1.272962
 623.000000 0.032098 0.411916 1.316013
 624.000000 0.064935 0.813610 2.642947
 625.000000 0.047896 0.145580 0.157407
 626.000000 0.042656 0.345781 1.847193
 627.000000 0.052184 0.547833 2.045248
 628.000000 0.046117 0.508797 1.775932
 629.000000 0.058667 0.063865 -2.748047
