#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 206.000000 0.041166 2.542986 2.574424
 207.000000 0.036035 2.607223 2.467221
 208.000000 0.042881 2.576094 2.663151
 209.000000 0.047687 2.773657 2.775375
 210.000000 0.038302 2.814660 2.386375
 211.000000 0.045238 2.693521 2.368235
 212.000000 0.037498 2.402416 2.635728
 213.000000 0.022113 2.587496 3.136893
 214.000000 0.037499 2.641394 2.503179
 215.000000 0.024846 3.014889 2.458396
 216.000000 0.040078 2.725987 -2.796598
 217.000000 0.038161 2.875052 2.322806
 218.000000 0.038798 2.971508 -2.946912
 219.000000 0.040727 2.514317 -2.938998
 220.000000 0.038493 2.449319 2.607656
 221.000000 0.032142 2.847303 1.982216
 222.000000 0.039472 2.706996 2.958411
 223.000000 0.041784 2.303030 2.887636
 224.000000 0.045497 2.605157 2.631905
 225.000000 0.041990 2.722547 -2.641269
 226.000000 0.039067 2.751702 2.437989
 227.000000 0.030564 2.397650 2.741177
 228.000000 0.043464 2.390302 2.747609
 229.000000 0.035787 2.702179 2.750078
 230.000000 0.031190 2.725677 3.097545
 231.000000 0.046767 2.740364 2.435951
 232.000000 0.034248 2.748741 -2.828777
 233.000000 0.036624 2.504148 2.416312
 234.000000 0.034850 2.575430 2.249172
 235.000000 0.046879 2.477184 2.002629
 236.000000 0.033441 2.722324 -2.946736
 237.000000 0.041908 2.872961 2.450854
 238.000000 0.038902 2.841606 2.257750
 239.000000 0.034660 2.416423 2.650324
 240.000000 0.045881 2.690213 2.595096
 241.000000 0.031647 2.835662 -2.730060
 242.000000 0.029726 2.441744 2.712761
 243.000000 0.043775 2.793101 2.330771
 244.000000 0.049652 2.633041 2.776883
 245.000000 0.052418 2.659778 2.336236
 246.000000 0.045866 2.556458 -2.760465
 247.000000 0.037066 2.433113 2.866650
 248.000000 0.042895 2.552364 -2.976733
 249.000000 0.050640 2.653276 3.102029
 250.000000 0.043566 2.520727 3.064467
 251.000000 0.051032 2.803627 2.930804
 252.000000 0.036055 2.302800 2.812522
 253.000000 0.037061 2.368400 2.755333
 254.000000 0.044306 2.572162 2.844586
 255.000000 0.056751 2.661873 2.781447
#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 256.000000 0.043834 2.660378 2.589332
 257.000000 0.042380 2.467042 2.496273
 258.000000 0.038886 2.317848 3.055567
 259.000000 0.040066 2.750122 2.408903
 260.000000 0.054208 2.399364 2.758868
 261.000000 0.034931 2.612908 2.369891
 262.000000 0.030828 2.600889 2.938862
 263.000000 0.043689 2.446772 2.742627
 264.000000 0.034332 2.555928 -2.998123
 265.000000 0.038449 2.495552 2.763670
 266.000000 0.035285 2.420089 2.758222
 267.000000 0.048504 2.544469 2.332706
 268.000000 0.049741 2.540528 2.610345
 269.000000 0.039755 2.475398 2.795890
 270.000000 0.043381 2.474692 2.298480
 271.000000 0.053189 2.607837 3.117761
 272.000000 0.047483 2.704966 2.365245
 273.000000 0.043610 2.409781 2.881814
 274.000000 0.037326 2.457064 -2.842387
 275.000000 0.039083 2.610634 2.760045
 276.000000 0.048793 2.394516 2.745158
 277.000000 0.035934 2.571667 2.593260
 278.000000 0.050195 2.587309 2.897192
 279.000000 0.038855 2.604255 2.348762
 280.000000 0.044206 2.830479 2.809769
 281.000000 0.049941 2.587814 2.503875
 282.000000 0.044574 2.895421 2.856940
 283.000000 0.033636 2.567109 -3.030510
 284.000000 0.048742 2.388852 2.632598
 285.000000 0.048993 2.814451 2.835261
 286.000000 0.040998 2.542432 2.273925
 287.000000 0.048477 2.651987 2.744669
 288.000000 0.036220 2.510643 -3.111840
 289.000000 0.051975 2.668965 2.551299
 290.000000 0.043730 2.347635 2.919084
 291.000000 0.044128 2.532646 2.253277
 292.000000 0.039401 2.599095 2.814767
 293.000000 0.035358 2.652091 2.549284
 294.000000 0.032742 2.649005 -2.629756
 295.000000 0.035414 2.609907 3.097164
 296.000000 0.044506 2.575738 3.031405
 297.000000 0.037539 2.274050 2.717913
 298.000000 0.033575 3.063676 2.031166
 299.000000 0.041696 2.721906 -3.119938
 300.000000 0.033936 2.541889 2.732391
 301.000000 0.046600 2.454471 -2.886025
 302.000000 0.044055 2.634164 2.900655
 303.000000 0.028792 3.064804 2.506569
 304.000000 0.046912 2.636189 2.852838
 305.000000 0.037284 2.544895 2.311959
 306.000000 0.048874 2.500820 2.390210
 307.000000 0.036661 2.482690 2.464734
 308.000000 0.034151 2.682774 2.879005
 309.000000 0.036694 2.266513 2.773615
 310.000000 0.044755 2.663933 2.832720
 311.000000 0.043475 2.420734 3.058570
 312.000000 0.051242 2.420274 3.075183
 313.000000 0.029542 2.447644 2.684937
 314.000000 0.036626 2.479324 2.830546
 315.000000 0.041132 2.632916 3.075558
 316.000000 0.049324 2.783728 2.900910
 317.000000 0.046319 2.513575 -2.922688
 318.000000 0.035715 2.834162 -2.985049
 319.000000 0.029019 2.334076 2.598797
 320.000000 0.048509 2.707550 2.726394
 321.000000 0.032748 2.374635 2.619964
 322.000000 0.033963 2.603514 2.723448
 323.000000 0.039225 2.409926 2.248563
 324.000000 0.046386 2.548681 2.534262
 325.000000 0.047751 2.774735 2.970971
 326.000000 0.042944 2.642904 2.796844
 327.000000 0.030738 2.566305 2.971240
 328.000000 0.037430 2.593057 2.508681
 329.000000 0.050561 2.731060 2.929172
 330.000000 0.030082 2.600132 2.813273
 331.000000 0.041969 2.586377 2.800679
 332.000000 0.029589 2.605023 2.777727
 333.000000 0.046288 2.623984 -2.969546
 334.000000 0.045067 2.919833 -2.571083
 335.000000 0.049357 2.589722 2.955238
 336.000000 0.047184 2.572380 3.034015
 337.000000 0.045825 2.382717 3.041994
 338.000000 0.040746 2.622700 2.993205
 339.000000 0.039208 2.877853 2.671231
 340.000000 0.045373 2.663511 2.628942
 341.000000 0.044537 2.687157 3.042734
 342.000000 0.041259 2.673756 2.829773
 343.000000 0.036418 2.484997 2.382183
 344.000000 0.038804 2.591883 2.759210
 345.000000 0.042789 2.649494 2.823596
 346.000000 0.036593 2.671393 2.390270
 347.000000 0.046356 2.698362 -2.814462
 348.000000 0.052244 2.461461 2.672972
 349.000000 0.041939 2.666517 2.916115
 350.000000 0.047355 2.666168 2.951053
 351.000000 0.039548 2.585342 2.774526
 352.000000 0.032578 2.687014 2.758835
 353.000000 0.043053 2.983100 2.731758
 354.000000 0.034095 2.412519 -3.106817
 355.000000 0.029354 2.669332 2.250740
 356.000000 0.031764 2.542955 2.717644
 357.000000 0.042800 2.654572 -3.082488
 358.000000 0.040514 2.583230 -2.771990
 359.000000 0.043751 2.425620 2.764388
 360.000000 0.040217 2.668562 2.787238
 361.000000 0.032179 2.510922 -3.027252
 362.000000 0.029136 2.729831 2.889016
 363.000000 0.038490 2.363106 -2.664058
 364.000000 0.039398 2.653209 -2.818104
 365.000000 0.031893 2.703254 -2.733665
 366.000000 0.037007 2.519559 -2.564237
 367.000000 0.043242 2.535014 -2.479888
 368.000000 0.039288 2.574774 -3.141156
 369.000000 0.036520 2.349562 2.752629
 370.000000 0.045098 2.748821 -2.879120
 371.000000 0.036478 2.477336 -2.567574
 372.000000 0.039791 2.465471 -2.815050
 373.000000 0.043080 2.679434 -2.798899
 374.000000 0.035383 2.633566 -2.788964
 375.000000 0.042120 2.777205 -3.039540
 376.000000 0.039060 2.864418 3.084308
 377.000000 0.045221 2.515939 3.119807
 378.000000 0.043140 2.854863 3.107786
 379.000000 0.044957 2.720495 1.812297
 380.000000 0.038704 2.915062 2.370753
 381.000000 0.040873 2.738186 2.972609
 382.000000 0.051971 2.921041 -2.676798
 383.000000 0.043931 2.703779 2.952026
 384.000000 0.035342 2.473833 -3.101196
 385.000000 0.037715 2.931168 2.275177
 386.000000 0.039205 2.792197 2.715073
 387.000000 0.051501 2.570416 -2.592268
 388.000000 0.040882 2.782468 2.089519
 389.000000 0.037352 2.784260 2.359623
 390.000000 0.052371 2.895744 2.780115
 391.000000 0.037511 2.891213 -2.901477
 392.000000 0.025824 2.324984 2.253800
 393.000000 0.036188 2.678903 2.725231
 394.000000 0.032724 2.743617 -3.134963
 395.000000 0.045596 2.814721 2.408825
 396.000000 0.037549 2.751949 -2.993013
 397.000000 0.036136 2.797229 2.931863
 398.000000 0.036750 2.893927 3.095042
 399.000000 0.039773 2.631899 -2.685081
 400.000000 0.037028 2.185598 -2.429625
 401.000000 0.045731 2.735422 -2.552707
 402.000000 0.038173 2.694039 -2.105374
 403.000000 0.042670 2.598405 -2.567755
 404.000000 0.036063 2.803104 -2.681055
 405.000000 0.035150 2.714941 3.071093
 406.000000 0.038971 2.792530 2.874302
 407.000000 0.040845 2.968837 1.964476
 408.000000 0.033628 2.562369 3.102483
 409.000000 0.037682 2.913254 -2.392577
 410.000000 0.045032 2.682417 2.303784
 411.000000 0.033866 2.824765 -2.604496
 412.000000 0.031321 2.848848 -3.016473
 413.000000 0.034947 3.114113 2.789923
 414.000000 0.037977 2.723145 -2.838640
 415.000000 0.041998 2.771393 3.092503
 416.000000 0.026996 2.598344 2.997631
 417.000000 0.046714 2.789487 2.398599
 418.000000 0.035352 2.863798 2.027845
 419.000000 0.034239 2.948748 -3.125096
 420.000000 0.053055 2.860500 2.122032
 421.000000 0.037812 2.600582 2.287312
 422.000000 0.041066 2.987030 1.361823
 423.000000 0.031969 2.839283 -2.442164
 424.000000 0.042313 2.768992 3.044481
 425.000000 0.030559 2.636117 -2.494917
 426.000000 0.044328 2.869817 -2.720277
 427.000000 0.042127 2.873607 1.667248
 428.000000 0.041208 2.835302 2.758314
 429.000000 0.031397 2.536974 -2.659290
 430.000000 0.042357 2.981264 2.996322
 431.000000 0.045355 2.815571 2.931457
 432.000000 0.047673 2.979454 -1.756295
 433.000000 0.041648 2.840078 -2.767601
 434.000000 0.040763 2.917758 2.609327
 435.000000 0.051996 2.663478 2.209364
 436.000000 0.049206 3.012898 -2.587984
 437.000000 0.040512 2.947188 -2.507300
 438.000000 0.046997 3.049487 2.145591
 439.000000 0.036143 2.747333 -2.344654
 440.000000 0.037531 2.809012 -1.929453
 441.000000 0.045590 2.836406 -1.869370
 442.000000 0.043486 2.974937 -2.721928
 443.000000 0.052911 2.982606 -2.936621
 444.000000 0.037515 2.866791 -2.928929
 445.000000 0.031219 2.736084 2.776400
 446.000000 0.045167 2.859326 3.121831
 447.000000 0.032325 2.955837 -2.425887
 448.000000 0.042329 2.890964 -2.574963
 449.000000 0.035493 2.714520 1.959380
 450.000000 0.035536 3.044228 -3.129676
 451.000000 0.044121 3.082153 -3.134103
 452.000000 0.037110 2.968155 -2.261915
 453.000000 0.037273 3.008215 -3.032782
 454.000000 0.036940 3.035372 2.120135
 455.000000 0.046846 2.719882 -3.115666
 456.000000 0.024075 3.005614 0.008694
 457.000000 0.048804 2.688508 -2.560276
 458.000000 0.033596 2.891910 2.502756
 459.000000 0.036234 2.542112 -2.324288
 460.000000 0.027744 3.061730 -2.552574
 461.000000 0.038362 2.709522 -3.106485
 462.000000 0.044940 2.746186 -2.541083
 463.000000 0.046292 2.810997 -2.505340
 464.000000 0.045949 2.820659 -1.785062
 465.000000 0.043671 2.575443 3.021352
 466.000000 0.035368 2.577151 -2.966772
 467.000000 0.038115 2.586935 -2.050700
 468.000000 0.046797 2.870571 2.867881
 469.000000 0.038085 2.873447 -2.960788
 470.000000 0.038634 2.975259 -2.423976
 471.000000 0.026653 2.734363 -2.483029
 472.000000 0.044942 2.937467 -2.748110
 473.000000 0.035775 2.791648 2.871652
 474.000000 0.040560 2.583959 -2.680923
 475.000000 0.036283 3.003251 2.783298
 476.000000 0.031411 2.717455 2.883136
 477.000000 0.044960 2.918331 -2.744419
 478.000000 0.033746 2.962833 -2.405200
 479.000000 0.045950 2.869510 -2.316508
 480.000000 0.046285 2.750828 -2.185141
 481.000000 0.034837 2.811495 -2.604153
 482.000000 0.038147 2.840680 3.082459
 483.000000 0.025267 2.632778 -2.704867
 484.000000 0.029105 3.015671 -1.287557
 485.000000 0.037970 2.738157 -2.709065
 486.000000 0.041721 2.721547 -3.049883
 487.000000 0.051822 2.796320 -2.834353
 488.000000 0.037556 3.014264 3.098385
 489.000000 0.030688 2.637548 -2.935046
 490.000000 0.023607 2.794982 -2.885168
 491.000000 0.033205 2.863972 -2.286988
 492.000000 0.028186 2.854404 -2.460557
 493.000000 0.042388 2.772938 -2.444101
 494.000000 0.037201 2.514743 -2.881639
 495.000000 0.045840 2.579984 2.932813
 496.000000 0.033005 2.881096 -2.682893
 497.000000 0.044056 2.608063 2.951944
 498.000000 0.043390 2.658818 -2.806911
 499.000000 0.048794 2.821247 2.810148
 500.000000 0.042353 2.741610 -2.419821
 501.000000 0.040438 2.891310 3.110912
 502.000000 0.039919 2.768658 2.430046
 503.000000 0.038243 2.639749 -2.642633
 504.000000 0.032002 2.910195 2.333218
 505.000000 0.030498 2.849894 -3.031367
 506.000000 0.034059 2.714005 -2.875927
 507.000000 0.034738 2.648194 -2.796498
 508.000000 0.037248 3.043648 -2.704401
 509.000000 0.049461 2.665143 -3.111921
 510.000000 0.052156 2.606462 -2.903150
 511.000000 0.041161 2.865377 -2.112341
 512.000000 0.052058 2.650360 -2.475490
 513.000000 0.046023 2.631049 3.108994
 514.000000 0.047879 2.681559 2.869932
 515.000000 0.034879 2.809346 -2.258818
 516.000000 0.043832 2.715683 2.913264
 517.000000 0.049401 2.574627 -1.872061
 518.000000 0.037512 2.801742 -3.135796
 519.000000 0.042307 2.524910 -3.117538
 520.000000 0.041252 2.926983 1.931505
 521.000000 0.046200 2.443607 -2.193645
 522.000000 0.035863 2.477945 -1.507069
 523.000000 0.028981 2.536611 -2.704442
 524.000000 0.035100 2.878311 2.682836
 525.000000 0.039953 2.913878 -2.150258
 526.000000 0.039115 2.815978 -2.122065
 527.000000 0.040121 2.853947 -2.123969
 528.000000 0.048628 2.766701 -2.619675
 529.000000 0.046895 2.794511 2.815985
 530.000000 0.048362 2.652022 -2.465756
 531.000000 0.033923 2.796278 -2.083464
 532.000000 0.044532 2.771279 2.654731
 533.000000 0.031017 2.754250 -2.678817
 534.000000 0.048281 2.927509 -2.686240
 535.000000 0.047525 2.778859 -2.671922
 536.000000 0.035588 2.416670 -3.138885
 537.000000 0.035894 2.385787 -2.586182
 538.000000 0.045263 2.717717 -2.839711
 539.000000 0.035870 2.722581 2.875726
 540.000000 0.041475 2.723682 -2.310008
 541.000000 0.061004 2.838321 -2.235871
 542.000000 0.045602 2.781127 3.102188
 543.000000 0.038070 2.641673 3.066229
 544.000000 0.030667 2.555348 3.089514
 545.000000 0.031190 2.468495 -2.886890
 546.000000 0.036471 2.737947 -2.808980
 547.000000 0.034692 2.663206 3.058947
 548.000000 0.049245 2.708222 -2.748451
 549.000000 0.039084 3.051477 -1.592014
 550.000000 0.036163 2.610988 -2.971436
 551.000000 0.040306 2.680482 -2.465798
 552.000000 0.042353 2.833093 3.111380
 553.000000 0.032819 2.854384 -2.976785
 554.000000 0.046853 2.641336 2.929620
 555.000000 0.032370 2.517508 2.589793
 556.000000 0.050920 2.785293 -2.513131
 557.000000 0.036916 2.731537 -2.899372
 558.000000 0.049639 2.819737 2.572891
 559.000000 0.041663 2.727362 3.129265
 560.000000 0.031774 2.706390 -2.869548
 561.000000 0.036077 2.707343 -2.141742
 562.000000 0.033360 2.659828 -2.756957
 563.000000 0.047424 2.575830 -2.036773
 564.000000 0.033835 2.543060 -2.584586
 565.000000 0.038269 2.713147 -3.088623
 566.000000 0.052000 2.984080 -2.838138
 567.000000 0.037484 2.657208 2.930854
 568.000000 0.032460 3.029946 0.500125
 569.000000 0.039742 2.739961 -2.633571
 570.000000 0.040624 2.800097 2.923840
 571.000000 0.041216 2.686763 -3.052604
 572.000000 0.049688 2.938876 3.008530
 573.000000 0.045267 2.718121 -2.230668
 574.000000 0.041909 2.592454 3.118030
 575.000000 0.037883 2.816853 -1.629717
 576.000000 0.041550 2.916191 3.000327
 577.000000 0.034080 2.533945 -2.322896
 578.000000 0.033399 2.583906 -3.060617
 579.000000 0.038948 2.794797 -2.719946
 580.000000 0.045025 2.843936 -2.560995
 581.000000 0.043407 2.832179 -3.079802
 582.000000 0.038363 2.634513 3.064125
 583.000000 0.049414 2.859920 -2.618817
 584.000000 0.045124 2.685002 -2.516319
 585.000000 0.035859 2.731315 -2.329873
 586.000000 0.027671 2.253804 -1.894075
 587.000000 0.032368 2.565413 -2.461375
 588.000000 0.034589 2.815741 -3.062205
 589.000000 0.033634 2.786450 -2.577186
 590.000000 0.047128 2.904640 -2.584812
 591.000000 0.043642 2.824320 -2.804266
 592.000000 0.039677 2.874097 3.009397
 593.000000 0.051237 2.998466 -2.719042
 594.000000 0.041170 2.765041 -2.226536
 595.000000 0.037336 2.816145 -2.864604
 596.000000 0.047370 2.819707 -2.409890
 597.000000 0.034520 2.778612 2.571166
 598.000000 0.035101 2.880132 2.697082
 599.000000 0.034643 2.857166 -2.834583
 600.000000 0.043281 2.902538 -2.537134
 601.000000 0.042820 2.621867 -2.824479
 602.000000 0.043297 3.000401 -3.112031
 603.000000 0.033172 2.371016 2.870812
 604.000000 0.038026 3.046792 0.738084
 605.000000 0.040747 2.784109 -2.578474
 606.000000 0.039922 2.863332 -2.875439
 607.000000 0.044591 3.042279 -2.777746
 608.000000 0.024684 2.955282 -2.804619
 609.000000 0.040435 2.701286 -2.499688
 610.000000 0.027988 2.900914 -2.686695
 611.000000 0.034636 2.917642 -2.529354
 612.000000 0.041853 2.674248 -2.146868
 613.000000 0.037958 2.662715 -2.624242
 614.000000 0.044451 2.810585 -1.855993
 615.000000 0.038608 2.731200 -2.205155
 616.000000 0.052521 2.769394 3.091783
 617.000000 0.032011 2.553288 -1.544748
 618.000000 0.043307 2.938420 3.051908
 619.000000 0.036344 2.511145 -2.693768
 620.000000 0.033090 2.593943 -3.110609
 621.000000 0.041154 2.572122 -2.712613
 622.000000 0.031803 2.921233 -2.287816
 623.000000 0.043565 2.821392 -2.777028
 624.000000 0.052587 2.551026 -2.087166
 625.000000 0.047224 3.003014 -2.676994
 626.000000 0.036422 2.914014 -2.567565
 627.000000 0.039581 2.900945 -2.665924
 628.000000 0.030485 2.892910 -1.915791
 629.000000 0.036692 2.745533 -2.731586
 630.000000 0.035371 2.730291 -2.252493
 631.000000 0.036212 2.684123 -1.990978
 632.000000 0.032675 2.668469 3.019769
 633.000000 0.044708 3.023865 -3.128062
 634.000000 0.035269 2.613932 -2.435050
 635.000000 0.038338 2.826416 -2.158059
 636.000000 0.038748 2.736373 -2.782116
 637.000000 0.051808 2.859164 3.110389
 638.000000 0.032591 2.619727 3.112747
 639.000000 0.037891 2.848069 -3.084248
 640.000000 0.049146 2.798779 3.008140
 641.000000 0.037972 2.841753 2.542741
 642.000000 0.044194 2.753824 2.802300
 643.000000 0.042357 2.955309 -2.503263
 644.000000 0.051917 2.862137 2.901803
 645.000000 0.044760 2.852413 -2.894966
 646.000000 0.041904 3.019223 -2.671386
