#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 56.000000 0.040933 2.404564 2.347152
 57.000000 0.032682 2.162578 2.536615
 58.000000 0.040348 2.069684 1.886095
 59.000000 0.032439 2.248527 2.340922
 60.000000 0.032097 2.328687 2.241425
 61.000000 0.031524 2.270198 2.585511
 62.000000 0.032823 2.055470 2.473709
 63.000000 0.045122 2.262698 1.968328
 64.000000 0.039990 2.319848 2.224061
 65.000000 0.032938 2.366480 2.367179
 66.000000 0.034694 2.239719 2.353204
 67.000000 0.037066 2.410558 2.777626
 68.000000 0.032153 2.333458 1.861056
 69.000000 0.032984 2.238932 2.273768
 70.000000 0.039511 2.555853 2.519926
 71.000000 0.036022 2.369869 2.142939
 72.000000 0.042721 2.183930 2.698507
 73.000000 0.035302 2.258755 2.115096
 74.000000 0.039300 2.008363 2.076797
 75.000000 0.034161 2.375796 2.648388
 76.000000 0.040024 2.460561 2.261905
 77.000000 0.030754 2.195186 2.585275
 78.000000 0.037091 2.147603 2.865540
 79.000000 0.038236 2.097506 2.286982
 80.000000 0.034560 2.460999 2.221017
 81.000000 0.030246 2.324432 2.080762
 82.000000 0.041083 2.346553 1.976214
 83.000000 0.037156 2.194573 2.080145
 84.000000 0.041638 2.218631 2.261867
 85.000000 0.044853 2.167477 2.701120
 86.000000 0.036080 2.132918 1.937601
 87.000000 0.025829 2.481783 1.835862
 88.000000 0.045681 2.116549 2.420066
 89.000000 0.039571 2.312769 2.287672
 90.000000 0.042003 2.323501 2.127326
 91.000000 0.039943 2.385411 2.578451
 92.000000 0.031434 2.292733 2.677876
 93.000000 0.039858 2.421442 2.673589
 94.000000 0.037168 2.254190 2.606546
 95.000000 0.040810 2.200218 2.479028
 96.000000 0.034998 2.118856 2.365341
 97.000000 0.038795 2.385335 2.553948
 98.000000 0.032526 2.443329 2.629319
 99.000000 0.041506 2.189224 2.478009
 100.000000 0.033115 2.330316 2.062219
 101.000000 0.038016 2.169512 2.577761
 102.000000 0.045082 2.198818 2.364577
 103.000000 0.040301 2.172562 2.487332
 104.000000 0.025756 1.994815 2.861720
 105.000000 0.043679 1.844675 3.131094
 106.000000 0.050171 2.089888 2.437631
 107.000000 0.039729 2.130299 2.395537
 108.000000 0.047071 2.324401 2.168109
 109.000000 0.045918 2.228534 2.339406
 110.000000 0.031557 2.396508 2.509458
 111.000000 0.041543 2.247257 2.659457
 112.000000 0.033428 1.979897 2.727409
 113.000000 0.030558 2.067079 2.392658
 114.000000 0.040755 2.196424 2.033138
 115.000000 0.038005 2.085036 2.318240
 116.000000 0.043875 2.299210 2.372917
 117.000000 0.042321 2.122053 2.347359
 118.000000 0.037123 2.056526 2.425524
 119.000000 0.043606 2.189516 2.764114
 120.000000 0.063351 2.028957 2.474880
 121.000000 0.036936 2.368471 2.305120
 122.000000 0.034612 2.171898 2.573111
 123.000000 0.035700 2.109112 2.355435
 124.000000 0.037082 2.369491 2.273596
 125.000000 0.035894 2.220241 2.665858
 126.000000 0.044924 2.454066 2.106544
 127.000000 0.030120 2.237464 2.367528
 128.000000 0.030454 1.931338 2.227337
 129.000000 0.031825 2.337695 3.052138
 130.000000 0.037070 2.250810 2.190800
 131.000000 0.036038 2.220125 2.699737
 132.000000 0.046244 2.107922 2.572858
 133.000000 0.040446 2.309253 2.157852
 134.000000 0.047910 2.264108 2.589663
 135.000000 0.040145 2.488591 2.522663
 136.000000 0.039859 2.121921 2.212750
 137.000000 0.039906 2.215301 2.267296
 138.000000 0.030390 2.198378 2.515263
 139.000000 0.029951 1.987329 2.456813
 140.000000 0.032948 2.216732 2.399485
 141.000000 0.040990 2.392463 1.962240
 142.000000 0.033693 2.322839 2.438191
 143.000000 0.029184 2.065921 2.455613
 144.000000 0.044012 2.070313 2.192215
 145.000000 0.048347 2.392054 2.218392
 146.000000 0.034038 1.981627 2.044726
 147.000000 0.043634 2.263071 2.138047
 148.000000 0.045746 2.217893 2.648610
 149.000000 0.052032 2.377007 2.644030
 150.000000 0.041411 2.522259 2.652615
 151.000000 0.038629 2.132682 2.374385
 152.000000 0.047888 2.425636 2.306536
 153.000000 0.036099 1.957670 2.118544
 154.000000 0.045806 2.082571 2.589085
 155.000000 0.042924 2.169636 2.370133
 156.000000 0.036049 2.301803 2.681534
 157.000000 0.041530 2.266150 2.372003
 158.000000 0.047011 2.084108 2.157908
 159.000000 0.038944 2.140109 2.429114
 160.000000 0.044223 2.500391 2.288213
 161.000000 0.026967 2.201693 2.228944
 162.000000 0.041332 2.260486 2.413225
 163.000000 0.028085 2.141102 2.460675
 164.000000 0.033037 2.360324 2.379828
 165.000000 0.030318 2.133502 2.009824
 166.000000 0.045078 2.497333 2.337513
 167.000000 0.040460 2.102010 1.972505
 168.000000 0.042956 2.361099 2.591496
 169.000000 0.038575 2.368201 2.299855
 170.000000 0.047166 2.169256 2.397825
 171.000000 0.054221 2.101537 2.707960
 172.000000 0.036808 2.074936 2.733820
 173.000000 0.038515 2.331245 2.604804
 174.000000 0.050569 2.155016 2.552287
 175.000000 0.031934 2.217403 2.507500
 176.000000 0.034421 1.898291 2.543336
 177.000000 0.030301 2.227519 2.423035
 178.000000 0.050019 1.977619 2.101365
 179.000000 0.041679 2.158578 2.681920
 180.000000 0.038817 2.394021 2.507452
 181.000000 0.032945 2.315606 2.231763
 182.000000 0.050796 2.166611 2.265699
 183.000000 0.036664 2.265429 2.443926
 184.000000 0.036108 1.930900 1.941053
 185.000000 0.054741 2.115552 2.350416
 186.000000 0.042791 2.050137 2.314628
 187.000000 0.038294 2.029022 2.487962
 188.000000 0.038250 2.284206 2.435229
 189.000000 0.042238 2.145205 2.369129
 190.000000 0.034142 2.108640 2.318563
 191.000000 0.052792 1.881366 2.361870
 192.000000 0.031622 2.025759 2.261425
 193.000000 0.040144 2.337896 2.113683
 194.000000 0.041609 2.370020 2.426807
 195.000000 0.042574 2.239262 2.350551
 196.000000 0.034816 2.002333 2.329373
 197.000000 0.036741 2.081170 2.494218
 198.000000 0.031387 2.178608 2.719086
 199.000000 0.037811 2.145965 2.231402
 200.000000 0.035204 2.193463 2.275713
 201.000000 0.043961 2.291556 2.296201
 202.000000 0.043013 2.161760 2.126382
 203.000000 0.041019 2.183888 2.080767
 204.000000 0.046201 1.946217 2.069934
 205.000000 0.039011 2.162587 2.421617
 206.000000 0.041822 2.316984 2.543690
 207.000000 0.037935 2.264876 2.847401
 208.000000 0.041207 2.248460 2.494774
 209.000000 0.045753 2.282246 2.360450
 210.000000 0.036863 1.925712 2.242546
 211.000000 0.042886 1.986918 2.766050
 212.000000 0.045178 2.344442 2.039907
 213.000000 0.040163 2.157086 2.257298
 214.000000 0.034486 2.044132 1.923948
 215.000000 0.046344 2.382145 2.170402
 216.000000 0.034138 2.133522 2.454147
 217.000000 0.034962 2.160866 2.485043
 218.000000 0.045515 2.326572 2.482441
 219.000000 0.049958 2.074015 2.572922
 220.000000 0.039096 2.588241 2.297078
 221.000000 0.045556 2.292660 2.323203
 222.000000 0.039371 2.261665 2.383911
 223.000000 0.037636 2.287908 2.049226
 224.000000 0.038321 2.202841 2.223257
 225.000000 0.045466 2.195813 2.202115
 226.000000 0.044265 2.262909 2.287066
 227.000000 0.040965 2.056142 2.165465
 228.000000 0.040544 2.319328 2.525796
 229.000000 0.042224 2.416201 2.470865
 230.000000 0.031041 2.322561 2.302007
 231.000000 0.038055 1.939492 2.359392
 232.000000 0.038287 2.194696 2.468041
 233.000000 0.030727 2.261834 2.110589
 234.000000 0.042221 2.198284 2.212308
 235.000000 0.045196 2.034958 2.284542
 236.000000 0.039204 2.003087 2.890647
 237.000000 0.031814 2.207829 2.290083
 238.000000 0.039971 2.120192 2.124335
 239.000000 0.040615 2.129494 2.769878
 240.000000 0.033995 2.426026 2.247196
 241.000000 0.036247 2.364630 2.648349
 242.000000 0.031214 2.186903 1.795371
 243.000000 0.040894 2.214733 2.213035
 244.000000 0.039486 2.156647 2.543348
 245.000000 0.037715 2.358954 2.551848
 246.000000 0.040522 2.386986 2.199518
 247.000000 0.041518 2.112648 2.346560
 248.000000 0.027729 2.380750 2.147934
 249.000000 0.045824 2.184064 2.256348
 250.000000 0.037482 2.169540 2.339303
 251.000000 0.034239 2.273163 2.426452
 252.000000 0.046393 2.506985 1.849118
 253.000000 0.040480 2.097675 2.279585
 254.000000 0.041647 2.400711 2.589668
 255.000000 0.041303 2.259180 1.775870
 256.000000 0.045523 2.353325 2.008180
#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 256.000000 0.045524 2.353327 2.008161
 257.000000 0.041844 2.365505 2.549616
 258.000000 0.053046 2.461859 2.108463
 259.000000 0.037418 2.260549 2.663914
 260.000000 0.039799 2.218399 2.037859
 261.000000 0.038351 2.092306 2.121856
 262.000000 0.041814 2.188877 2.179017
 263.000000 0.035356 2.238283 2.291815
 264.000000 0.038343 2.189778 2.328738
 265.000000 0.038864 2.349519 2.431981
 266.000000 0.042131 2.205929 2.512399
 267.000000 0.040508 2.327151 2.547038
 268.000000 0.037827 2.069791 2.563189
 269.000000 0.040207 2.321796 2.730882
 270.000000 0.038783 1.956254 2.004397
 271.000000 0.043995 2.190762 2.059047
 272.000000 0.028696 2.372659 2.781196
 273.000000 0.030914 2.353449 2.567661
 274.000000 0.042407 2.380307 2.331243
 275.000000 0.042028 2.421145 1.730867
 276.000000 0.039601 2.405159 1.947578
 277.000000 0.038846 2.098909 2.481295
 278.000000 0.042410 2.440163 1.971357
 279.000000 0.026098 2.218231 2.228359
 280.000000 0.032673 2.393823 2.051182
 281.000000 0.039653 2.451173 2.272575
 282.000000 0.045456 2.409438 2.357903
 283.000000 0.046849 2.394577 1.994661
 284.000000 0.046624 2.202598 2.413443
 285.000000 0.035687 2.368115 2.319554
 286.000000 0.037244 2.056633 2.116438
 287.000000 0.034807 2.230924 2.103752
 288.000000 0.037713 2.312560 2.171655
 289.000000 0.028448 2.576563 1.993520
 290.000000 0.033944 2.329426 2.123571
 291.000000 0.029542 2.195547 2.129968
 292.000000 0.032898 2.431152 2.224158
 293.000000 0.037930 2.557196 2.268999
 294.000000 0.039007 2.159122 2.026965
 295.000000 0.040758 2.049951 1.996783
 296.000000 0.053849 2.370892 1.923862
 297.000000 0.031930 2.090210 2.351124
 298.000000 0.035289 2.498687 2.235638
 299.000000 0.031315 2.214197 2.565289
 300.000000 0.045149 2.182313 2.307193
 301.000000 0.047575 2.174602 2.130676
 302.000000 0.042060 2.154771 2.563750
 303.000000 0.042267 2.177696 2.116104
 304.000000 0.046799 2.506331 2.094251
 305.000000 0.035996 2.134333 2.257818
 306.000000 0.043947 2.303383 2.308869
 307.000000 0.041079 2.321723 2.288556
 308.000000 0.024916 2.297809 2.624201
 309.000000 0.039720 2.068128 2.296259
 310.000000 0.033408 2.096288 2.280572
 311.000000 0.035416 2.186554 2.468307
 312.000000 0.039253 1.975009 1.932560
 313.000000 0.044005 2.089540 2.099245
 314.000000 0.055141 2.221200 2.031306
 315.000000 0.036496 2.162704 2.522902
 316.000000 0.032683 2.102719 2.284251
 317.000000 0.039311 2.182885 1.815711
 318.000000 0.033317 2.225712 2.143434
 319.000000 0.028271 2.159725 2.150043
 320.000000 0.037983 2.015366 1.856842
 321.000000 0.034366 2.153945 2.336731
 322.000000 0.048878 2.147909 2.334084
 323.000000 0.046667 2.401660 2.060391
 324.000000 0.038887 2.413718 2.123384
 325.000000 0.044619 2.258393 2.409949
 326.000000 0.047061 2.396745 2.009229
 327.000000 0.042772 2.095854 2.379887
 328.000000 0.051294 2.382026 1.814221
 329.000000 0.036407 2.130507 2.436588
 330.000000 0.043997 1.962484 1.862416
 331.000000 0.033923 2.281401 2.024400
 332.000000 0.031653 1.928749 2.528646
 333.000000 0.041457 2.220183 2.517184
 334.000000 0.034890 2.140795 1.922157
 335.000000 0.041487 2.097904 2.188464
 336.000000 0.036415 2.259303 2.203811
 337.000000 0.031178 2.101993 2.127133
 338.000000 0.036323 2.479761 2.303335
 339.000000 0.046627 2.156555 2.256514
 340.000000 0.035678 2.422756 2.081717
 341.000000 0.031390 2.090396 2.048858
 342.000000 0.040996 2.389705 2.377260
 343.000000 0.036068 2.192714 2.385235
 344.000000 0.038906 2.052566 2.534810
 345.000000 0.043361 2.255556 2.257804
 346.000000 0.035315 2.284144 2.513182
 347.000000 0.034442 2.265174 2.252790
 348.000000 0.049654 2.280042 2.273778
 349.000000 0.048175 2.249326 2.694467
 350.000000 0.032753 2.176825 2.921881
 351.000000 0.042078 1.954842 2.312492
 352.000000 0.042836 2.436042 2.481880
 353.000000 0.042532 2.158000 2.037077
 354.000000 0.036640 2.511955 2.345944
 355.000000 0.034970 2.345210 2.248001
 356.000000 0.042726 2.136169 1.922581
 357.000000 0.036318 2.372767 2.134813
 358.000000 0.029947 2.392367 2.224526
 359.000000 0.042903 2.015317 2.420356
 360.000000 0.039303 2.404544 2.271803
 361.000000 0.047813 2.299362 2.239307
 362.000000 0.042200 2.270712 1.977473
 363.000000 0.029275 2.234240 2.102730
 364.000000 0.047702 2.287279 2.761020
 365.000000 0.047847 2.238524 2.061538
 366.000000 0.025438 2.185269 2.036532
 367.000000 0.032065 2.331943 1.848338
 368.000000 0.041549 2.297143 2.290294
 369.000000 0.042695 2.312724 1.880563
 370.000000 0.027260 2.248220 2.470281
 371.000000 0.033056 2.325476 2.392170
 372.000000 0.034311 2.230185 2.040521
 373.000000 0.048334 2.069523 2.606963
 374.000000 0.039281 2.143785 2.483003
 375.000000 0.034035 2.252214 2.147035
 376.000000 0.045678 2.109965 2.433694
 377.000000 0.050520 2.198841 2.455365
 378.000000 0.027957 2.220375 1.846863
 379.000000 0.041667 2.117488 2.599412
 380.000000 0.040901 2.380003 2.321313
 381.000000 0.039571 2.142318 2.519476
 382.000000 0.037651 2.228096 1.879392
 383.000000 0.042853 1.997308 1.940819
 384.000000 0.036708 2.174928 2.642982
 385.000000 0.044479 2.314920 2.196780
 386.000000 0.039985 2.452950 2.278144
 387.000000 0.030108 2.085475 2.154636
 388.000000 0.046726 2.174346 2.313953
 389.000000 0.039920 2.248182 2.424918
 390.000000 0.029681 1.922052 2.326240
 391.000000 0.044212 1.968208 2.413518
 392.000000 0.035483 2.091192 2.380571
 393.000000 0.040118 2.120073 2.410647
 394.000000 0.033533 2.214162 2.374313
 395.000000 0.041797 2.221038 2.310218
 396.000000 0.043374 2.040784 2.450777
 397.000000 0.036859 2.220723 1.910730
 398.000000 0.040391 2.325233 2.756926
 399.000000 0.046157 2.291640 2.170950
 400.000000 0.028197 2.164615 2.800496
 401.000000 0.030115 2.029800 2.344918
 402.000000 0.038110 2.116791 2.631830
 403.000000 0.040214 2.212826 2.599894
 404.000000 0.031482 2.614933 2.181426
 405.000000 0.046294 2.162539 2.496648
 406.000000 0.041514 2.289617 2.454668
 407.000000 0.041292 2.123328 2.058369
 408.000000 0.045207 2.110270 2.214664
 409.000000 0.032691 2.049901 2.549569
 410.000000 0.038388 2.275590 2.079862
 411.000000 0.047648 2.193203 2.396610
 412.000000 0.033217 2.238666 1.788496
 413.000000 0.032047 2.564006 2.109285
 414.000000 0.029998 2.078113 2.559638
 415.000000 0.034183 1.851269 2.429952
 416.000000 0.041161 2.271190 2.160465
 417.000000 0.031022 2.261771 2.630130
 418.000000 0.040284 2.171721 2.228760
 419.000000 0.054452 2.253453 2.209002
 420.000000 0.032301 2.209908 1.979907
 421.000000 0.047212 2.297089 2.213166
 422.000000 0.040283 2.593902 2.139610
 423.000000 0.045748 2.266828 2.779241
 424.000000 0.055870 2.419384 2.271845
 425.000000 0.044992 2.274564 2.226407
 426.000000 0.042200 1.983161 2.216453
 427.000000 0.032870 2.191162 2.497884
 428.000000 0.040209 2.278257 2.303480
 429.000000 0.035386 2.330931 2.079747
 430.000000 0.030926 2.182208 2.358168
 431.000000 0.050116 2.104897 2.287299
 432.000000 0.041870 2.279577 2.159042
 433.000000 0.042120 2.134147 1.959303
 434.000000 0.042498 2.130918 2.149614
 435.000000 0.038391 2.177437 2.207378
 436.000000 0.033924 2.195849 2.220215
 437.000000 0.035012 2.520897 2.653053
 438.000000 0.026847 2.392264 2.020329
 439.000000 0.024949 1.973151 2.422011
 440.000000 0.040844 2.010671 2.507907
 441.000000 0.036499 2.327742 2.358879
 442.000000 0.030940 2.066466 2.468887
 443.000000 0.045827 1.907019 2.214539
 444.000000 0.026347 2.329007 2.535712
 445.000000 0.042627 2.135644 2.138149
 446.000000 0.041996 2.120298 2.204732
 447.000000 0.036497 2.173040 1.870560
 448.000000 0.036539 2.239863 2.403563
 449.000000 0.048849 2.376273 2.173566
 450.000000 0.042595 2.438618 2.351091
 451.000000 0.049878 2.223219 2.435469
 452.000000 0.044355 2.334928 2.256450
 453.000000 0.040588 2.100648 2.083014
 454.000000 0.039701 2.196904 2.417505
 455.000000 0.029165 2.443913 2.114499
 456.000000 0.042914 2.079595 2.293290
 457.000000 0.036691 2.465476 2.421635
 458.000000 0.035696 2.269088 2.272150
 459.000000 0.038436 2.337439 2.421212
 460.000000 0.032758 2.258236 2.345275
 461.000000 0.032438 2.337355 2.204235
 462.000000 0.030394 2.307932 1.975700
 463.000000 0.042064 2.255725 2.576635
 464.000000 0.041695 2.316994 2.679548
 465.000000 0.043620 2.353632 2.370811
 466.000000 0.046299 2.327691 2.712297
 467.000000 0.039447 2.235181 2.167988
 468.000000 0.038443 2.519919 2.618662
 469.000000 0.047205 2.428246 2.228068
 470.000000 0.041182 2.325334 1.736029
 471.000000 0.034648 2.091040 2.608478
 472.000000 0.035548 2.272021 2.345624
 473.000000 0.038738 2.294478 2.453572
 474.000000 0.045825 2.260772 2.348115
 475.000000 0.045500 2.198455 2.294131
 476.000000 0.033792 2.461783 2.623170
 477.000000 0.031449 2.419668 2.631286
 478.000000 0.040068 2.379124 2.005962
 479.000000 0.045705 2.380088 2.054550
 480.000000 0.035826 2.065026 2.410237
 481.000000 0.030715 2.133334 2.329770
 482.000000 0.040943 2.338966 2.294897
 483.000000 0.033156 2.357211 2.163081
 484.000000 0.036131 2.391108 2.188775
 485.000000 0.034741 2.452135 2.253990
 486.000000 0.031100 2.359464 2.351322
 487.000000 0.038196 2.702019 2.707778
 488.000000 0.033922 2.441256 2.502752
 489.000000 0.041214 2.533674 2.484492
 490.000000 0.035187 2.252011 2.368894
 491.000000 0.039429 2.307197 2.426671
 492.000000 0.042705 1.906468 2.264406
 493.000000 0.038020 2.294867 2.340725
 494.000000 0.050613 2.192710 1.903970
 495.000000 0.053885 2.046190 2.169844
 496.000000 0.050340 2.211901 2.313975
 497.000000 0.046153 2.497128 1.926037
 498.000000 0.036829 2.384466 2.454700
 499.000000 0.054602 2.097727 2.556323
 500.000000 0.035330 2.423943 2.195084
 501.000000 0.036094 2.274714 2.305996
 502.000000 0.049103 2.339910 2.336072
 503.000000 0.053069 2.291479 2.587313
 504.000000 0.039990 1.991210 2.612460
 505.000000 0.042285 2.302764 2.160354
 506.000000 0.044838 2.403548 2.458276
 507.000000 0.036774 2.497218 2.616284
 508.000000 0.029713 2.315234 1.984966
 509.000000 0.042027 2.563123 2.246182
 510.000000 0.033292 2.080735 2.184555
 511.000000 0.044150 2.279241 1.944145
 512.000000 0.045572 2.401373 2.157322
 513.000000 0.043542 2.686598 2.549191
 514.000000 0.040963 2.501717 2.554567
 515.000000 0.047424 2.306715 2.372067
 516.000000 0.039393 2.325957 2.171357
 517.000000 0.034396 2.214605 2.195113
 518.000000 0.028482 2.255419 2.612379
 519.000000 0.034814 2.508026 2.989182
 520.000000 0.041788 2.342942 2.338147
 521.000000 0.036401 2.303228 2.332360
 522.000000 0.049564 2.245947 2.537209
 523.000000 0.044500 2.206186 2.159437
 524.000000 0.036476 2.423148 2.270087
 525.000000 0.038168 2.274598 2.375227
 526.000000 0.046975 2.349093 2.310362
 527.000000 0.039120 2.261215 2.543939
 528.000000 0.036192 2.161254 2.413403
 529.000000 0.032712 2.272559 2.435133
 530.000000 0.036812 2.074732 1.833080
 531.000000 0.038012 2.192377 2.346649
 532.000000 0.022683 2.117049 2.499940
 533.000000 0.037820 2.135218 2.528436
 534.000000 0.044753 2.386063 2.276979
 535.000000 0.044252 2.106715 2.187764
 536.000000 0.037169 2.176078 2.039286
 537.000000 0.043005 2.395376 2.493975
 538.000000 0.039262 2.312678 2.314828
 539.000000 0.034335 2.587398 2.535661
 540.000000 0.031585 2.259317 2.078651
 541.000000 0.031469 2.063931 2.353662
 542.000000 0.041982 2.261380 2.185588
 543.000000 0.029669 2.409851 2.622091
 544.000000 0.033655 2.314178 2.155145
 545.000000 0.034537 2.272814 2.210109
 546.000000 0.037793 2.376865 2.669955
 547.000000 0.041432 2.595070 2.717719
 548.000000 0.038300 2.173794 2.448123
 549.000000 0.033966 2.293034 1.912091
 550.000000 0.040249 2.365516 2.112167
 551.000000 0.025666 2.404468 2.232816
 552.000000 0.046226 2.107017 2.466769
 553.000000 0.049604 1.964499 2.294986
 554.000000 0.047271 2.289390 1.920838
 555.000000 0.039815 2.331782 2.330547
 556.000000 0.026471 1.925774 2.271565
 557.000000 0.038025 2.018831 2.210882
 558.000000 0.043773 2.169438 2.537272
 559.000000 0.035688 2.077559 2.756671
 560.000000 0.036855 2.286051 2.324786
 561.000000 0.039355 2.214224 2.250357
 562.000000 0.050988 2.269567 2.148160
 563.000000 0.041069 2.202757 2.412546
 564.000000 0.040596 2.327116 2.257564
 565.000000 0.041082 2.238398 2.588274
 566.000000 0.028024 2.422265 1.935868
 567.000000 0.028811 2.375682 2.821718
 568.000000 0.034392 2.173563 2.561869
 569.000000 0.050234 2.511717 2.366285
 570.000000 0.034264 2.117348 2.483256
 571.000000 0.031026 2.034711 2.629673
 572.000000 0.050411 2.305192 2.532188
 573.000000 0.038214 2.331738 2.423579
 574.000000 0.034520 2.510992 2.522127
 575.000000 0.042475 2.364899 2.253068
 576.000000 0.042356 2.182619 2.703522
 577.000000 0.031287 1.915692 2.738875
 578.000000 0.052335 2.347998 2.359366
 579.000000 0.033716 2.537220 1.978362
 580.000000 0.032808 2.388925 2.416755
 581.000000 0.028929 2.343574 2.768995
 582.000000 0.050849 2.210544 2.389517
 583.000000 0.042746 2.276481 2.691055
 584.000000 0.045230 2.294386 2.271171
 585.000000 0.039630 2.102964 2.239540
 586.000000 0.034216 2.513484 2.668758
 587.000000 0.045277 2.204947 2.338221
 588.000000 0.039684 2.514576 2.395071
 589.000000 0.033877 2.068652 2.439372
 590.000000 0.047195 2.133752 2.321777
 591.000000 0.048785 2.086165 2.969376
 592.000000 0.037138 2.120304 -3.135947
 593.000000 0.034601 2.321313 2.619130
 594.000000 0.050527 2.382946 1.794550
 595.000000 0.048381 2.133445 1.874595
 596.000000 0.042038 2.330010 2.530674
 597.000000 0.040766 2.178482 2.302589
 598.000000 0.031922 2.401445 2.286998
 599.000000 0.048445 2.293262 1.982415
 600.000000 0.038652 2.083275 2.327798
 601.000000 0.032159 2.034201 1.869470
 602.000000 0.045246 2.260120 2.258943
 603.000000 0.035362 2.066623 2.724367
 604.000000 0.040633 2.132026 2.160939
 605.000000 0.040767 2.379755 2.470050
 606.000000 0.035308 2.314830 2.297913
 607.000000 0.042952 2.173803 2.445066
 608.000000 0.038053 2.009200 2.103145
 609.000000 0.040550 1.863125 1.977227
 610.000000 0.041288 1.993105 2.171494
 611.000000 0.033174 2.056863 2.886250
 612.000000 0.027560 2.292755 2.794474
 613.000000 0.039974 2.253821 2.125304
 614.000000 0.038482 1.851324 2.714295
 615.000000 0.042712 1.843362 2.800505
 616.000000 0.048746 1.961133 2.220642
 617.000000 0.040336 2.168886 2.741159
 618.000000 0.034431 2.045088 2.273175
 619.000000 0.047122 2.267304 2.441199
 620.000000 0.041426 2.120769 2.422680
 621.000000 0.049191 2.123514 2.529754
 622.000000 0.048535 2.109158 2.157549
 623.000000 0.033276 2.013119 2.003611
 624.000000 0.037136 2.196153 2.578830
 625.000000 0.035162 2.315716 2.325540
 626.000000 0.037938 2.057917 2.352752
 627.000000 0.048377 2.251279 2.751257
 628.000000 0.045855 2.328172 2.284404
 629.000000 0.035372 1.867818 2.364538
 630.000000 0.043560 2.306929 2.345525
 631.000000 0.040565 2.007191 2.243359
 632.000000 0.045346 2.090341 1.864145
 633.000000 0.034972 2.366808 2.105145
 634.000000 0.027051 2.167515 2.248003
 635.000000 0.033503 2.050775 2.262457
 636.000000 0.026677 2.312404 2.425398
 637.000000 0.030659 2.164586 2.529482
 638.000000 0.022088 2.036186 2.617490
 639.000000 0.040353 2.221051 2.604220
 640.000000 0.035739 2.396986 2.209007
 641.000000 0.040262 2.297941 1.992641
 642.000000 0.033669 2.378599 1.990985
 643.000000 0.041779 2.189011 1.947340
 644.000000 0.046903 2.182321 2.048949
 645.000000 0.042538 2.307744 2.541560
 646.000000 0.039558 2.197957 2.821573
 647.000000 0.037366 2.313956 2.145389
 648.000000 0.051350 2.246296 2.052344
 649.000000 0.041905 2.128947 2.476756
 650.000000 0.040213 2.588129 2.101817
 651.000000 0.043018 2.155720 2.474155
 652.000000 0.046631 2.380946 1.891719
 653.000000 0.034979 2.581086 2.208242
 654.000000 0.026253 1.806074 2.094189
 655.000000 0.043873 2.239320 2.316689
