#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 49.000000 0.140551 2.385934 1.589250
 50.000000 0.160696 2.571062 1.674524
 51.000000 0.149195 2.529564 1.611286
 52.000000 0.144003 2.492509 1.602954
 53.000000 0.125329 2.496294 1.429701
 54.000000 0.168764 2.501377 1.487034
 55.000000 0.144588 2.495753 1.581484
 56.000000 0.144232 2.382323 1.435757
 57.000000 0.142450 2.466814 1.553015
 58.000000 0.141952 2.503359 1.534394
 59.000000 0.166949 2.532586 1.504189
 60.000000 0.143160 2.495684 1.633098
 61.000000 0.143781 2.481280 1.702568
 62.000000 0.160274 2.423587 1.706524
 63.000000 0.161787 2.539807 1.739588
 64.000000 0.130907 2.405902 1.462646
 65.000000 0.156449 2.470653 1.664842
 66.000000 0.153968 2.442813 1.547490
 67.000000 0.155529 2.441427 1.477216
 68.000000 0.160143 2.497117 1.564077
 69.000000 0.167218 2.568691 1.657230
 70.000000 0.158707 2.537939 1.567527
 71.000000 0.141656 2.332705 1.653493
 72.000000 0.148944 2.394854 1.562202
 73.000000 0.155470 2.437470 1.467375
 74.000000 0.122996 2.342755 1.749687
 75.000000 0.135997 2.412986 1.429422
 76.000000 0.152582 2.545670 1.612140
 77.000000 0.116631 2.360970 1.609367
 78.000000 0.151520 2.473385 1.591779
 79.000000 0.141429 2.507284 1.466872
 80.000000 0.137189 2.442686 1.558300
 81.000000 0.143133 2.423916 1.495017
 82.000000 0.133520 2.518148 1.560657
 83.000000 0.150442 2.539738 1.721582
 84.000000 0.143622 2.577295 1.506537
 85.000000 0.153960 2.500855 1.471795
 86.000000 0.128479 2.425577 1.557798
 87.000000 0.138293 2.421416 1.405829
 88.000000 0.140041 2.479695 1.236203
 89.000000 0.130454 2.393179 1.452832
 90.000000 0.054682 2.379002 1.391914
 91.000000 0.065368 2.437551 1.418533
 92.000000 0.061957 2.334024 1.631868
 93.000000 0.067462 2.437495 1.773083
 94.000000 0.044798 2.552152 2.122138
 95.000000 0.053416 2.417363 1.891386
 96.000000 0.035723 2.453525 2.849918
 97.000000 0.027928 2.602418 1.980028
 98.000000 0.043615 2.252497 1.795744
 99.000000 0.031595 2.456622 1.953769
 100.000000 0.041231 2.179453 2.307712
 101.000000 0.029128 2.123082 2.238406
 102.000000 0.040071 2.557057 2.023654
 103.000000 0.035992 2.608954 1.699589
 104.000000 0.037430 2.506175 2.371378
 105.000000 0.032187 2.421901 1.792940
 106.000000 0.030006 2.133664 1.643567
 107.000000 0.034243 2.614948 2.139647
 108.000000 0.040099 2.616616 2.283802
 109.000000 0.032533 2.444505 2.271161
 110.000000 0.053299 2.454570 2.046617
 111.000000 0.031476 2.548014 2.153523
 112.000000 0.035235 2.549805 2.086358
 113.000000 0.042142 2.374742 2.224858
 114.000000 0.028830 2.262015 2.007457
 115.000000 0.045609 2.519640 2.322432
 116.000000 0.036476 2.277957 1.720485
 117.000000 0.030353 2.307474 1.728630
 118.000000 0.045640 2.124883 1.935819
 119.000000 0.022630 2.315972 2.293486
 120.000000 0.029252 2.510899 2.571901
 121.000000 0.038835 2.205367 1.843148
 122.000000 0.040303 2.697121 1.929240
 123.000000 0.050013 2.360499 2.086578
 124.000000 0.035284 2.255424 1.951023
 125.000000 0.031189 2.359889 2.580078
 126.000000 0.043259 2.203472 1.976699
 127.000000 0.039022 2.355273 2.176722
 128.000000 0.045686 2.186787 1.821561
 129.000000 0.033188 2.361734 1.929410
 130.000000 0.046195 2.420741 1.970326
 131.000000 0.046461 2.335106 2.169589
 132.000000 0.037384 2.459550 2.261790
 133.000000 0.035370 2.057116 2.018284
 134.000000 0.035678 2.448747 1.820548
 135.000000 0.046102 2.164818 2.122944
 136.000000 0.040726 2.345133 2.037928
 137.000000 0.044275 2.319533 1.708853
 138.000000 0.051364 2.468100 1.864371
 139.000000 0.039181 2.432729 1.695127
 140.000000 0.031211 2.615085 2.014676
 141.000000 0.037463 2.452564 1.950405
 142.000000 0.052134 2.368854 1.480493
 143.000000 0.041283 1.980642 1.919627
 144.000000 0.045183 2.231079 1.930674
 145.000000 0.039640 2.170232 1.706369
 146.000000 0.042681 2.199581 1.757944
 147.000000 0.027258 2.371540 2.127888
 148.000000 0.038653 2.591875 1.748324
 149.000000 0.036227 2.451158 2.285776
 150.000000 0.027596 2.419156 1.482079
 151.000000 0.036238 2.139131 1.767791
 152.000000 0.033508 2.141058 1.729971
 153.000000 0.037487 2.230189 1.629611
 154.000000 0.042051 2.237712 2.244502
 155.000000 0.030819 2.102605 2.245357
 156.000000 0.036960 2.353230 2.468986
 157.000000 0.040845 2.002050 1.767269
 158.000000 0.039172 2.465525 2.078127
 159.000000 0.040679 2.455975 2.016930
 160.000000 0.040346 2.095571 1.815715
 161.000000 0.032005 2.265796 2.109138
 162.000000 0.038779 2.299278 2.036268
 163.000000 0.037670 2.426929 2.232089
 164.000000 0.025620 2.335184 1.850618
 165.000000 0.037922 2.541770 2.503553
 166.000000 0.042670 2.541055 1.877208
 167.000000 0.050267 2.344240 2.483470
 168.000000 0.045456 2.525783 2.015422
 169.000000 0.026785 2.600454 2.646144
 170.000000 0.033385 2.733036 -2.756260
 171.000000 0.036526 2.305141 3.055082
 172.000000 0.039070 2.409542 2.324263
 173.000000 0.039399 2.254949 2.104918
 174.000000 0.026913 2.515970 2.161642
 175.000000 0.030041 2.827920 1.845535
 176.000000 0.041628 2.606643 2.385210
 177.000000 0.044663 2.623007 1.900803
 178.000000 0.036135 2.586459 1.984982
 179.000000 0.034396 2.382358 2.541803
 180.000000 0.027296 2.378849 2.162803
 181.000000 0.036722 2.596825 2.229404
 182.000000 0.038890 2.296802 1.754003
 183.000000 0.037884 2.675026 1.966299
 184.000000 0.040760 2.039874 2.153303
 185.000000 0.044519 2.274906 2.159295
 186.000000 0.047701 2.159544 1.968551
 187.000000 0.043481 2.390200 2.017240
 188.000000 0.032283 2.228016 2.942860
 189.000000 0.028697 2.497685 2.035263
 190.000000 0.043949 2.167783 2.140019
 191.000000 0.040142 2.242362 2.109915
 192.000000 0.036532 2.562132 2.537715
 193.000000 0.035136 2.517129 2.087040
 194.000000 0.046049 2.477576 2.030335
 195.000000 0.047182 2.377836 2.318843
 196.000000 0.038386 2.741550 2.050853
 197.000000 0.047981 2.552681 2.102222
 198.000000 0.044097 2.466444 2.012128
 199.000000 0.039581 2.426895 1.848765
 200.000000 0.049836 2.307131 1.930122
 201.000000 0.036902 2.523334 2.419577
 202.000000 0.044979 2.431507 2.201563
 203.000000 0.044401 2.312188 2.147393
 204.000000 0.043343 2.209029 2.075382
 205.000000 0.040255 2.338218 2.210549
 206.000000 0.052180 2.380905 2.225910
 207.000000 0.036035 2.605255 2.200021
 208.000000 0.029896 2.233338 2.210042
 209.000000 0.036206 2.274868 2.222851
 210.000000 0.031522 2.284896 2.680901
 211.000000 0.036326 2.086214 1.582941
 212.000000 0.032862 2.180337 2.055977
 213.000000 0.030558 2.273646 2.083600
 214.000000 0.024387 2.197777 1.825915
 215.000000 0.051395 2.187177 1.855936
 216.000000 0.033192 2.353246 2.262216
 217.000000 0.035141 2.444065 1.953127
 218.000000 0.029793 2.231610 2.061828
 219.000000 0.048882 2.305550 2.086894
 220.000000 0.032912 2.262079 1.995801
 221.000000 0.046022 2.220844 1.641190
 222.000000 0.043393 2.288928 1.927936
 223.000000 0.048077 2.448135 2.065725
 224.000000 0.047841 2.448490 2.082484
 225.000000 0.047942 2.331035 1.803206
 226.000000 0.045902 2.237148 1.845519
 227.000000 0.040004 2.366640 2.249494
 228.000000 0.031036 2.106222 2.370149
 229.000000 0.035039 2.471569 2.154575
 230.000000 0.042038 2.344903 1.924608
 231.000000 0.043485 2.582931 2.129233
 232.000000 0.039143 2.315640 2.535230
 233.000000 0.036403 2.383338 2.198634
 234.000000 0.036117 2.166909 2.207199
 235.000000 0.035313 2.631685 2.466061
 236.000000 0.030684 2.412094 2.361182
 237.000000 0.038597 2.495026 2.388802
 238.000000 0.050845 2.222027 2.086483
 239.000000 0.038697 2.436518 1.975669
 240.000000 0.046084 2.170179 2.006817
 241.000000 0.040916 2.535129 2.069442
 242.000000 0.031034 2.444342 1.727440
 243.000000 0.045286 2.160916 1.998669
 244.000000 0.030130 2.395693 2.185909
 245.000000 0.046045 2.126323 2.230485
 246.000000 0.028824 2.398516 2.514486
 247.000000 0.041963 2.136232 2.202069
 248.000000 0.039940 2.155998 2.183333
 249.000000 0.030569 2.561874 1.961012
 250.000000 0.031499 2.274753 2.297548
 251.000000 0.036186 2.152824 2.511867
 252.000000 0.044993 2.208966 2.070783
 253.000000 0.041018 2.308958 2.488635
 254.000000 0.044470 2.425870 1.999711
 255.000000 0.035105 2.402875 2.003417
#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 256.000000 0.024314 2.310971 1.937689
 257.000000 0.033730 2.320386 2.016748
 258.000000 0.042610 2.291510 2.124287
 259.000000 0.034515 2.157307 2.305574
 260.000000 0.030168 2.365317 2.024930
 261.000000 0.035163 2.561679 1.889551
 262.000000 0.050999 2.484804 1.916903
 263.000000 0.044912 2.230508 2.040751
 264.000000 0.039410 2.169154 1.968445
 265.000000 0.029119 2.230999 2.095211
 266.000000 0.047268 2.390058 2.137784
 267.000000 0.038069 2.482020 1.971920
 268.000000 0.035861 2.599437 2.190893
 269.000000 0.046854 2.278142 2.134383
 270.000000 0.047130 2.346489 2.158255
 271.000000 0.046337 2.266385 2.087245
 272.000000 0.040243 2.424999 2.317949
 273.000000 0.036650 2.314531 1.796897
 274.000000 0.044601 2.395395 1.946221
 275.000000 0.038841 2.387089 1.672878
 276.000000 0.067070 2.289668 1.629437
 277.000000 0.043825 2.228108 1.834192
 278.000000 0.052351 2.355405 2.204291
 279.000000 0.037616 2.188141 2.101057
 280.000000 0.038180 2.591887 2.109674
 281.000000 0.035101 2.428702 2.059536
 282.000000 0.044129 2.233005 1.863191
 283.000000 0.036179 2.248144 1.878257
 284.000000 0.036253 2.385814 1.604808
 285.000000 0.046894 2.197334 2.093410
 286.000000 0.031192 2.786799 2.272774
 287.000000 0.034845 2.272522 1.651682
 288.000000 0.037056 1.960138 1.895255
 289.000000 0.040316 2.392171 1.652217
 290.000000 0.046940 2.325745 1.907984
 291.000000 0.036667 2.086887 2.256767
 292.000000 0.039006 2.095465 1.729115
 293.000000 0.044723 2.156540 1.897107
 294.000000 0.043741 2.396527 1.623954
 295.000000 0.041218 2.122888 1.723519
 296.000000 0.035870 2.726672 2.423537
 297.000000 0.040900 2.404476 1.909419
 298.000000 0.044610 2.523712 2.360061
 299.000000 0.040535 2.320407 2.074831
 300.000000 0.045293 2.398114 1.747634
 301.000000 0.036723 2.396002 1.875618
 302.000000 0.039873 2.286164 1.943460
 303.000000 0.045958 2.309089 1.842423
 304.000000 0.047162 2.214443 1.789990
 305.000000 0.037605 2.477478 2.007995
 306.000000 0.045453 2.319854 1.845781
 307.000000 0.047413 2.341403 1.686349
 308.000000 0.043798 2.264892 1.829514
 309.000000 0.029699 2.413869 1.562549
 310.000000 0.031823 2.394396 2.160624
 311.000000 0.047195 2.280660 1.811327
 312.000000 0.037916 2.402691 1.964920
 313.000000 0.029577 2.500062 2.151993
 314.000000 0.038088 2.670055 1.848876
 315.000000 0.048716 2.254313 1.929190
 316.000000 0.039684 2.335492 2.020744
 317.000000 0.037015 2.404714 2.140180
 318.000000 0.042733 2.320109 2.071923
 319.000000 0.036989 2.481501 1.764851
 320.000000 0.032895 2.377752 2.267184
 321.000000 0.041436 2.192874 1.833944
 322.000000 0.044170 2.515809 1.996852
 323.000000 0.043292 2.407783 2.228295
 324.000000 0.040188 2.195454 1.893212
 325.000000 0.033896 2.276154 1.672506
 326.000000 0.044510 2.495828 1.936569
 327.000000 0.038779 1.994370 1.933126
 328.000000 0.041228 2.416765 1.931423
 329.000000 0.035944 2.218983 1.884250
 330.000000 0.036067 2.218187 2.227530
 331.000000 0.039230 2.394924 1.829546
 332.000000 0.050787 2.525756 2.472682
 333.000000 0.045921 2.352704 2.023316
 334.000000 0.032819 2.304584 1.622126
 335.000000 0.045136 2.493177 2.005445
 336.000000 0.034692 2.507923 2.498027
 337.000000 0.049900 2.324623 2.181782
 338.000000 0.047289 2.574522 2.592457
 339.000000 0.036780 2.179111 2.000488
 340.000000 0.044441 2.549137 2.246346
 341.000000 0.036300 2.376961 2.035199
 342.000000 0.043983 2.372118 1.751080
 343.000000 0.034129 2.471644 2.190674
 344.000000 0.026049 2.270371 2.472082
 345.000000 0.037492 2.328980 2.492417
 346.000000 0.042513 2.297871 1.685100
 347.000000 0.040402 2.368206 2.111128
 348.000000 0.035138 2.460796 2.227595
 349.000000 0.044067 2.163575 1.963402
 350.000000 0.037462 2.227631 2.360106
 351.000000 0.050814 2.673069 1.682064
 352.000000 0.027945 2.449809 1.927103
 353.000000 0.032044 2.499287 2.044557
 354.000000 0.038179 2.410475 2.202398
 355.000000 0.031371 2.185748 1.542401
 356.000000 0.055956 2.290228 2.111380
 357.000000 0.034944 2.493805 2.368121
 358.000000 0.041907 2.621197 2.096425
 359.000000 0.027548 2.658488 2.054939
 360.000000 0.047546 2.485737 2.043556
 361.000000 0.036295 2.587550 2.343181
 362.000000 0.032272 2.751760 2.399379
 363.000000 0.038940 2.429117 1.696445
 364.000000 0.039680 2.599329 2.244405
 365.000000 0.034251 2.723109 1.532109
 366.000000 0.033819 2.459278 2.197024
 367.000000 0.041511 2.549281 2.338504
 368.000000 0.029408 2.340853 2.203464
 369.000000 0.038469 2.464197 1.886064
 370.000000 0.050141 2.209601 1.885261
 371.000000 0.036505 2.328041 1.756057
 372.000000 0.045045 2.596746 1.937141
 373.000000 0.039976 2.531521 2.134893
 374.000000 0.047980 2.188976 1.905069
 375.000000 0.051104 2.315492 1.990512
 376.000000 0.052528 2.437827 1.748280
 377.000000 0.042092 2.458957 1.773606
 378.000000 0.040679 2.430895 1.868431
 379.000000 0.040264 2.445442 2.108162
 380.000000 0.048649 2.429021 2.284269
 381.000000 0.042789 2.298357 2.202155
 382.000000 0.025327 2.319702 2.182795
 383.000000 0.035517 2.188787 2.247721
 384.000000 0.033480 2.419371 1.784395
 385.000000 0.043663 2.276289 2.035475
 386.000000 0.039196 2.225343 2.300478
 387.000000 0.034531 2.123061 1.812769
 388.000000 0.041721 2.538438 2.051849
 389.000000 0.038828 2.400546 2.106767
 390.000000 0.039615 2.232740 1.990847
 391.000000 0.047657 2.332212 2.244119
 392.000000 0.053712 2.425847 2.158397
 393.000000 0.041368 2.336211 2.557894
 394.000000 0.040953 2.247387 2.316816
 395.000000 0.041537 2.345488 2.090805
 396.000000 0.034300 2.521809 2.274563
 397.000000 0.043370 2.416287 2.106337
 398.000000 0.034635 2.481935 1.899429
 399.000000 0.045579 2.257905 2.125306
 400.000000 0.032643 2.506242 2.384778
 401.000000 0.046426 2.384858 1.987874
 402.000000 0.049519 2.163426 1.922501
 403.000000 0.040531 2.287619 2.140171
 404.000000 0.038535 2.281336 2.339637
 405.000000 0.049447 2.330557 2.449167
 406.000000 0.039942 2.488883 2.696976
 407.000000 0.039891 2.447157 2.368888
 408.000000 0.036110 2.316266 2.182658
 409.000000 0.039996 2.339301 2.110662
 410.000000 0.042696 2.404512 2.445906
 411.000000 0.039402 2.192568 2.055422
 412.000000 0.039838 2.702244 2.077827
 413.000000 0.041365 2.604282 1.913110
 414.000000 0.051257 2.355883 2.055006
 415.000000 0.042376 2.661717 2.123308
 416.000000 0.040751 2.197524 2.967833
 417.000000 0.035745 2.436651 2.725820
 418.000000 0.045485 2.398763 2.503947
 419.000000 0.045575 2.275615 2.067927
 420.000000 0.044856 2.419043 1.868390
 421.000000 0.043954 2.326991 1.962934
 422.000000 0.053955 2.457590 2.181559
 423.000000 0.039027 2.412265 2.228155
 424.000000 0.039502 2.272746 1.852923
 425.000000 0.038562 2.383083 2.109777
 426.000000 0.036996 2.210727 2.163258
 427.000000 0.033095 2.181673 2.218984
 428.000000 0.034914 2.340546 2.483277
 429.000000 0.038742 2.372197 1.819749
 430.000000 0.044446 2.236228 2.301749
 431.000000 0.042430 2.519068 1.911115
 432.000000 0.045605 2.301402 2.082162
 433.000000 0.045284 2.341073 1.870040
 434.000000 0.032204 2.106245 1.925537
 435.000000 0.040932 2.364061 2.132620
 436.000000 0.039848 2.523512 2.059508
 437.000000 0.035470 2.119849 1.765122
 438.000000 0.040149 2.538720 2.343600
 439.000000 0.036653 2.643515 2.159605
 440.000000 0.040179 2.298794 2.049747
 441.000000 0.044245 2.206139 1.876352
 442.000000 0.039411 2.292187 1.736655
 443.000000 0.048811 2.534822 2.123478
 444.000000 0.047056 2.338441 2.001643
 445.000000 0.047206 2.396862 2.560573
 446.000000 0.039841 2.327851 1.842230
 447.000000 0.043944 2.293854 1.834830
 448.000000 0.040526 2.362594 2.391867
 449.000000 0.040882 2.473258 1.902347
 450.000000 0.037337 2.305844 1.996302
 451.000000 0.041481 2.803798 2.554720
 452.000000 0.030704 2.311710 1.832874
 453.000000 0.037227 2.344332 2.092418
 454.000000 0.046590 2.371963 2.161084
 455.000000 0.039058 2.229940 2.242217
 456.000000 0.042224 2.237715 1.711280
 457.000000 0.038149 2.436993 1.734094
 458.000000 0.034005 2.281428 2.417487
 459.000000 0.044413 2.459004 2.497429
 460.000000 0.030738 2.614347 2.378706
 461.000000 0.033677 2.473037 2.298639
 462.000000 0.038446 2.788994 2.127807
 463.000000 0.042443 2.467942 2.419464
 464.000000 0.032449 2.424645 2.062827
 465.000000 0.056626 2.566574 2.168910
 466.000000 0.040444 2.410274 2.099005
 467.000000 0.042432 2.422551 1.983662
 468.000000 0.040749 2.138162 2.279902
 469.000000 0.039700 2.480697 2.018279
 470.000000 0.044224 2.671902 2.131143
 471.000000 0.033837 2.227741 2.231598
 472.000000 0.036452 2.824580 1.891275
 473.000000 0.043877 2.512652 1.880785
 474.000000 0.034919 2.483719 2.207741
 475.000000 0.038772 2.552325 2.209451
 476.000000 0.039137 2.672884 2.630848
 477.000000 0.042181 2.563361 2.201176
 478.000000 0.041007 2.517765 1.813305
 479.000000 0.046180 2.650394 1.976574
 480.000000 0.044611 2.619119 1.881997
 481.000000 0.029310 2.363446 1.976603
 482.000000 0.036236 2.699458 2.686954
 483.000000 0.042030 2.260538 1.959705
 484.000000 0.047310 2.421799 2.257979
 485.000000 0.039428 2.407170 2.422264
 486.000000 0.041239 2.532077 1.971720
 487.000000 0.057775 2.498290 2.400239
 488.000000 0.041264 2.175807 2.294784
 489.000000 0.035067 2.307299 1.953476
 490.000000 0.031954 2.588451 2.342208
 491.000000 0.040403 2.592497 2.590751
 492.000000 0.041898 2.670329 2.180133
 493.000000 0.035656 2.641145 2.179912
 494.000000 0.040703 2.608668 2.486859
 495.000000 0.047555 2.555324 2.602976
 496.000000 0.033765 2.572989 3.090112
 497.000000 0.048021 2.606949 1.803528
 498.000000 0.036691 2.385036 1.684249
 499.000000 0.033866 2.287210 1.913480
 500.000000 0.046028 2.516578 2.440097
 501.000000 0.042985 2.554587 2.186399
 502.000000 0.041285 2.392407 1.797943
 503.000000 0.034721 2.333594 2.435836
 504.000000 0.039445 2.505738 2.358509
 505.000000 0.040829 2.259850 2.145781
 506.000000 0.027241 2.588751 2.621646
 507.000000 0.042125 2.366874 1.965110
 508.000000 0.042764 2.563560 2.717170
 509.000000 0.043200 2.227330 2.148563
 510.000000 0.032208 2.322833 -3.116520
 511.000000 0.039710 2.621927 2.843472
 512.000000 0.033615 2.669497 2.262588
 513.000000 0.040460 2.448279 2.692363
 514.000000 0.042810 2.371165 2.523415
 515.000000 0.038120 2.707129 2.188434
 516.000000 0.037897 2.716194 2.367528
 517.000000 0.042791 2.488207 2.512333
 518.000000 0.037300 2.403058 2.285202
 519.000000 0.045027 2.444338 1.736102
 520.000000 0.047548 2.452966 2.381835
 521.000000 0.051321 2.509405 2.563097
 522.000000 0.039867 2.342500 2.483715
 523.000000 0.040521 2.227767 2.130453
 524.000000 0.044529 2.323925 2.523428
 525.000000 0.042397 2.620156 2.682428
 526.000000 0.037403 2.513818 2.544316
 527.000000 0.043386 2.339545 2.534466
 528.000000 0.039366 2.375270 1.924792
 529.000000 0.042189 2.597365 2.422978
 530.000000 0.037444 2.629498 2.709996
 531.000000 0.041873 2.606139 2.211470
 532.000000 0.038578 2.407759 2.093386
 533.000000 0.051440 2.401482 2.332865
 534.000000 0.038703 2.620642 2.670825
 535.000000 0.034545 2.231334 2.376384
 536.000000 0.030692 2.250166 2.366936
 537.000000 0.048962 2.587149 2.663609
 538.000000 0.038777 2.678366 2.125364
 539.000000 0.038612 2.369527 2.037121
 540.000000 0.037584 2.477561 2.611145
 541.000000 0.041458 2.312960 1.938374
 542.000000 0.049988 2.323941 2.014721
 543.000000 0.039004 2.227603 2.144517
 544.000000 0.041566 2.637151 2.309371
 545.000000 0.042066 2.254423 2.122783
 546.000000 0.044863 2.349574 2.315184
 547.000000 0.039463 2.479403 2.824652
 548.000000 0.041509 2.331852 2.075842
 549.000000 0.034864 2.591371 2.336649
 550.000000 0.038796 2.423048 2.142330
 551.000000 0.039892 2.746347 2.440993
 552.000000 0.038173 2.470659 2.753783
 553.000000 0.035597 2.341801 2.147870
 554.000000 0.048773 2.302174 2.034286
 555.000000 0.035253 2.294908 2.007074
 556.000000 0.037976 2.643720 3.099600
 557.000000 0.045948 2.505073 2.426270
 558.000000 0.041661 2.164211 2.230664
 559.000000 0.037880 2.179538 1.933550
 560.000000 0.041960 2.332377 2.626737
 561.000000 0.044305 2.476789 2.557629
 562.000000 0.042692 2.215707 2.998489
 563.000000 0.053658 2.532444 2.266306
 564.000000 0.041158 2.614796 2.540494
 565.000000 0.043599 2.535362 2.570706
 566.000000 0.035947 2.460827 2.102946
 567.000000 0.035657 2.231014 2.157029
 568.000000 0.046284 2.603239 2.214779
 569.000000 0.041579 2.472301 1.865398
 570.000000 0.038228 2.653176 2.413036
 571.000000 0.036149 2.696399 2.116426
 572.000000 0.046937 2.460545 1.778685
 573.000000 0.042533 2.425725 1.996806
 574.000000 0.045877 2.728745 2.419693
 575.000000 0.048092 2.359911 2.244014
 576.000000 0.027866 2.305404 2.453694
 577.000000 0.035063 2.539831 2.285620
 578.000000 0.039551 2.116291 2.383579
 579.000000 0.027889 2.413559 2.400200
 580.000000 0.033778 2.678070 2.239767
 581.000000 0.046692 2.592771 2.668865
 582.000000 0.038198 2.341598 2.121490
 583.000000 0.042819 2.426465 2.358266
 584.000000 0.047583 2.477776 2.591975
 585.000000 0.048963 2.505074 2.214438
 586.000000 0.053060 2.466986 2.572967
 587.000000 0.043693 2.611192 2.462433
 588.000000 0.038866 2.492485 1.716413
 589.000000 0.039466 2.207496 2.221837
 590.000000 0.038374 2.477053 2.607219
 591.000000 0.051589 2.340070 2.256920
 592.000000 0.036548 2.518228 2.054520
 593.000000 0.032575 2.454594 2.482581
 594.000000 0.037986 2.431070 2.303042
 595.000000 0.041126 2.484684 2.321129
 596.000000 0.033806 2.335399 2.480366
 597.000000 0.049795 2.506622 2.410369
 598.000000 0.042873 2.389279 2.088639
 599.000000 0.037058 2.614112 2.318148
 600.000000 0.046773 2.310613 2.694730
 601.000000 0.035217 2.159012 2.228998
 602.000000 0.042682 2.300683 2.347488
 603.000000 0.042203 2.169339 2.320026
 604.000000 0.044697 2.507519 2.327836
 605.000000 0.036503 2.546351 2.484363
 606.000000 0.032232 2.571642 2.426209
 607.000000 0.030065 2.469790 2.569072
 608.000000 0.026223 2.404062 2.120274
 609.000000 0.044945 2.227970 2.831464
 610.000000 0.042686 2.386529 2.329380
 611.000000 0.035454 2.342464 2.125048
 612.000000 0.042088 2.374991 2.144976
 613.000000 0.048607 2.557729 2.304721
 614.000000 0.036698 2.172530 2.052217
 615.000000 0.041528 2.443648 2.477687
 616.000000 0.037863 2.511774 2.535749
 617.000000 0.041660 2.337304 2.408392
 618.000000 0.031373 2.527278 2.315374
 619.000000 0.045788 2.381722 2.495064
 620.000000 0.036068 2.434832 2.240676
 621.000000 0.046698 2.379755 2.632110
 622.000000 0.037665 2.248224 2.107464
 623.000000 0.041826 2.650236 2.356414
 624.000000 0.034316 2.070188 2.401491
 625.000000 0.050567 2.376910 2.346902
 626.000000 0.036150 2.692921 3.049827
 627.000000 0.034488 2.602609 1.895771
 628.000000 0.034843 2.299720 2.416581
 629.000000 0.046552 2.171244 2.868229
 630.000000 0.030665 2.246116 2.093912
 631.000000 0.035162 2.633147 2.526023
 632.000000 0.035026 2.142250 2.365860
 633.000000 0.045920 2.475926 2.583833
 634.000000 0.036880 2.538542 2.317802
 635.000000 0.039389 2.350360 1.971727
 636.000000 0.023835 2.623307 2.060309
 637.000000 0.035762 2.720685 2.257020
 638.000000 0.035541 2.709247 2.158516
 639.000000 0.046217 2.540822 2.698357
 640.000000 0.030221 2.573038 1.958146
 641.000000 0.041648 2.327269 2.764853
 642.000000 0.041073 2.479240 2.516624
 643.000000 0.041169 2.656191 2.487387
 644.000000 0.041505 2.603885 2.163146
 645.000000 0.038813 2.634685 2.672083
 646.000000 0.035309 2.680433 2.992727
 647.000000 0.034701 2.547149 2.412595
 648.000000 0.027281 2.149685 2.609728
 649.000000 0.028865 2.351160 2.933394
 650.000000 0.035096 2.277792 1.967370
 651.000000 0.032663 2.311391 2.483559
 652.000000 0.037499 2.194980 2.088050
 653.000000 0.017345 2.431604 2.209238
 654.000000 0.035154 2.364966 2.797973
 655.000000 0.037318 2.542779 2.784379
 656.000000 0.042143 2.522834 1.939005
