#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 104.000000 0.451039 2.029187 0.743521
 105.000000 0.439306 2.087974 0.758186
 106.000000 0.496125 2.015708 0.702157
 107.000000 0.457218 2.094046 0.716894
 108.000000 0.479384 2.064661 0.811762
 109.000000 0.495004 2.119609 0.674234
 110.000000 0.447929 2.080943 0.786851
 111.000000 0.532448 2.168763 0.686203
 112.000000 0.474270 2.202885 0.693143
 113.000000 0.505927 2.137724 0.778236
 114.000000 0.485995 2.037881 0.732662
 115.000000 0.495314 2.170708 0.715475
 116.000000 0.458492 2.153514 0.846854
 117.000000 0.507607 2.105155 0.819449
 118.000000 0.505494 2.149690 0.762136
 119.000000 0.527899 2.237662 0.806809
 120.000000 0.465466 2.127418 0.834513
 121.000000 0.461367 2.089254 0.671492
 122.000000 0.522415 2.101211 0.776825
 123.000000 0.536027 2.268886 0.798022
 124.000000 0.560094 2.207736 0.734492
 125.000000 0.514041 2.201878 0.766129
 126.000000 0.488177 2.130218 0.743495
 127.000000 0.547396 2.116824 0.654143
 128.000000 0.530957 2.222347 0.794182
 129.000000 0.488294 2.149129 0.764605
 130.000000 0.493828 2.156125 0.777570
 131.000000 0.510701 2.196547 0.642304
 132.000000 0.499583 2.131209 0.769845
 133.000000 0.493860 2.181781 0.767665
 134.000000 0.543927 2.172103 0.800714
 135.000000 0.525455 2.127392 0.714575
 136.000000 0.541108 2.174052 0.611550
 137.000000 0.512477 2.103917 0.720862
 138.000000 0.537829 2.127624 0.697013
 139.000000 0.485328 2.134912 0.692194
 140.000000 0.527994 2.156971 0.728608
 141.000000 0.513766 2.199661 0.784422
 142.000000 0.535218 2.226775 0.725249
 143.000000 0.499914 2.152731 0.738731
 144.000000 0.480083 2.163748 0.720035
 145.000000 0.516526 2.143159 0.782440
 146.000000 0.520202 2.128960 0.849182
 147.000000 0.501519 2.120425 0.743320
 148.000000 0.497957 2.125644 0.693018
 149.000000 0.483647 2.071634 0.624182
 150.000000 0.489597 2.049456 0.658146
 151.000000 0.494363 2.091440 0.755780
 152.000000 0.476626 2.104488 0.787708
 153.000000 0.480944 2.172729 0.817914
 154.000000 0.523539 2.117353 0.811883
 155.000000 0.484330 2.078733 0.801722
 156.000000 0.463408 2.117049 0.679017
 157.000000 0.474595 2.090190 0.830970
 158.000000 0.506195 2.119048 0.773374
 159.000000 0.452737 1.991547 0.736178
 160.000000 0.406491 2.026095 0.739771
 161.000000 0.432816 1.917602 0.619409
 162.000000 0.435472 2.076745 0.726876
 163.000000 0.458159 1.961653 0.643675
 164.000000 0.384312 2.098786 0.582011
 165.000000 0.379092 1.948211 0.466174
 166.000000 0.368033 2.011269 0.510529
 167.000000 0.434566 1.953029 0.364043
 168.000000 0.421764 2.010174 0.359195
 169.000000 0.441128 1.921434 0.342287
 170.000000 0.416536 2.083002 0.459154
 171.000000 0.386460 1.901377 0.349202
 172.000000 0.413895 1.957278 0.373543
 173.000000 0.415360 2.053283 0.452214
 174.000000 0.424387 2.013297 0.348886
 175.000000 0.442854 2.035502 0.417288
 176.000000 0.428924 2.100522 0.531111
 177.000000 0.452226 2.074573 0.443263
 178.000000 0.445262 1.989455 0.320404
 179.000000 0.409627 1.937669 0.344939
 180.000000 0.410588 1.957594 0.273487
 181.000000 0.413347 1.908728 0.343302
 182.000000 0.431705 1.927807 0.329437
 183.000000 0.423642 1.850751 0.288422
 184.000000 0.417653 1.969936 0.351389
 185.000000 0.438306 2.045653 0.346391
 186.000000 0.455584 1.886724 0.301369
 187.000000 0.401848 1.991997 0.273768
 188.000000 0.396505 1.946929 0.209281
 189.000000 0.410452 2.031057 0.297040
 190.000000 0.405421 2.054845 0.269377
 191.000000 0.415839 1.974233 0.364637
 192.000000 0.406536 1.953228 0.397803
 193.000000 0.443810 2.000041 0.335941
 194.000000 0.394195 1.963513 0.454466
 195.000000 0.398636 1.938677 0.414043
 196.000000 0.442744 1.799165 0.442607
 197.000000 0.430967 1.811038 0.345218
 198.000000 0.423136 1.885158 0.309950
 199.000000 0.421820 1.782522 0.214427
 200.000000 0.422687 1.771990 0.340402
 201.000000 0.421477 1.880548 0.382093
 202.000000 0.403539 1.788161 0.360967
 203.000000 0.399167 1.901936 0.352545
 204.000000 0.399760 1.853845 0.342587
 205.000000 0.416808 1.808092 0.301878
 206.000000 0.395020 1.989683 0.354652
 207.000000 0.385518 1.902725 0.333545
 208.000000 0.424452 1.796816 0.237407
 209.000000 0.422749 1.800832 0.321971
 210.000000 0.418689 1.851149 0.217956
 211.000000 0.429907 1.948311 0.225459
 212.000000 0.418104 1.808131 0.213191
 213.000000 0.407577 1.822792 0.128637
 214.000000 0.414190 1.962242 0.178452
 215.000000 0.395012 1.925832 0.277287
 216.000000 0.421523 1.866225 0.260590
 217.000000 0.415249 1.926273 0.312641
 218.000000 0.407257 1.829304 0.321475
 219.000000 0.409622 1.846059 0.328043
 220.000000 0.413929 1.765305 0.226707
 221.000000 0.454307 1.815420 0.176361
 222.000000 0.426220 1.850456 0.300217
 223.000000 0.397499 1.875647 0.334919
 224.000000 0.391889 1.914340 0.277961
 225.000000 0.392476 1.955853 0.358359
 226.000000 0.416104 1.917560 0.300576
 227.000000 0.409298 1.838531 0.327009
 228.000000 0.400934 1.924139 0.463261
 229.000000 0.395276 1.966577 0.372938
 230.000000 0.415968 1.900557 0.381952
 231.000000 0.430891 1.972499 0.300271
 232.000000 0.409430 1.960031 0.285832
 233.000000 0.443062 1.970160 0.369311
 234.000000 0.428988 1.996716 0.291450
 235.000000 0.401480 1.920636 0.352219
 236.000000 0.356748 1.877960 0.362382
 237.000000 0.395970 1.973435 0.277224
 238.000000 0.369254 2.016163 0.401826
 239.000000 0.380646 2.017319 0.373371
 240.000000 0.407745 2.062840 0.445237
 241.000000 0.403154 2.121144 0.295969
 242.000000 0.431227 2.071582 0.378019
 243.000000 0.399849 2.086162 0.387560
 244.000000 0.410216 2.037941 0.429269
 245.000000 0.441059 1.977790 0.400590
 246.000000 0.412583 2.094675 0.393019
 247.000000 0.405034 2.040705 0.388018
 248.000000 0.395000 2.094348 0.443639
 249.000000 0.418582 2.003510 0.401018
 250.000000 0.394509 1.989582 0.352734
 251.000000 0.412784 2.028430 0.386253
 252.000000 0.399462 1.955250 0.436363
 253.000000 0.399467 2.080410 0.454641
 254.000000 0.412546 2.149921 0.465947
 255.000000 0.388946 2.045144 0.405319
#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 256.000000 0.415253 2.053440 0.494281
 257.000000 0.424053 2.045010 0.447763
 258.000000 0.378744 2.135326 0.460674
 259.000000 0.409758 2.019697 0.374857
 260.000000 0.396150 2.023222 0.479571
 261.000000 0.379092 1.991309 0.473997
 262.000000 0.392133 2.014041 0.448548
 263.000000 0.374781 2.026859 0.442145
 264.000000 0.413107 2.028432 0.457219
 265.000000 0.355399 1.979229 0.410674
 266.000000 0.384463 2.065117 0.372727
 267.000000 0.383587 2.011531 0.451063
 268.000000 0.397899 2.025997 0.434856
 269.000000 0.400882 1.961761 0.456109
 270.000000 0.380502 2.039254 0.519423
 271.000000 0.364285 2.008421 0.533344
 272.000000 0.401753 2.007888 0.441250
 273.000000 0.387800 2.046975 0.409156
 274.000000 0.414172 2.086937 0.484057
 275.000000 0.426156 1.949367 0.484857
 276.000000 0.401160 2.057448 0.442658
 277.000000 0.396648 1.954452 0.445525
 278.000000 0.405986 2.007224 0.479836
 279.000000 0.421183 1.956934 0.412532
 280.000000 0.436562 2.030395 0.478280
 281.000000 0.422785 2.034579 0.413957
 282.000000 0.429152 2.069110 0.542929
 283.000000 0.431768 2.094818 0.421455
 284.000000 0.429337 2.017978 0.522997
 285.000000 0.416309 1.962387 0.442369
 286.000000 0.442671 1.995597 0.426806
 287.000000 0.447651 2.034054 0.423124
 288.000000 0.404081 1.982200 0.393147
 289.000000 0.397139 1.980515 0.498540
 290.000000 0.423107 1.973345 0.556697
 291.000000 0.399504 1.864725 0.538605
 292.000000 0.392686 1.991445 0.537772
 293.000000 0.393205 1.966345 0.482026
 294.000000 0.387942 1.981295 0.477945
 295.000000 0.424276 1.907108 0.450485
 296.000000 0.388241 1.919338 0.533586
 297.000000 0.412487 1.898519 0.589365
 298.000000 0.376095 1.934804 0.536323
 299.000000 0.383373 1.986062 0.570457
 300.000000 0.414817 1.987483 0.518186
 301.000000 0.385921 2.084093 0.604118
 302.000000 0.382486 2.041431 0.597783
 303.000000 0.378741 2.037808 0.560055
 304.000000 0.418770 1.979266 0.590500
 305.000000 0.371047 2.018608 0.507596
 306.000000 0.392212 1.943031 0.591900
 307.000000 0.410069 1.881373 0.538594
 308.000000 0.395010 2.046767 0.614218
 309.000000 0.401708 1.957233 0.552277
 310.000000 0.401625 1.875595 0.526804
 311.000000 0.404769 1.766489 0.497158
 312.000000 0.404111 1.888268 0.616039
 313.000000 0.417037 1.943835 0.584853
 314.000000 0.397764 1.889652 0.482100
 315.000000 0.426320 1.976968 0.594252
 316.000000 0.415343 1.855522 0.560092
 317.000000 0.408743 1.897710 0.518616
 318.000000 0.375919 1.739990 0.504314
 319.000000 0.382400 1.794649 0.517108
 320.000000 0.368585 1.810206 0.528085
 321.000000 0.379197 1.954539 0.593329
 322.000000 0.418104 1.906714 0.511431
 323.000000 0.399955 1.763083 0.607372
 324.000000 0.405779 1.849456 0.604751
 325.000000 0.394821 1.816836 0.623513
 326.000000 0.399452 1.891937 0.538050
 327.000000 0.431664 1.870032 0.527804
 328.000000 0.383087 1.894081 0.535345
 329.000000 0.412091 1.905804 0.533090
 330.000000 0.409818 1.984504 0.530853
 331.000000 0.421293 1.983856 0.487793
 332.000000 0.407212 1.870317 0.579336
 333.000000 0.418968 1.842307 0.547157
 334.000000 0.398698 1.997151 0.505141
 335.000000 0.396538 1.880372 0.481213
 336.000000 0.389581 1.816344 0.631683
 337.000000 0.392089 1.845992 0.571609
 338.000000 0.394927 1.902203 0.585260
 339.000000 0.397390 1.895171 0.490646
 340.000000 0.399262 1.831169 0.529402
 341.000000 0.406550 1.938644 0.562498
 342.000000 0.425841 1.803958 0.455421
 343.000000 0.386533 1.728960 0.413367
 344.000000 0.429068 1.736526 0.399766
 345.000000 0.395988 1.795353 0.484849
 346.000000 0.414523 1.859250 0.484948
 347.000000 0.409685 1.840372 0.469279
 348.000000 0.449645 1.715164 0.410293
 349.000000 0.404546 1.846157 0.460250
 350.000000 0.388214 1.880389 0.459176
 351.000000 0.410882 1.931125 0.486707
 352.000000 0.390672 1.973012 0.391601
 353.000000 0.356239 1.873560 0.456497
 354.000000 0.379426 1.829291 0.465375
 355.000000 0.384944 1.886182 0.480518
 356.000000 0.394146 1.865718 0.507047
 357.000000 0.407645 1.923397 0.463978
 358.000000 0.393544 1.948744 0.490546
 359.000000 0.424749 1.895271 0.394513
 360.000000 0.373224 2.016441 0.397856
 361.000000 0.409567 1.920068 0.329121
 362.000000 0.413210 1.956416 0.359350
 363.000000 0.393953 2.017441 0.521396
 364.000000 0.390529 1.932574 0.523533
 365.000000 0.405556 1.967210 0.598713
 366.000000 0.401570 1.970364 0.525542
 367.000000 0.409249 1.946860 0.486744
 368.000000 0.416762 1.986950 0.594264
 369.000000 0.409520 2.125815 0.552831
 370.000000 0.400083 2.150042 0.551079
 371.000000 0.379198 2.056221 0.560810
 372.000000 0.390394 2.081411 0.612134
 373.000000 0.413658 2.003379 0.428042
 374.000000 0.376963 2.043606 0.521007
 375.000000 0.391919 2.005232 0.573543
 376.000000 0.396317 1.969553 0.533094
 377.000000 0.387651 1.936852 0.523125
 378.000000 0.413679 2.015774 0.425836
 379.000000 0.390323 2.013968 0.480133
 380.000000 0.407535 2.000382 0.434599
 381.000000 0.430968 1.974445 0.456825
 382.000000 0.430855 1.824846 0.366761
 383.000000 0.418136 1.837914 0.486121
 384.000000 0.459113 1.786637 0.459116
 385.000000 0.412745 1.862300 0.380910
 386.000000 0.439655 1.876497 0.417298
 387.000000 0.459794 1.847792 0.475857
 388.000000 0.475500 1.688947 0.439056
 389.000000 0.431873 1.698633 0.327570
 390.000000 0.407138 1.821259 0.370488
 391.000000 0.444992 1.825540 0.374211
 392.000000 0.434305 1.865887 0.436986
 393.000000 0.412601 1.835945 0.437931
 394.000000 0.389999 1.898181 0.439033
 395.000000 0.393551 1.871657 0.392530
 396.000000 0.438813 1.718427 0.428072
 397.000000 0.418159 1.808404 0.491675
 398.000000 0.442269 1.700324 0.433386
 399.000000 0.451149 1.775298 0.455304
 400.000000 0.447215 1.767932 0.416614
 401.000000 0.439368 1.851476 0.478287
 402.000000 0.431538 1.847466 0.507977
 403.000000 0.431008 1.853612 0.405518
 404.000000 0.438175 1.807341 0.446759
 405.000000 0.450991 1.821726 0.419211
 406.000000 0.392374 1.765109 0.463248
 407.000000 0.435459 1.856440 0.428687
 408.000000 0.416386 1.880424 0.465062
 409.000000 0.379312 1.868418 0.352000
 410.000000 0.396250 1.857339 0.447011
 411.000000 0.425287 1.802381 0.399267
 412.000000 0.398979 1.830749 0.407266
 413.000000 0.430487 1.857218 0.401283
 414.000000 0.397618 1.815103 0.411796
 415.000000 0.400186 1.776501 0.431494
 416.000000 0.386532 1.761046 0.436652
 417.000000 0.409908 1.773759 0.490629
 418.000000 0.405411 1.774362 0.448812
 419.000000 0.425067 1.769464 0.488050
 420.000000 0.447909 1.834730 0.485549
 421.000000 0.429528 1.655836 0.379432
 422.000000 0.421357 1.781830 0.483187
 423.000000 0.422993 1.820623 0.485223
 424.000000 0.434257 1.826953 0.521889
 425.000000 0.421572 1.821247 0.466028
 426.000000 0.451223 1.742484 0.427570
 427.000000 0.448942 1.749649 0.454731
 428.000000 0.417114 1.835450 0.353960
 429.000000 0.435447 1.790323 0.454764
 430.000000 0.437450 1.787945 0.330099
 431.000000 0.428565 1.829852 0.342705
 432.000000 0.423503 1.702333 0.358358
 433.000000 0.445587 1.847264 0.397536
 434.000000 0.447206 1.772669 0.354117
 435.000000 0.435969 1.697287 0.321429
 436.000000 0.427958 1.697108 0.354072
 437.000000 0.430716 1.679862 0.389041
 438.000000 0.455874 1.741824 0.493034
 439.000000 0.392326 1.721491 0.396243
 440.000000 0.437068 1.761407 0.430615
 441.000000 0.411276 1.790217 0.442832
 442.000000 0.434401 1.727677 0.462769
 443.000000 0.433553 1.744596 0.498027
 444.000000 0.435793 1.835315 0.455561
 445.000000 0.408386 1.742040 0.483922
 446.000000 0.432656 1.847691 0.495480
 447.000000 0.428275 1.809148 0.560847
 448.000000 0.416727 1.930594 0.447452
 449.000000 0.413951 1.926901 0.436264
 450.000000 0.411244 1.745354 0.496676
 451.000000 0.387094 1.779878 0.509731
 452.000000 0.416543 1.852017 0.517077
 453.000000 0.398149 1.869688 0.482607
 454.000000 0.431996 1.785421 0.439553
 455.000000 0.408345 1.681798 0.488449
 456.000000 0.432759 1.774273 0.505428
 457.000000 0.438904 1.820278 0.483633
 458.000000 0.425040 1.755606 0.535064
 459.000000 0.438506 1.702529 0.576317
 460.000000 0.414840 1.820111 0.568363
 461.000000 0.419108 1.754477 0.605771
 462.000000 0.417213 1.898231 0.667628
 463.000000 0.418388 1.826517 0.626830
 464.000000 0.369704 1.704964 0.596597
 465.000000 0.389750 1.789449 0.474190
 466.000000 0.377589 1.732717 0.481931
 467.000000 0.382250 1.847565 0.458808
 468.000000 0.382841 1.864454 0.476678
 469.000000 0.356305 1.977747 0.635222
 470.000000 0.373622 1.843600 0.595618
 471.000000 0.400829 1.915143 0.519051
 472.000000 0.404991 1.887258 0.504533
 473.000000 0.402936 1.833740 0.490852
 474.000000 0.400661 1.789631 0.528447
 475.000000 0.399691 1.818095 0.496674
 476.000000 0.399112 1.824476 0.544828
 477.000000 0.378093 1.802576 0.452640
 478.000000 0.414116 1.897941 0.448831
 479.000000 0.415146 1.866492 0.433895
 480.000000 0.421029 1.848971 0.504511
 481.000000 0.432101 1.827092 0.439654
 482.000000 0.397551 1.862299 0.490831
 483.000000 0.379739 2.002965 0.551253
 484.000000 0.380339 1.975218 0.552613
 485.000000 0.383255 1.873626 0.481266
 486.000000 0.372707 1.917075 0.506558
 487.000000 0.390583 1.917913 0.565134
 488.000000 0.420172 2.008512 0.546437
 489.000000 0.437554 1.979235 0.498181
 490.000000 0.410527 1.895681 0.480043
 491.000000 0.393013 1.881934 0.458716
 492.000000 0.423854 1.988818 0.525784
 493.000000 0.396893 1.855938 0.567721
 494.000000 0.405762 2.019890 0.477899
 495.000000 0.431432 1.934808 0.468194
 496.000000 0.425097 1.924220 0.556636
 497.000000 0.412929 1.973331 0.562706
 498.000000 0.433636 1.907180 0.565755
 499.000000 0.371553 1.922865 0.625461
 500.000000 0.400192 1.979451 0.560456
 501.000000 0.376323 1.944713 0.525524
 502.000000 0.409276 1.937237 0.430802
 503.000000 0.417376 1.886767 0.640953
 504.000000 0.406230 1.930821 0.576100
 505.000000 0.422407 1.938259 0.557803
 506.000000 0.421208 1.925718 0.595885
 507.000000 0.431042 1.916246 0.645371
 508.000000 0.446331 1.913820 0.519097
 509.000000 0.422228 1.935052 0.480111
 510.000000 0.419832 1.948300 0.461003
 511.000000 0.387299 1.905181 0.513496
 512.000000 0.396763 2.055244 0.558300
 513.000000 0.386485 1.933851 0.449011
 514.000000 0.370622 1.973516 0.418154
 515.000000 0.391874 1.913878 0.476362
 516.000000 0.411654 1.876864 0.453245
 517.000000 0.418248 1.848144 0.465732
 518.000000 0.404041 1.787797 0.383433
 519.000000 0.400345 1.854192 0.526705
 520.000000 0.433265 1.862671 0.482105
 521.000000 0.417682 1.907543 0.461400
 522.000000 0.429238 1.899836 0.468679
 523.000000 0.416380 1.792333 0.508190
 524.000000 0.439739 1.858769 0.439944
 525.000000 0.395590 1.882327 0.438618
 526.000000 0.406173 1.874479 0.463617
 527.000000 0.392917 1.816668 0.466361
 528.000000 0.362091 1.848783 0.471422
 529.000000 0.407359 2.037341 0.521431
 530.000000 0.391439 1.965447 0.537887
 531.000000 0.385198 1.923299 0.438144
 532.000000 0.380432 1.847921 0.469911
 533.000000 0.368325 1.949433 0.431225
 534.000000 0.383624 2.021009 0.489510
 535.000000 0.365046 1.895153 0.535375
 536.000000 0.385708 1.910729 0.525748
 537.000000 0.399443 1.827005 0.585080
 538.000000 0.420701 1.909842 0.507001
 539.000000 0.418830 1.852394 0.500121
 540.000000 0.417592 1.808499 0.605745
 541.000000 0.414613 1.839609 0.516034
 542.000000 0.409627 1.913859 0.514969
 543.000000 0.391698 1.948552 0.573205
 544.000000 0.417566 1.847979 0.612454
 545.000000 0.445245 1.796542 0.569916
 546.000000 0.428483 1.828748 0.645594
 547.000000 0.413352 1.829185 0.457760
 548.000000 0.388862 1.786771 0.483470
 549.000000 0.438958 1.818670 0.573367
 550.000000 0.435982 1.813410 0.719361
 551.000000 0.426432 1.917475 0.549425
 552.000000 0.423325 1.889991 0.546145
 553.000000 0.409977 2.007090 0.579952
 554.000000 0.378285 2.005968 0.614993
 555.000000 0.389151 1.911364 0.595975
 556.000000 0.409365 1.921548 0.511692
 557.000000 0.370735 1.951257 0.617425
 558.000000 0.400225 2.012619 0.569513
 559.000000 0.411098 1.870029 0.509085
 560.000000 0.393219 1.811958 0.419948
 561.000000 0.406405 1.813362 0.498040
 562.000000 0.429260 1.999526 0.499310
 563.000000 0.427125 1.891985 0.515227
 564.000000 0.410368 1.906579 0.484553
 565.000000 0.406538 1.941602 0.471623
 566.000000 0.400344 1.945852 0.489594
 567.000000 0.409787 1.972746 0.667874
 568.000000 0.415778 1.974761 0.641202
 569.000000 0.422798 1.922751 0.546138
 570.000000 0.422104 1.903219 0.679423
 571.000000 0.424821 1.813245 0.498240
 572.000000 0.395251 1.736165 0.540321
 573.000000 0.383931 1.833368 0.653975
 574.000000 0.429129 1.870213 0.539776
 575.000000 0.429703 1.773384 0.580395
 576.000000 0.380338 1.780266 0.508658
 577.000000 0.392983 1.688232 0.560682
 578.000000 0.390540 1.568392 0.585327
 579.000000 0.393754 1.723193 0.636613
 580.000000 0.424313 1.615489 0.719348
 581.000000 0.451690 1.651136 0.647705
 582.000000 0.383225 1.712623 0.649941
 583.000000 0.354018 1.485507 0.697494
 584.000000 0.389229 1.607587 0.797789
 585.000000 0.351306 1.706193 0.631242
 586.000000 0.344279 1.564833 0.622694
 587.000000 0.404216 1.724555 0.723149
 588.000000 0.399840 1.616226 0.751397
 589.000000 0.379322 1.726666 0.708401
 590.000000 0.438196 1.748333 0.583342
 591.000000 0.388035 1.872327 0.613694
 592.000000 0.402205 1.846025 0.749208
 593.000000 0.394194 1.941392 0.598335
 594.000000 0.416073 1.821070 0.582155
 595.000000 0.428888 1.905326 0.630653
 596.000000 0.409613 1.939981 0.564429
 597.000000 0.399096 1.866382 0.650732
 598.000000 0.414905 1.911307 0.638589
 599.000000 0.405245 1.896837 0.702182
 600.000000 0.402027 1.745310 0.699010
 601.000000 0.405732 1.850457 0.645003
 602.000000 0.412671 1.773587 0.528813
 603.000000 0.416445 1.744197 0.604544
 604.000000 0.419262 1.623885 0.552190
 605.000000 0.409971 1.796135 0.562718
 606.000000 0.438859 1.834912 0.543588
 607.000000 0.444352 1.723250 0.598133
 608.000000 0.429743 1.708314 0.646233
 609.000000 0.402460 1.767802 0.640021
 610.000000 0.475403 1.801574 0.673145
 611.000000 0.416090 1.883905 0.658839
 612.000000 0.449295 1.930346 0.712328
 613.000000 0.428369 1.987333 0.681340
 614.000000 0.427116 1.833779 0.593558
 615.000000 0.395960 1.859837 0.521139
 616.000000 0.391366 1.941220 0.627311
 617.000000 0.435127 1.833054 0.535034
 618.000000 0.405868 1.889737 0.611836
 619.000000 0.425222 1.820133 0.541505
 620.000000 0.425652 1.777964 0.545624
 621.000000 0.413177 1.858945 0.513624
 622.000000 0.448826 1.834140 0.419364
 623.000000 0.407435 1.832589 0.402183
 624.000000 0.426389 1.755589 0.491297
 625.000000 0.416393 1.857819 0.485145
 626.000000 0.421493 1.787898 0.473021
 627.000000 0.444140 1.805054 0.501583
 628.000000 0.408743 1.636021 0.423923
 629.000000 0.392967 1.742040 0.399712
 630.000000 0.429117 1.720309 0.418820
 631.000000 0.384550 1.865943 0.436988
 632.000000 0.396901 1.908907 0.582744
 633.000000 0.389356 1.885766 0.523612
 634.000000 0.421247 1.853908 0.511632
 635.000000 0.408299 1.828277 0.418070
 636.000000 0.386757 1.839366 0.471989
 637.000000 0.403113 1.885468 0.361240
 638.000000 0.432793 1.760040 0.421015
 639.000000 0.447631 1.937148 0.416470
 640.000000 0.418646 1.924552 0.438224
 641.000000 0.448975 1.906688 0.428461
 642.000000 0.404651 1.828298 0.325978
 643.000000 0.394552 1.787897 0.363668
 644.000000 0.417783 1.880052 0.391254
 645.000000 0.407856 1.760439 0.434451
 646.000000 0.446521 1.882939 0.479726
 647.000000 0.447926 1.768098 0.444807
 648.000000 0.422990 1.782969 0.438393
 649.000000 0.450489 1.855243 0.433423
 650.000000 0.445533 1.867314 0.468033
 651.000000 0.387407 1.787735 0.383689
 652.000000 0.395176 1.717175 0.535436
 653.000000 0.400707 1.770243 0.463498
 654.000000 0.416118 1.865640 0.477379
 655.000000 0.418452 1.814701 0.547003
 656.000000 0.430615 1.811267 0.522604
