#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 409.000000 0.313406 2.260257 1.049704
 410.000000 0.302981 2.192876 1.055714
 411.000000 0.317352 2.165356 0.849519
 412.000000 0.312361 2.189291 1.028140
 413.000000 0.340871 2.332093 1.023311
 414.000000 0.349375 2.363293 0.946726
 415.000000 0.350873 2.356092 0.896336
 416.000000 0.333118 2.350245 0.971528
 417.000000 0.331747 2.337885 0.891797
 418.000000 0.342277 2.287239 1.143098
 419.000000 0.313547 2.256421 1.038372
 420.000000 0.355461 2.340886 0.912356
 421.000000 0.351555 2.246792 1.017096
 422.000000 0.321511 2.168299 0.940733
 423.000000 0.321582 2.224313 0.976668
 424.000000 0.340133 2.306901 1.002245
 425.000000 0.309023 2.241631 0.842988
 426.000000 0.327840 2.245895 1.092629
 427.000000 0.313443 2.211005 1.055402
 428.000000 0.313628 2.232698 1.036607
 429.000000 0.312486 2.231204 0.935922
 430.000000 0.315385 2.289359 0.960642
 431.000000 0.329837 2.188624 1.105358
 432.000000 0.326586 2.248418 0.907318
 433.000000 0.321603 2.167966 0.949922
 434.000000 0.299115 2.128265 0.909735
 435.000000 0.317052 2.237606 1.049456
 436.000000 0.312547 2.244624 0.993208
 437.000000 0.311418 2.193078 0.935133
 438.000000 0.327349 2.277940 0.984096
 439.000000 0.299586 2.120669 0.887144
 440.000000 0.307028 2.029416 0.896585
 441.000000 0.317294 2.135448 0.850489
 442.000000 0.289485 2.100353 0.850224
 443.000000 0.300139 2.092180 0.927306
 444.000000 0.306723 2.037345 0.999325
 445.000000 0.295915 2.116631 0.913500
 446.000000 0.317834 2.118079 0.908693
 447.000000 0.297028 2.057548 0.878981
 448.000000 0.307834 2.017494 0.802222
 449.000000 0.303042 2.147545 0.861182
 450.000000 0.298712 2.081076 0.898535
 451.000000 0.299613 2.007834 0.875497
 452.000000 0.303884 2.186869 0.830536
 453.000000 0.321241 2.174741 0.892907
 454.000000 0.337687 2.144951 0.851597
 455.000000 0.314746 2.151564 0.841825
 456.000000 0.329146 2.195125 0.948540
 457.000000 0.325807 2.114337 0.849792
 458.000000 0.318496 2.308131 0.951596
 459.000000 0.344741 2.248195 0.955756
 460.000000 0.327309 2.238917 0.994321
 461.000000 0.300032 2.094224 0.876589
 462.000000 0.336965 2.286597 1.030995
 463.000000 0.355023 2.230447 1.028616
 464.000000 0.326995 2.240749 1.091192
 465.000000 0.295532 2.171570 1.116061
 466.000000 0.342335 2.131031 1.049728
 467.000000 0.299011 2.102283 0.896265
 468.000000 0.316926 2.259195 0.877583
 469.000000 0.326185 2.170079 0.820212
 470.000000 0.321315 2.218359 0.895558
 471.000000 0.319122 2.230856 1.012641
 472.000000 0.322106 2.342787 1.085945
 473.000000 0.362065 2.333326 0.892289
 474.000000 0.329852 2.400982 1.017367
 475.000000 0.313019 2.383969 1.140086
 476.000000 0.353693 2.311420 1.170739
 477.000000 0.309162 2.230578 1.052659
 478.000000 0.331828 2.406742 1.177423
 479.000000 0.370667 2.280628 1.171749
 480.000000 0.335303 2.373712 1.091162
 481.000000 0.323424 2.241990 0.979080
 482.000000 0.327462 2.251372 0.978799
 483.000000 0.319017 2.208310 1.009785
 484.000000 0.301257 2.211392 0.957877
 485.000000 0.372643 2.239926 1.228057
 486.000000 0.383145 2.275850 1.126421
 487.000000 0.325590 2.265180 0.866202
 488.000000 0.372992 2.320488 1.007544
 489.000000 0.353541 2.234244 0.978412
 490.000000 0.361773 2.335233 1.094846
 491.000000 0.344190 2.265255 1.083635
 492.000000 0.353773 2.337552 1.074965
 493.000000 0.369775 2.267094 0.960192
 494.000000 0.348289 2.282785 1.006074
 495.000000 0.336578 2.269870 1.011233
 496.000000 0.336013 2.190202 0.997603
 497.000000 0.353337 2.239922 1.011943
 498.000000 0.338198 2.227918 1.004132
 499.000000 0.385766 2.240055 0.909847
 500.000000 0.361635 2.193739 0.827611
 501.000000 0.333901 2.063520 0.754353
 502.000000 0.341470 2.086139 0.786133
 503.000000 0.348392 2.101193 0.616864
 504.000000 0.345288 2.059559 0.659223
 505.000000 0.348508 2.033765 0.722634
 506.000000 0.323162 2.027525 0.674753
 507.000000 0.352870 2.234605 0.863369
 508.000000 0.352636 2.191755 0.687593
 509.000000 0.356932 2.188008 0.778003
 510.000000 0.365889 2.326816 0.848430
 511.000000 0.374866 2.382704 0.871493
 512.000000 0.393152 2.321616 0.969819
 513.000000 0.329441 2.205168 0.961066
 514.000000 0.344562 2.171949 0.843785
 515.000000 0.328222 2.069870 1.026315
 516.000000 0.330199 2.176246 0.898858
 517.000000 0.370745 2.165467 0.966930
 518.000000 0.375664 2.236735 0.858383
 519.000000 0.393781 2.274505 0.944437
 520.000000 0.356096 2.110395 0.832116
 521.000000 0.323909 2.059930 0.708667
 522.000000 0.305489 2.185587 0.775284
 523.000000 0.312923 2.163104 0.779251
 524.000000 0.344723 2.279753 0.883129
 525.000000 0.348805 2.158018 0.725086
 526.000000 0.366476 2.113945 0.798144
 527.000000 0.341245 2.191004 0.754493
 528.000000 0.374909 2.285353 0.738507
 529.000000 0.370694 2.160371 0.767103
 530.000000 0.381551 2.131960 0.842119
 531.000000 0.386042 2.089196 0.918073
 532.000000 0.369626 2.063265 0.871179
 533.000000 0.358110 2.072670 0.834594
 534.000000 0.364844 1.987395 0.927998
 535.000000 0.367645 2.062676 0.862525
 536.000000 0.365733 2.201398 0.886173
 537.000000 0.340235 2.281680 0.916789
 538.000000 0.379550 2.083406 0.858500
 539.000000 0.379342 2.122019 0.764971
 540.000000 0.340281 2.125962 0.825265
 541.000000 0.344257 2.198709 0.741002
 542.000000 0.352078 2.131074 0.748231
 543.000000 0.333044 2.256537 0.838576
 544.000000 0.329288 2.209994 0.759321
 545.000000 0.377676 2.207442 0.913572
 546.000000 0.362750 2.192453 0.993370
 547.000000 0.342774 2.140071 0.938041
 548.000000 0.373225 2.109109 0.988042
 549.000000 0.363743 2.107559 0.942899
 550.000000 0.376074 2.080773 0.965539
 551.000000 0.379657 2.108216 0.863714
 552.000000 0.350916 1.994499 0.933896
 553.000000 0.364441 2.119619 0.902307
 554.000000 0.340609 2.056129 0.843867
 555.000000 0.349927 2.168906 0.808513
 556.000000 0.377456 2.314622 0.923517
 557.000000 0.358207 2.166557 0.872388
 558.000000 0.372174 2.135185 0.843985
 559.000000 0.373988 2.217894 0.795246
 560.000000 0.347696 2.390484 0.883829
 561.000000 0.339925 2.187878 0.712675
 562.000000 0.372158 2.072635 0.688977
 563.000000 0.324889 2.067532 0.746249
 564.000000 0.297773 2.089887 0.680627
 565.000000 0.340180 2.146488 0.631054
 566.000000 0.324131 2.134519 0.711863
 567.000000 0.334515 2.084315 0.692381
 568.000000 0.337677 2.086988 0.633975
 569.000000 0.350381 2.114067 0.663208
 570.000000 0.357028 2.171666 0.798861
 571.000000 0.342662 2.093733 0.720839
 572.000000 0.359698 2.242589 0.795897
 573.000000 0.347088 2.227210 0.712965
 574.000000 0.401379 2.296232 0.867051
 575.000000 0.349874 2.227332 0.795553
 576.000000 0.330222 2.230382 0.771086
 577.000000 0.314947 2.169016 0.694103
 578.000000 0.345502 2.133846 0.793877
 579.000000 0.340184 2.274662 0.775780
 580.000000 0.379052 2.158309 0.921370
 581.000000 0.350235 2.165813 0.810929
 582.000000 0.349423 2.190423 0.858315
 583.000000 0.343041 2.144123 0.884575
 584.000000 0.360741 2.138841 0.787194
 585.000000 0.347168 2.166237 0.820144
 586.000000 0.329709 2.097306 0.717961
 587.000000 0.331316 2.072384 0.715042
 588.000000 0.346638 2.215890 0.831610
 589.000000 0.347705 2.012929 0.785326
 590.000000 0.358409 2.180864 0.912962
 591.000000 0.372209 2.220192 0.881334
 592.000000 0.401315 2.283786 0.881808
 593.000000 0.434558 2.284473 0.842146
 594.000000 0.412703 2.383078 0.916812
 595.000000 0.364287 2.427383 0.810848
 596.000000 0.401323 2.345989 0.851122
 597.000000 0.373662 2.361777 0.860935
 598.000000 0.400261 2.402938 0.875269
 599.000000 0.371012 2.366862 0.971416
 600.000000 0.361427 2.423809 1.087273
 601.000000 0.365527 2.262800 0.821893
 602.000000 0.348112 2.161588 0.956497
 603.000000 0.359101 2.259940 1.008227
 604.000000 0.376145 2.255055 0.891783
 605.000000 0.365392 2.327885 0.935838
 606.000000 0.355281 2.303538 0.917255
 607.000000 0.371628 2.293007 0.898767
 608.000000 0.337606 2.381476 0.953006
 609.000000 0.364737 2.322588 0.965176
 610.000000 0.411946 2.316887 0.902379
 611.000000 0.404739 2.335400 0.962069
 612.000000 0.401161 2.285474 0.755730
 613.000000 0.395745 2.297743 0.817120
 614.000000 0.390762 2.293642 0.781767
 615.000000 0.382208 2.275986 0.890752
 616.000000 0.345766 2.248034 0.967067
 617.000000 0.361716 2.256156 1.078000
 618.000000 0.350477 2.238978 0.988205
 619.000000 0.371965 2.240770 0.998883
 620.000000 0.306829 2.227763 0.941185
 621.000000 0.360993 2.338550 1.127211
 622.000000 0.348330 2.222411 1.040056
 623.000000 0.337346 2.300959 0.980510
 624.000000 0.334653 2.269818 0.997211
 625.000000 0.327069 2.377210 0.970702
 626.000000 0.331951 2.285521 0.935361
 627.000000 0.329293 2.354461 0.887164
 628.000000 0.294435 2.274388 0.854340
 629.000000 0.319396 2.418635 0.877145
 630.000000 0.350894 2.388806 0.855944
 631.000000 0.361767 2.349662 1.038860
 632.000000 0.358009 2.338260 0.985771
 633.000000 0.352380 2.492740 1.184128
 634.000000 0.344075 2.459588 1.175841
 635.000000 0.339497 2.371996 1.018826
 636.000000 0.320686 2.425403 1.135217
 637.000000 0.327650 2.352030 0.897128
 638.000000 0.334354 2.372120 1.033266
 639.000000 0.364514 2.330666 0.989083
 640.000000 0.352821 2.368277 0.990175
 641.000000 0.345497 2.394347 1.002985
 642.000000 0.353743 2.291012 0.962965
 643.000000 0.348991 2.367873 0.976495
 644.000000 0.339245 2.299936 0.879864
 645.000000 0.305476 2.340599 0.972250
 646.000000 0.369937 2.253445 0.943880
 647.000000 0.368922 2.319129 0.916115
 648.000000 0.350682 2.295249 0.917957
 649.000000 0.338289 2.282570 1.124392
 650.000000 0.353944 2.307156 1.017719
 651.000000 0.353282 2.274067 0.869095
 652.000000 0.349626 2.295918 0.920244
 653.000000 0.344146 2.284827 0.847212
 654.000000 0.312824 2.438645 1.012616
 655.000000 0.312110 2.434879 0.998746
